名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
科创新材,2022-05-13,5.68,10.82,18.46,5.19,155619,115845914.0,309.32,152.21,6.53,78.56
科创新材,2022-05-16,7.57,7.7,10.69,7.52,117503,103563556.0,29.3,-28.84,-3.12,59.32
科创新材,2022-05-17,7.49,6.97,8.18,6.82,85474,65230566.0,17.66,-9.48,-0.73,43.15
科创新材,2022-05-18,6.74,6.4,6.9,6.39,64398,44317132.0,7.32,-8.18,-0.57,32.51
科创新材,2022-05-19,6.33,6.25,6.37,5.89,56863,36379080.0,7.5,-2.34,-0.15,28.71
科创新材,2022-05-20,6.1,6.32,6.4,6.09,35882,23454510.0,4.96,1.12,0.07,18.12
科创新材,2022-05-23,6.24,6.13,6.39,6.1,25018,16194430.0,4.59,-3.01,-0.19,12.63
科创新材,2022-05-24,6.11,5.66,6.18,5.65,36777,22689080.0,8.65,-7.67,-0.47,18.57
科创新材,2022-05-25,5.6,5.59,5.7,5.53,17869,10556820.0,3.0,-1.24,-0.07,9.02
科创新材,2022-05-26,5.68,5.54,5.68,5.52,11839,6986897.0,2.86,-0.89,-0.05,5.98
科创新材,2022-05-27,5.54,5.32,5.57,5.32,20071,11512188.0,4.51,-3.97,-0.22,10.13
科创新材,2022-05-30,5.37,5.76,5.94,5.34,37455,22509593.0,11.28,8.27,0.44,18.91
科创新材,2022-05-31,5.69,5.64,5.73,5.47,21144,12433257.0,4.51,-2.08,-0.12,10.67
科创新材,2022-06-01,5.62,5.87,6.19,5.58,30711,19107775.0,10.82,4.08,0.23,15.5
科创新材,2022-06-02,5.76,5.92,6.07,5.74,26999,16846636.0,5.62,0.85,0.05,13.63
科创新材,2022-06-06,6.02,5.88,6.03,5.85,20624,12892290.0,3.04,-0.68,-0.04,10.41
科创新材,2022-06-07,5.94,5.69,5.94,5.64,21210,12796211.0,5.1,-3.23,-0.19,10.71
科创新材,2022-06-08,5.75,5.6,5.75,5.55,10968,6509134.0,3.51,-1.58,-0.09,5.54
科创新材,2022-06-09,5.61,5.49,5.62,5.49,9156,5359548.0,2.32,-1.96,-0.11,4.62
科创新材,2022-06-10,5.49,5.47,5.54,5.44,7995,4624121.0,1.82,-0.36,-0.02,4.04
科创新材,2022-06-13,5.44,5.43,5.48,5.4,7705,4421540.0,1.46,-0.73,-0.04,3.89
科创新材,2022-06-14,5.43,5.31,5.43,5.24,11099,6239630.0,3.5,-2.21,-0.12,5.6
科创新材,2022-06-15,5.32,5.32,5.4,5.31,7230,4096561.0,1.69,0.19,0.01,3.65
科创新材,2022-06-16,5.32,5.34,5.37,5.27,6129,3446834.0,1.88,0.38,0.02,3.09
科创新材,2022-06-17,5.28,5.29,5.32,5.23,6922,3863550.0,1.69,-0.94,-0.05,3.49
科创新材,2022-06-20,5.3,5.26,5.32,5.25,7186,4007860.0,1.32,-0.57,-0.03,3.63
科创新材,2022-06-21,5.25,5.24,5.26,5.22,6026,3343165.0,0.76,-0.38,-0.02,3.04
科创新材,2022-06-22,5.22,5.2,5.25,5.2,3934,2179479.0,0.95,-0.76,-0.04,1.99
科创新材,2022-06-23,5.2,5.27,5.34,5.15,8301,4590404.0,3.65,1.35,0.07,4.19
科创新材,2022-06-24,5.28,5.28,5.32,5.25,2347,1310610.0,1.33,0.19,0.01,1.18
科创新材,2022-06-27,5.26,5.3,5.34,5.25,4908,2762598.0,1.7,0.38,0.02,2.48
科创新材,2022-06-28,5.3,5.52,5.8,5.28,28232,16812738.0,9.81,4.15,0.22,14.25
科创新材,2022-06-29,5.53,5.52,5.71,5.46,16136,9444406.0,4.53,0.0,0.0,8.15
科创新材,2022-06-30,5.48,5.43,5.54,5.33,9250,5289817.0,3.8,-1.63,-0.09,4.67
科创新材,2022-07-01,5.44,5.39,5.45,5.34,6286,3577472.0,2.03,-0.74,-0.04,3.17
科创新材,2022-07-04,5.43,5.29,5.43,5.27,6207,3480241.0,2.97,-1.86,-0.1,3.13
科创新材,2022-07-05,5.32,5.25,5.33,5.19,5276,2928642.0,2.65,-0.76,-0.04,2.66
科创新材,2022-07-06,5.23,5.19,5.25,5.18,3185,1756781.0,1.33,-1.14,-0.06,1.61
科创新材,2022-07-07,5.2,5.2,5.26,5.17,2971,1638868.0,1.73,0.19,0.01,1.5
科创新材,2022-07-08,5.2,5.16,5.2,5.16,3503,1921448.0,0.77,-0.77,-0.04,1.77
科创新材,2022-07-11,5.17,5.16,5.17,5.11,2614,1423452.0,1.16,0.0,0.0,1.32
科创新材,2022-07-12,5.16,5.14,5.19,5.13,2709,1479399.78,1.16,-0.39,-0.02,1.37
科创新材,2022-07-13,5.17,5.18,5.19,5.12,1887,1029587.82,1.36,0.78,0.04,0.95
科创新材,2022-07-14,5.18,5.16,5.18,5.12,1637,894278.78,1.16,-0.39,-0.02,0.83
科创新材,2022-07-15,5.18,5.13,5.18,5.1,1946,1057707.42,1.55,-0.58,-0.03,0.98
科创新材,2022-07-18,5.11,5.16,5.22,5.11,2611,1428923.57,2.14,0.58,0.03,1.32
科创新材,2022-07-19,5.19,5.15,5.19,5.11,2928,1592057.73,1.55,-0.19,-0.01,1.48
科创新材,2022-07-20,5.14,5.22,5.25,5.14,5553,3067789.5,2.14,1.36,0.07,2.8
科创新材,2022-07-21,5.22,5.13,5.22,5.12,3466,1891861.99,1.92,-1.72,-0.09,1.75
科创新材,2022-07-22,5.09,5.13,5.16,5.09,4450,2412887.03,1.36,0.0,0.0,2.25
科创新材,2022-07-25,5.14,5.05,5.14,5.04,3688,1979048.74,1.95,-1.56,-0.08,1.86
科创新材,2022-07-26,5.05,5.27,5.32,5.04,13220,7321977.57,5.54,4.36,0.22,6.67
科创新材,2022-07-27,5.28,5.59,5.7,5.22,33804,19690665.92,9.11,6.07,0.32,17.07
科创新材,2022-07-28,5.58,5.41,5.58,5.34,19915,11424318.78,4.29,-3.22,-0.18,10.05
科创新材,2022-07-29,5.45,5.34,5.45,5.3,6084,3447897.88,2.77,-1.29,-0.07,3.07
科创新材,2022-08-01,5.29,5.23,5.34,5.19,5815,3231344.76,2.81,-2.06,-0.11,2.94
科创新材,2022-08-02,5.22,5.02,5.22,4.97,10150,5413877.97,4.78,-4.02,-0.21,5.12
科创新材,2022-08-03,5.07,5.05,5.09,5.0,3487,1865874.08,1.79,0.6,0.03,1.76
