名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
海泰新能,2022-08-08,10.41,10.89,12.01,9.97,375438,431136070.99,24.26,29.49,2.48,31.73
海泰新能,2022-08-09,11.06,14.34,14.34,10.76,268797,339776850.39,32.87,31.68,3.45,22.72
海泰新能,2022-08-10,14.14,15.86,18.24,13.76,320839,536990935.36,31.24,10.6,1.52,27.11
海泰新能,2022-08-11,16.81,16.76,17.61,15.9,179841,312275484.43,10.78,5.67,0.9,15.2
海泰新能,2022-08-12,16.52,14.76,16.52,14.66,142011,227235371.81,11.1,-11.93,-2.0,12.0
海泰新能,2022-08-15,14.41,16.48,16.86,14.36,156521,251193880.09,16.94,11.65,1.72,13.23
海泰新能,2022-08-16,16.11,15.69,16.51,15.35,100195,164259908.25,7.04,-4.79,-0.79,8.47
海泰新能,2022-08-17,15.8,15.02,17.16,15.02,115788,192727439.3,13.64,-4.27,-0.67,9.79
海泰新能,2022-08-18,14.56,15.16,15.63,14.42,79301,123783576.51,8.06,0.93,0.14,6.7
海泰新能,2022-08-19,15.16,13.89,15.41,13.74,103571,154364269.06,11.02,-8.38,-1.27,8.75
海泰新能,2022-08-22,13.41,12.39,13.41,12.11,121546,161709010.43,9.36,-10.8,-1.5,10.27
海泰新能,2022-08-23,12.23,12.84,12.9,11.87,84416,108518398.9,8.31,3.63,0.45,7.13
海泰新能,2022-08-24,11.94,11.25,12.21,11.25,98661,121894182.99,7.48,-12.38,-1.59,8.34
海泰新能,2022-08-25,11.42,11.21,11.59,10.98,48178,57431393.05,5.42,-0.36,-0.04,4.07
海泰新能,2022-08-26,11.26,10.86,11.33,10.6,62281,71823307.39,6.51,-3.12,-0.35,5.26
海泰新能,2022-08-29,10.72,11.92,11.94,10.61,82997,99076274.23,12.25,9.76,1.06,7.01
海泰新能,2022-08-30,11.85,11.79,12.1,11.32,54088,67075586.18,6.54,-1.09,-0.13,4.57
海泰新能,2022-08-31,11.51,10.79,11.74,10.71,59676,69625326.28,8.74,-8.48,-1.0,5.04
海泰新能,2022-09-01,10.96,10.48,11.04,10.37,28536,32469872.31,6.21,-2.87,-0.31,2.41
海泰新能,2022-09-02,10.56,10.28,10.62,10.18,28471,31229401.61,4.2,-1.91,-0.2,2.41
海泰新能,2022-09-05,10.46,10.51,10.74,10.33,26576,29684894.71,3.99,2.24,0.23,2.25
海泰新能,2022-09-06,10.51,11.08,11.36,10.37,42121,48521184.97,9.42,5.42,0.57,3.56
海泰新能,2022-09-07,10.86,11.41,11.58,10.71,48908,58019862.24,7.85,2.98,0.33,4.13
海泰新能,2022-09-08,11.66,11.17,11.87,11.16,33718,40999029.49,6.22,-2.1,-0.24,2.85
海泰新能,2022-09-09,11.05,10.81,11.16,10.71,23018,26427928.24,4.03,-3.22,-0.36,1.95
海泰新能,2022-09-13,10.81,11.08,11.36,10.71,25229,29387937.74,6.01,2.5,0.27,2.13
海泰新能,2022-09-14,10.89,10.84,11.08,10.67,23681,27225348.33,3.7,-2.17,-0.24,2.0
海泰新能,2022-09-15,10.78,10.14,10.93,9.93,35740,39435465.32,9.23,-6.46,-0.7,3.02
海泰新能,2022-09-16,10.16,10.22,10.6,9.94,35435,39073631.6,6.51,0.79,0.08,2.99
海泰新能,2022-09-19,10.14,10.36,10.55,10.14,24610,27001109.91,4.01,1.37,0.14,2.08
海泰新能,2022-09-20,10.36,11.26,11.26,10.36,52876,61481599.44,8.69,8.69,0.9,4.47
海泰新能,2022-09-21,11.25,11.59,12.14,10.81,70949,87015239.87,11.81,2.93,0.33,6.0
海泰新能,2022-09-22,11.35,11.41,11.94,11.06,42978,52066941.41,7.59,-1.55,-0.18,3.63
海泰新能,2022-09-23,11.37,10.51,11.52,10.51,32797,37840719.38,8.85,-7.89,-0.9,2.77
海泰新能,2022-09-26,10.51,10.63,11.1,10.47,24300,27767155.54,5.99,1.14,0.12,2.05
海泰新能,2022-09-27,10.53,10.72,11.18,10.48,22389,25484701.45,6.59,0.85,0.09,1.89
海泰新能,2022-09-28,10.6,10.08,10.78,10.08,27770,30561844.03,6.53,-5.97,-0.64,2.35
海泰新能,2022-09-29,10.21,10.1,10.36,10.06,20680,22384164.2,2.98,0.2,0.02,1.75
海泰新能,2022-09-30,10.09,9.38,10.29,9.32,24358,25188534.1,9.6,-7.13,-0.72,2.06
海泰新能,2022-10-10,9.42,8.86,9.56,8.76,22124,21488238.4,8.53,-5.54,-0.52,1.87
海泰新能,2022-10-11,8.86,9.13,9.26,8.86,15337,14972783.98,4.51,3.05,0.27,1.3
海泰新能,2022-10-12,9.06,9.46,9.51,8.87,19814,19487639.55,7.01,3.61,0.33,1.67
海泰新能,2022-10-13,9.36,9.17,9.54,9.17,15843,15806636.53,3.91,-3.07,-0.29,1.34
海泰新能,2022-10-14,9.34,10.16,10.75,9.19,50042,53285055.81,17.01,10.8,0.99,4.23
海泰新能,2022-10-17,9.97,10.18,10.26,9.77,26143,27827155.85,4.82,0.2,0.02,2.21
海泰新能,2022-10-18,10.19,10.41,10.72,10.06,25160,28007219.25,6.48,2.26,0.23,2.13
海泰新能,2022-10-19,10.47,10.36,10.85,10.25,22716,25259359.71,5.76,-0.48,-0.05,1.92
海泰新能,2022-10-20,10.34,9.99,10.34,9.96,19256,20696700.21,3.67,-3.57,-0.37,1.63
海泰新能,2022-10-21,10.07,10.11,10.19,9.92,15789,16928390.11,2.7,1.2,0.12,1.33
海泰新能,2022-10-24,10.14,9.84,10.27,9.82,13486,14414951.6,4.45,-2.67,-0.27,1.14
海泰新能,2022-10-25,9.84,9.98,10.16,9.82,14422,15347490.94,3.46,1.42,0.14,1.22
海泰新能,2022-10-26,9.94,10.05,10.14,9.86,16642,17754523.48,2.81,0.7,0.07,1.41
海泰新能,2022-10-27,10.28,10.09,10.69,10.07,23819,26284307.79,6.17,0.4,0.04,2.01
海泰新能,2022-10-28,9.96,9.53,9.96,9.46,17656,18210262.81,4.96,-5.55,-0.56,1.49
海泰新能,2022-10-31,9.57,9.65,9.71,9.26,12757,12913958.67,4.72,1.26,0.12,1.08
海泰新能,2022-11-01,9.53,10.02,10.22,9.46,24155,25670810.91,7.88,3.83,0.37,2.04
海泰新能,2022-11-02,9.86,10.03,10.13,9.84,16690,17734242.77,2.89,0.1,0.01,1.41
海泰新能,2022-11-03,9.84,10.31,10.73,9.84,26032,28655829.45,8.87,2.79,0.28,2.2
海泰新能,2022-11-04,10.4,10.48,10.73,10.23,31955,35808115.83,4.85,1.65,0.17,2.7
海泰新能,2022-11-07,10.65,10.96,11.24,10.55,36440,42278065.72,6.58,4.58,0.48,3.08
海泰新能,2022-11-08,10.96,10.81,11.26,10.76,21132,24555707.8,4.56,-1.37,-0.15,1.79
海泰新能,2022-11-09,10.76,10.47,10.92,10.42,17280,19493709.07,4.63,-3.15,-0.34,1.46
海泰新能,2022-11-10,10.48,10.25,10.48,10.16,15606,17024272.09,3.06,-2.1,-0.22,1.32
海泰新能,2022-11-11,10.55,10.23,10.62,10.19,16958,18643821.57,4.2,-0.2,-0.02,1.43
海泰新能,2022-11-14,10.28,10.0,10.31,9.84,14582,15492554.68,4.59,-2.25,-0.23,1.23
海泰新能,2022-11-15,9.96,10.1,10.16,9.91,11047,11825087.7,2.5,1.0,0.1,0.93
海泰新能,2022-11-16,10.14,9.96,10.14,9.89,10275,10897034.7,2.48,-1.39,-0.14,0.87
海泰新能,2022-11-17,9.96,9.92,9.98,9.82,8544,8992724.06,1.61,-0.4,-0.04,0.72
海泰新能,2022-11-18,9.92,9.88,10.23,9.76,17141,18250082.29,4.74,-0.4,-0.04,1.45
海泰新能,2022-11-21,10.12,10.08,10.22,9.93,12769,13714030.26,2.94,2.02,0.2,1.08
海泰新能,2022-11-22,9.96,9.81,10.07,9.8,11623,12269003.51,2.68,-2.68,-0.27,0.98
海泰新能,2022-11-23,9.9,9.96,10.17,9.73,12502,13248239.45,4.49,1.53,0.15,1.06
海泰新能,2022-11-24,9.96,9.86,10.0,9.76,7833,8252971.03,2.41,-1.0,-0.1,0.66
海泰新能,2022-11-25,9.81,9.76,9.83,9.7,7249,7538285.04,1.32,-1.01,-0.1,0.61
海泰新能,2022-11-28,9.69,9.57,9.69,9.42,4102,4185050.09,2.77,-1.95,-0.19,0.35
海泰新能,2022-11-29,9.62,9.6,9.66,9.52,9393,9593052.83,1.46,0.31,0.03,0.79
海泰新能,2022-11-30,9.65,9.51,9.65,9.36,11657,11837826.12,3.02,-0.94,-0.09,0.99
海泰新能,2022-12-01,9.56,9.58,9.7,9.52,9067,9272239.78,1.89,0.74,0.07,0.77
海泰新能,2022-12-02,9.6,9.49,9.7,9.42,10809,11038986.09,2.92,-0.94,-0.09,0.91
海泰新能,2022-12-05,9.5,9.31,9.55,9.26,16283,16236103.26,3.06,-1.9,-0.18,1.38
海泰新能,2022-12-06,9.31,9.19,9.35,9.1,7747,7639768.07,2.69,-1.29,-0.12,0.65
海泰新能,2022-12-07,9.16,8.96,9.28,8.95,15620,15154789.25,3.59,-2.5,-0.23,1.32
海泰新能,2022-12-08,8.95,8.94,9.19,8.88,12023,11624881.63,3.46,-0.22,-0.02,1.02
海泰新能,2022-12-09,8.76,8.42,8.88,8.4,32838,30204942.03,5.37,-5.82,-0.52,2.78
海泰新能,2022-12-12,8.38,8.08,8.4,8.05,21921,19268590.76,4.16,-4.04,-0.34,1.85
海泰新能,2022-12-13,8.22,7.99,8.22,7.86,16218,13977369.98,4.46,-1.11,-0.09,1.37
海泰新能,2022-12-14,8.02,7.9,8.04,7.86,7527,6431510.68,2.25,-1.13,-0.09,0.64
海泰新能,2022-12-15,7.83,8.0,8.12,7.83,9959,8586708.5,3.67,1.27,0.1,0.84
海泰新能,2022-12-16,7.85,7.85,7.96,7.84,6020,5119564.4,1.5,-1.88,-0.15,0.51
海泰新能,2022-12-19,7.84,7.79,7.92,7.72,4437,3756733.99,2.55,-0.76,-0.06,0.37
海泰新能,2022-12-20,7.74,7.79,7.9,7.74,3567,3015335.77,2.05,0.0,0.0,0.3
海泰新能,2022-12-21,7.9,7.76,7.9,7.68,3968,3327881.3,2.82,-0.39,-0.03,0.34
海泰新能,2022-12-22,7.78,7.46,7.84,7.27,9546,7767497.9,7.35,-3.87,-0.3,0.81
海泰新能,2022-12-23,7.37,7.3,7.38,6.81,12823,9988913.19,7.64,-2.14,-0.16,1.08
海泰新能,2022-12-26,7.13,7.51,7.73,7.09,15319,12510524.12,8.77,2.88,0.21,1.29
