名称,日期,开盘,收盘,最高,最低,成交量
天润科技,2022-06-17,6.53,6.53,6.54,5.92,87950
天润科技,2022-06-20,6.14,6.05,6.16,6.04,21765
天润科技,2022-06-21,6.05,5.98,6.06,5.96,11144
天润科技,2022-06-22,5.98,5.92,5.99,5.91,6567
天润科技,2022-06-23,5.91,5.97,6.0,5.88,5073
天润科技,2022-06-24,5.98,5.98,6.0,5.96,4560
天润科技,2022-06-27,5.99,6.06,6.09,5.95,7488
天润科技,2022-06-28,6.07,6.23,6.28,6.03,20654
天润科技,2022-06-29,6.18,6.16,6.24,6.08,8480
天润科技,2022-06-30,6.14,6.15,6.18,6.11,4017
天润科技,2022-07-01,6.1,6.13,6.17,6.09,2806
天润科技,2022-07-04,6.17,6.13,6.17,6.08,2767
天润科技,2022-07-05,6.12,6.08,6.13,6.03,2480
天润科技,2022-07-06,6.06,5.99,6.1,5.93,2835
天润科技,2022-07-07,5.99,6.01,6.03,5.97,1744
天润科技,2022-07-08,5.98,6.0,6.03,5.98,1303
天润科技,2022-07-11,5.97,5.98,6.03,5.94,1142
天润科技,2022-07-12,5.96,5.99,6.01,5.95,1321
天润科技,2022-07-13,5.99,5.98,5.99,5.89,1410
天润科技,2022-07-14,5.91,5.96,5.98,5.91,982
天润科技,2022-07-15,5.95,5.93,5.97,5.9,1216
天润科技,2022-07-18,5.9,5.93,5.93,5.88,2341
天润科技,2022-07-19,5.93,5.94,5.94,5.9,821
天润科技,2022-07-20,5.94,5.95,5.98,5.92,2320
天润科技,2022-07-21,5.95,5.96,5.96,5.92,908
天润科技,2022-07-22,5.93,5.94,5.95,5.91,1038
天润科技,2022-07-25,5.94,5.92,5.94,5.9,793
天润科技,2022-07-26,5.93,5.98,5.98,5.91,2882
天润科技,2022-07-27,5.96,6.17,6.26,5.96,13190
天润科技,2022-07-28,6.13,6.05,6.18,6.0,5540
天润科技,2022-07-29,6.04,5.96,6.08,5.94,3226
天润科技,2022-08-01,5.93,5.97,5.98,5.93,1452
天润科技,2022-08-02,5.93,5.83,5.93,5.74,4386
天润科技,2022-08-03,5.83,5.83,5.91,5.78,1226
天润科技,2022-08-04,5.83,5.83,5.88,5.81,883
天润科技,2022-08-05,5.86,5.89,5.89,5.83,1126
天润科技,2022-08-08,5.89,5.88,5.89,5.79,981
天润科技,2022-08-09,5.89,5.91,5.91,5.84,881
天润科技,2022-08-10,5.87,6.02,6.05,5.87,2989
天润科技,2022-08-11,6.03,6.09,6.15,5.96,6365
天润科技,2022-08-12,6.12,6.01,6.12,6.0,3343
天润科技,2022-08-15,6.01,6.05,6.07,6.0,824
天润科技,2022-08-16,6.04,6.04,6.08,6.03,1564
天润科技,2022-08-17,6.08,6.03,6.08,6.0,1134
天润科技,2022-08-18,6.07,6.03,6.07,5.99,936
天润科技,2022-08-19,6.06,6.01,6.07,5.98,1297
天润科技,2022-08-22,5.99,6.0,6.0,5.87,1049
天润科技,2022-08-23,5.98,5.98,6.0,5.94,772
天润科技,2022-08-24,5.93,5.88,6.0,5.87,1082
天润科技,2022-08-25,5.87,5.84,5.91,5.84,1849
天润科技,2022-08-26,5.84,5.84,5.85,5.82,919
天润科技,2022-08-29,5.81,5.84,5.86,5.81,427
