名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
国航远洋,2022-12-15,4.48,4.63,4.8,4.36,270794,130826819.49,8.8,-7.4,-0.37,14.51
国航远洋,2022-12-16,4.51,4.43,4.56,4.42,47652,22311373.03,3.02,-4.32,-0.2,2.55
国航远洋,2022-12-19,4.43,4.36,4.43,4.33,22236,10146385.24,2.26,-1.58,-0.07,1.19
国航远洋,2022-12-20,4.36,4.22,4.38,4.2,22612,10058144.73,4.13,-3.21,-0.14,1.21
国航远洋,2022-12-21,4.27,4.26,4.3,4.22,9308,4155077.28,1.9,0.95,0.04,0.5
国航远洋,2022-12-22,4.28,4.17,4.3,4.14,12956,5695638.38,3.76,-2.11,-0.09,0.69
国航远洋,2022-12-23,4.16,4.1,4.17,4.07,12207,5270187.18,2.4,-1.68,-0.07,0.65
国航远洋,2022-12-26,4.06,4.1,4.14,3.98,13085,5559815.06,3.9,0.0,0.0,0.7
国航远洋,2022-12-27,4.1,4.09,4.11,4.01,6972,2973085.71,2.44,-0.24,-0.01,0.37
国航远洋,2022-12-28,4.06,4.06,4.11,4.03,7157,3054908.27,1.96,-0.73,-0.03,0.38
国航远洋,2022-12-29,4.06,4.03,4.07,4.01,12710,5723699.21,1.48,-0.74,-0.03,0.68
国航远洋,2022-12-30,4.02,4.01,4.03,3.99,9248,3894016.62,0.99,-0.5,-0.02,0.5
国航远洋,2023-01-03,4.04,4.02,4.04,3.99,8540,3591830.59,1.25,0.25,0.01,0.46
国航远洋,2023-01-04,4.03,4.0,4.03,3.99,9430,3959652.14,1.0,-0.5,-0.02,0.51
国航远洋,2023-01-05,4.01,4.01,4.02,3.99,6739,2831554.62,0.75,0.25,0.01,0.36
国航远洋,2023-01-06,4.01,4.0,4.03,3.99,6261,2629802.26,1.0,-0.25,-0.01,0.34
国航远洋,2023-01-09,3.99,3.98,4.02,3.96,10601,4429861.93,1.5,-0.5,-0.02,0.57
国航远洋,2023-01-10,3.98,3.98,3.99,3.96,5680,2366979.73,0.75,0.0,0.0,0.3
