名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
大唐药业,2020-07-27,4.36,3.25,4.61,2.65,64602,49921057.0,50.13,-16.88,-0.66,14.48
大唐药业,2020-07-28,3.25,3.48,3.53,3.09,25467,18101679.0,13.54,7.08,0.23,5.71
大唐药业,2020-07-29,3.49,3.92,3.95,3.48,47686,38491611.0,13.51,12.64,0.44,10.68
大唐药业,2020-07-30,3.94,3.88,3.98,3.84,36818,30263613.0,3.57,-1.02,-0.04,8.25
大唐药业,2020-07-31,3.92,3.92,3.93,3.83,14748,12040328.0,2.58,1.03,0.04,3.3
大唐药业,2020-08-03,3.94,4.1,4.19,3.92,46305,38799544.0,6.89,4.59,0.18,10.38
大唐药业,2020-08-04,4.05,3.97,4.23,3.97,35471,30289340.0,6.34,-3.17,-0.13,7.95
大唐药业,2020-08-05,3.96,3.88,4.07,3.86,16557,13633275.0,5.29,-2.27,-0.09,3.71
大唐药业,2020-08-06,3.96,3.78,3.96,3.71,12081,9615503.0,6.44,-2.58,-0.1,2.71
大唐药业,2020-08-07,3.77,3.65,3.79,3.53,13132,10145956.0,6.88,-3.44,-0.13,2.94
大唐药业,2020-08-10,3.65,3.69,3.8,3.6,5025,3941484.0,5.48,1.1,0.04,1.13
大唐药业,2020-08-11,3.69,3.58,3.74,3.55,7345,5635316.0,5.15,-2.98,-0.11,1.65
大唐药业,2020-08-12,3.59,3.5,3.59,3.44,5045,3749321.0,4.19,-2.23,-0.08,1.13
大唐药业,2020-08-13,3.5,3.52,3.57,3.5,2781,2087767.0,2.0,0.57,0.02,0.62
大唐药业,2020-08-14,3.55,3.47,3.55,3.42,7796,5747459.0,3.69,-1.42,-0.05,1.75
大唐药业,2020-08-17,3.52,3.47,3.52,3.42,5626,4142396.0,2.88,0.0,0.0,1.26
大唐药业,2020-08-18,3.5,3.42,3.5,3.4,6267,4589162.0,2.88,-1.44,-0.05,1.4
大唐药业,2020-08-19,3.41,3.34,3.44,3.33,10440,7535788.0,3.22,-2.34,-0.08,2.34
大唐药业,2020-08-20,3.33,3.3,3.36,3.27,5143,3657747.0,2.69,-1.2,-0.04,1.15
大唐药业,2020-08-21,3.31,3.27,3.33,3.25,6050,4260484.0,2.42,-0.91,-0.03,1.36
大唐药业,2020-08-24,3.25,3.18,3.28,3.18,8625,5982095.0,3.06,-2.75,-0.09,1.93
大唐药业,2020-08-25,3.18,3.16,3.22,3.16,3480,2394234.0,1.89,-0.63,-0.02,0.78
大唐药业,2020-08-26,3.17,3.22,3.44,3.17,9124,6450065.0,8.54,1.9,0.06,2.04
大唐药业,2020-08-27,3.22,3.21,3.24,3.19,4764,3299725.0,1.55,-0.31,-0.01,1.07
大唐药业,2020-08-28,3.21,3.27,3.28,3.21,2351,1646797.0,2.18,1.87,0.06,0.53
大唐药业,2020-08-31,3.27,3.29,3.32,3.27,2003,1413860.0,1.53,0.61,0.02,0.45
大唐药业,2020-09-01,3.26,3.27,3.28,3.24,2559,1793621.0,1.22,-0.61,-0.02,0.57
大唐药业,2020-09-02,3.29,3.22,3.29,3.19,5031,3497219.0,3.06,-1.53,-0.05,1.13
大唐药业,2020-09-03,3.19,3.19,3.23,3.18,2409,1664019.0,1.55,-0.93,-0.03,0.54
大唐药业,2020-09-04,3.17,3.18,3.19,3.16,1926,1320717.0,0.94,-0.31,-0.01,0.43
大唐药业,2020-09-07,3.18,3.14,3.18,3.13,2529,1725866.0,1.57,-1.26,-0.04,0.57
大唐药业,2020-09-08,3.17,3.13,3.17,3.13,1762,1197351.0,1.27,-0.32,-0.01,0.39
