名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
通易航天,2021-08-16,8.9,8.66,9.19,8.51,41273,53123755.0,11.79,50.09,2.89,12.46
通易航天,2021-08-17,8.5,8.59,8.67,8.19,11657,14161692.0,5.54,-0.81,-0.07,3.52
通易航天,2021-08-18,8.47,8.7,9.04,8.42,4616,5849606.0,7.22,1.28,0.11,1.39
通易航天,2021-08-19,8.61,8.5,8.85,8.45,3628,4493966.0,4.6,-2.3,-0.2,1.09
通易航天,2021-08-20,8.4,8.71,8.74,8.36,3936,4916965.0,4.47,2.47,0.21,1.19
通易航天,2021-08-23,8.72,8.69,8.72,8.4,3246,4024162.0,3.67,-0.23,-0.02,0.98
通易航天,2021-08-24,8.7,8.45,8.7,8.42,2178,2684935.0,3.22,-2.76,-0.24,0.66
通易航天,2021-08-25,8.5,8.85,8.9,8.42,4360,5368978.0,5.68,4.73,0.4,1.32
通易航天,2021-08-26,8.64,8.97,9.22,8.64,3412,4461882.0,6.55,1.36,0.12,1.03
通易航天,2021-08-27,8.86,8.75,9.1,8.65,2074,2588583.0,5.02,-2.45,-0.22,0.63
通易航天,2021-08-30,8.67,8.59,8.77,8.56,650,811613.0,2.4,-1.83,-0.16,0.2
通易航天,2021-08-31,8.57,8.57,8.58,8.48,2449,2971814.0,1.16,-0.23,-0.02,0.74
通易航天,2021-09-01,8.51,8.85,8.97,8.51,2400,2946377.0,5.37,3.27,0.28,0.72
通易航天,2021-09-02,8.85,9.13,9.16,8.85,1755,2290637.0,3.5,3.16,0.28,0.53
通易航天,2021-09-03,11.13,10.2,11.13,9.63,11281,16781467.0,16.43,11.72,1.07,3.4
通易航天,2021-09-06,10.77,12.92,13.35,10.77,13376,23997056.0,25.29,26.67,2.72,4.04
通易航天,2021-09-07,12.56,12.77,13.55,12.2,7315,13343307.0,10.45,-1.16,-0.15,2.21
通易航天,2021-09-08,12.77,14.92,15.57,12.72,8740,17598722.0,22.32,16.84,2.15,2.64
通易航天,2021-09-09,14.54,15.4,15.4,14.54,6958,15080045.0,5.76,3.22,0.48,2.1
通易航天,2021-09-10,15.4,15.0,16.77,14.06,5493,12059799.0,17.6,-2.6,-0.4,1.66
通易航天,2021-09-13,15.0,13.8,15.02,12.81,5951,11670749.0,14.73,-8.0,-1.2,1.8
通易航天,2021-09-14,13.1,13.21,13.98,13.1,1877,3623970.0,6.38,-4.28,-0.59,0.57
通易航天,2021-09-15,13.45,13.06,13.45,12.7,1316,2437563.0,5.68,-1.14,-0.15,0.4
通易航天,2021-09-16,13.42,11.97,13.42,11.97,2493,4427278.0,11.1,-8.35,-1.09,0.75
通易航天,2021-09-17,12.45,12.6,12.62,12.13,1351,2402549.0,4.09,5.26,0.63,0.41
通易航天,2021-09-22,14.24,13.14,14.24,13.09,4751,9088673.0,9.13,4.29,0.54,1.43
通易航天,2021-09-23,13.42,12.35,13.42,12.35,3120,5709860.0,8.14,-6.01,-0.79,0.94
