名称,日期,开盘,收盘,最高,最低,成交量
国子软件,2023-08-23,13.05,12.53,15.45,12.44,198738
国子软件,2023-08-24,11.09,9.7,11.39,9.6,132502
国子软件,2023-08-25,9.31,8.24,9.39,8.24,90229
国子软件,2023-08-28,9.03,8.75,9.94,8.51,92983
国子软件,2023-08-29,8.39,9.26,9.48,8.18,58344
国子软件,2023-08-30,9.17,9.01,9.6,8.9,47115
国子软件,2023-08-31,9.15,10.35,10.69,9.07,82499
国子软件,2023-09-01,10.14,10.39,10.46,9.68,67617
国子软件,2023-09-04,10.69,10.21,11.53,10.14,73112
国子软件,2023-09-05,9.89,9.4,9.98,9.39,49887
国子软件,2023-09-06,9.3,9.46,9.61,9.27,34033
国子软件,2023-09-07,9.49,9.19,9.72,9.13,31141
国子软件,2023-09-08,9.21,8.93,9.23,8.67,28846
国子软件,2023-09-11,8.94,8.84,8.99,8.69,19605
国子软件,2023-09-12,8.81,8.66,8.84,8.63,15662
国子软件,2023-09-13,8.69,9.19,9.35,8.61,41854
国子软件,2023-09-14,8.96,8.69,9.09,8.64,27160
国子软件,2023-09-15,8.71,8.85,8.94,8.39,25362
国子软件,2023-09-18,8.72,8.77,8.98,8.68,10289
国子软件,2023-09-19,8.74,8.43,8.74,8.36,23326
国子软件,2023-09-20,8.43,8.26,8.49,8.25,12873
国子软件,2023-09-21,8.24,8.25,8.34,8.19,7791
国子软件,2023-09-22,8.3,8.5,8.6,8.19,16033
国子软件,2023-09-25,8.53,8.21,8.53,8.17,13176
国子软件,2023-09-26,8.17,8.29,8.54,8.15,14195
国子软件,2023-09-27,8.29,8.3,8.44,8.16,21175
国子软件,2023-09-28,8.46,8.71,8.81,8.46,34212
国子软件,2023-10-09,8.73,8.62,8.92,8.56,17135
国子软件,2023-10-10,8.6,8.36,8.65,8.31,17169
国子软件,2023-10-11,8.32,8.31,8.4,8.25,9884
国子软件,2023-10-12,8.31,8.19,8.34,8.17,10823
国子软件,2023-10-13,8.16,7.76,8.16,7.73,21708
国子软件,2023-10-16,7.76,7.46,7.76,7.43,15491
国子软件,2023-10-17,7.44,7.37,7.51,7.31,7742
国子软件,2023-10-18,7.32,7.0,7.32,6.89,13704
国子软件,2023-10-19,7.0,6.94,7.15,6.94,5788
国子软件,2023-10-20,6.94,6.83,7.01,6.81,5973
国子软件,2023-10-23,6.8,6.55,6.84,6.51,7630
国子软件,2023-10-24,6.61,6.71,6.8,6.55,6621
国子软件,2023-10-25,6.8,6.97,7.07,6.73,12601
国子软件,2023-10-26,6.93,6.8,6.93,6.74,6772
国子软件,2023-10-27,6.84,7.21,7.44,6.73,19825
国子软件,2023-10-30,7.21,7.4,7.56,7.14,14156
国子软件,2023-10-31,7.33,7.15,7.49,7.11,14877
国子软件,2023-11-01,7.03,6.92,7.18,6.89,11525
国子软件,2023-11-02,6.89,6.8,6.99,6.8,9914
国子软件,2023-11-03,6.81,7.04,7.13,6.81,9970
国子软件,2023-11-06,7.04,7.71,8.17,6.99,36966
国子软件,2023-11-07,7.53,7.9,8.14,7.46,25847
国子软件,2023-11-08,7.76,7.94,8.17,7.71,27006
国子软件,2023-11-09,7.96,7.73,8.06,7.72,17682
国子软件,2023-11-10,7.79,7.6,7.79,7.55,13428
国子软件,2023-11-13,7.64,8.05,8.1,7.56,23142
国子软件,2023-11-14,8.1,9.25,9.8,7.87,77716
国子软件,2023-11-15,8.89,8.74,9.24,8.74,46261
国子软件,2023-11-16,8.67,8.44,8.87,8.43,32587
国子软件,2023-11-17,8.51,8.97,9.19,8.47,38614
国子软件,2023-11-20,9.17,9.19,9.56,8.81,38179
国子软件,2023-11-21,9.11,9.56,10.6,9.11,72444
国子软件,2023-11-22,9.31,11.37,11.51,9.28,93232
国子软件,2023-11-23,11.16,10.38,12.23,10.11,86150
国子软件,2023-11-24,10.23,11.41,11.8,10.18,73688
国子软件,2023-11-27,11.89,12.89,13.23,11.57,87212
国子软件,2023-11-28,11.89,12.1,13.53,11.62,64565
国子软件,2023-11-29,12.1,10.71,12.59,10.64,48394
国子软件,2023-11-30,10.69,10.44,11.11,10.19,31938
国子软件,2023-12-01,10.51,10.04,10.78,9.89,26481
国子软件,2023-12-04,10.03,10.53,11.14,9.81,35081
国子软件,2023-12-05,10.21,11.39,11.66,10.19,49764
