名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
建邦科技,2020-07-27,10.42,7.82,10.42,7.04,21549,34421913.0,32.63,-24.52,-2.54,15.18
建邦科技,2020-07-28,7.56,7.82,8.11,7.24,9005,13453345.0,11.13,0.0,0.0,6.35
建邦科技,2020-07-29,7.98,8.57,8.98,7.84,12939,20923633.0,14.58,9.59,0.75,9.12
建邦科技,2020-07-30,8.58,8.85,9.08,8.58,6841,11348512.0,5.83,3.27,0.28,4.82
建邦科技,2020-07-31,8.68,8.97,8.97,8.65,7577,12590266.0,3.62,1.36,0.12,5.34
建邦科技,2020-08-03,9.15,9.44,9.45,9.02,8768,15051311.0,4.79,5.24,0.47,6.18
建邦科技,2020-08-04,9.42,9.05,9.58,9.0,6423,11013016.0,6.14,-4.13,-0.39,4.53
建邦科技,2020-08-05,9.03,8.8,9.2,8.76,4329,7269865.0,4.86,-2.76,-0.25,3.05
建邦科技,2020-08-06,8.78,8.52,8.9,8.49,3678,5960616.0,4.66,-3.18,-0.28,2.59
建邦科技,2020-08-07,8.52,8.17,8.58,8.12,3719,5842508.0,5.4,-4.11,-0.35,2.62
建邦科技,2020-08-10,8.12,8.09,8.25,8.05,2929,4542859.0,2.45,-0.98,-0.08,2.06
建邦科技,2020-08-11,8.06,7.98,8.16,7.97,2399,3697708.0,2.35,-1.36,-0.11,1.69
建邦科技,2020-08-12,8.0,7.87,8.0,7.72,3191,4803933.0,3.51,-1.38,-0.11,2.25
建邦科技,2020-08-13,7.79,7.78,7.89,7.74,2009,3013041.0,1.91,-1.14,-0.09,1.42
建邦科技,2020-08-14,7.88,7.77,7.88,7.64,1757,2614592.0,3.08,-0.13,-0.01,1.24
建邦科技,2020-08-17,7.74,7.68,7.77,7.6,2542,3764531.0,2.19,-1.16,-0.09,1.79
建邦科技,2020-08-18,7.66,7.48,7.66,7.47,2863,4188298.0,2.47,-2.6,-0.2,2.02
建邦科技,2020-08-19,7.45,7.12,7.46,7.05,4407,6273421.0,5.48,-4.81,-0.36,3.11
建邦科技,2020-08-20,7.12,7.02,7.24,6.99,2476,3460045.0,3.51,-1.4,-0.1,1.74
建邦科技,2020-08-21,7.17,7.01,7.17,7.0,794,1101998.0,2.42,-0.14,-0.01,0.56
建邦科技,2020-08-24,6.98,6.96,7.02,6.85,1568,2160150.0,2.43,-0.71,-0.05,1.1
建邦科技,2020-08-25,6.92,6.93,7.25,6.92,1068,1493654.0,4.74,-0.43,-0.03,0.75
建邦科技,2020-08-26,6.92,7.02,7.32,6.92,2626,3701410.0,5.77,1.3,0.09,1.85
建邦科技,2020-08-27,7.18,7.22,7.31,7.04,4618,6497112.0,3.85,2.85,0.2,3.25
建邦科技,2020-08-28,7.24,7.3,7.37,7.23,2611,3729431.0,1.94,1.11,0.08,1.84
建邦科技,2020-08-31,7.37,7.33,7.41,7.28,1887,2714153.0,1.78,0.41,0.03,1.33
建邦科技,2020-09-01,7.33,7.33,7.4,7.31,1034,1484803.0,1.23,0.0,0.0,0.73
建邦科技,2020-09-02,7.3,7.24,7.33,7.22,768,1089095.0,1.5,-1.23,-0.09,0.54
建邦科技,2020-09-03,7.23,7.22,7.26,7.21,403,570922.0,0.69,-0.28,-0.02,0.28
