名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
奥美森,2025-10-10,35.61,36.61,39.39,34.8,180809,667527413.6,59.23,372.39,28.86,79.79
奥美森,2025-10-13,33.0,33.6,35.44,32.1,95227,322642073.06,9.12,-8.22,-3.01,42.02
奥美森,2025-10-14,32.9,31.2,33.4,30.86,82353,267517875.28,7.56,-7.14,-2.4,36.34
奥美森,2025-10-15,31.1,30.1,31.2,29.82,45074,138068884.51,4.42,-3.53,-1.1,19.89
奥美森,2025-10-16,30.3,29.74,30.66,29.63,36558,111806201.04,3.42,-1.2,-0.36,16.13
奥美森,2025-10-17,29.72,29.89,30.47,29.25,35963,109538839.19,4.1,0.5,0.15,15.87
奥美森,2025-10-20,30.09,29.22,30.24,29.16,27480,82512405.51,3.61,-2.24,-0.67,12.13
奥美森,2025-10-21,29.15,29.66,29.8,29.15,25629,76964281.43,2.22,1.51,0.44,11.31
奥美森,2025-10-22,29.61,29.92,30.99,29.3,37094,113819896.12,5.7,0.88,0.26,16.37
奥美森,2025-10-23,29.7,31.16,31.46,29.4,46842,145720414.67,6.89,4.14,1.24,20.67
奥美森,2025-10-24,30.89,30.78,32.15,30.3,45911,144923156.02,5.94,-1.22,-0.38,20.26
奥美森,2025-10-27,30.35,30.09,30.61,29.98,30933,94871327.96,2.05,-2.24,-0.69,13.65
奥美森,2025-10-28,29.97,29.5,29.97,29.36,25443,76444166.22,2.03,-1.96,-0.59,11.23
奥美森,2025-10-29,29.46,31.35,31.72,29.18,46099,142743352.05,8.61,6.27,1.85,20.34
奥美森,2025-10-30,31.45,31.2,32.83,30.93,75000,241785916.03,6.06,-0.48,-0.15,33.1
奥美森,2025-10-31,30.61,30.55,31.95,30.41,48578,152757505.47,4.94,-2.08,-0.65,21.44
奥美森,2025-11-03,30.27,30.41,30.85,30.15,17349,53600210.61,2.29,-0.46,-0.14,7.66
奥美森,2025-11-04,30.37,29.78,30.44,29.5,19746,59760719.08,3.09,-2.07,-0.63,8.71
奥美森,2025-11-05,29.52,30.15,30.33,29.4,16780,51096137.64,3.12,1.24,0.37,7.41
奥美森,2025-11-06,29.92,29.88,30.21,29.6,13119,39844964.82,2.02,-0.9,-0.27,5.79
奥美森,2025-11-07,29.68,29.62,30.08,29.58,11530,34918073.31,1.67,-0.87,-0.26,5.09
奥美森,2025-11-10,29.65,29.79,30.04,29.57,10508,31783134.41,1.59,0.57,0.17,4.64
奥美森,2025-11-11,29.88,29.45,29.97,29.32,13128,39455946.83,2.18,-1.14,-0.34,5.79
奥美森,2025-11-12,29.59,29.66,29.67,29.31,8574,25708765.82,1.22,0.71,0.21,3.78
奥美森,2025-11-13,29.65,29.93,30.08,29.44,14377,43583310.55,2.16,0.91,0.27,6.34
奥美森,2025-11-14,29.75,29.46,30.0,29.44,12674,38247057.86,1.87,-1.57,-0.47,5.59
奥美森,2025-11-17,29.45,28.62,29.5,28.41,21423,62637102.22,3.7,-2.85,-0.84,9.45
奥美森,2025-11-18,28.6,27.88,28.6,27.79,12592,35892908.86,2.83,-2.59,-0.74,5.56
奥美森,2025-11-19,27.79,27.5,27.97,27.22,9690,27133108.45,2.69,-1.36,-0.38,4.28
奥美森,2025-11-20,27.51,27.13,27.74,27.11,7899,21967446.58,2.29,-1.35,-0.37,3.49
奥美森,2025-11-21,27.1,27.57,28.38,26.67,23072,64751108.91,6.3,1.62,0.44,10.18
奥美森,2025-11-24,27.2,27.13,27.35,26.79,13556,37311852.21,2.03,-1.6,-0.44,5.98
奥美森,2025-11-25,27.28,27.6,27.97,27.0,12080,34069281.73,3.58,1.73,0.47,5.33
奥美森,2025-11-26,27.52,27.26,27.9,27.12,8533,23896547.04,2.83,-1.23,-0.34,3.77
奥美森,2025-11-27,27.01,26.97,27.49,26.95,7019,19407819.16,1.98,-1.06,-0.29,3.1
奥美森,2025-11-28,27.07,27.14,27.45,26.67,8759,24104641.92,2.89,0.63,0.17,3.87
奥美森,2025-12-01,27.48,28.15,28.29,27.0,16571,47067862.02,4.75,3.72,1.01,7.31
奥美森,2025-12-02,28.21,27.12,28.21,27.06,14003,38504084.75,4.09,-3.66,-1.03,6.18
奥美森,2025-12-03,27.33,26.76,27.33,26.72,8061,21664586.97,2.25,-1.33,-0.36,3.56
奥美森,2025-12-04,26.94,27.13,27.38,26.78,8132,22071681.35,2.24,1.38,0.37,3.59
奥美森,2025-12-05,26.9,27.24,27.4,26.8,5780,15682765.14,2.21,0.41,0.11,2.55
奥美森,2025-12-08,27.43,27.79,27.96,27.3,9417,26125608.17,2.42,2.02,0.55,4.16
奥美森,2025-12-09,27.6,27.32,27.77,27.3,6301,17304601.57,1.69,-1.69,-0.47,2.78
奥美森,2025-12-10,27.59,27.73,28.35,27.0,10556,29238950.11,4.94,1.5,0.41,4.66
奥美森,2025-12-11,27.73,28.51,28.99,27.41,30544,86811142.28,5.7,2.81,0.78,13.48
奥美森,2025-12-12,28.42,28.1,28.84,27.93,18080,51279395.33,3.19,-1.44,-0.41,7.98
奥美森,2025-12-15,27.9,27.68,28.15,27.6,10546,29311349.62,1.96,-1.49,-0.42,4.65
奥美森,2025-12-16,27.89,28.5,28.87,27.55,21250,60265401.04,4.77,2.96,0.82,9.38
奥美森,2025-12-17,28.53,28.45,29.3,28.18,21652,62154162.38,3.93,-0.18,-0.05,9.56
奥美森,2025-12-18,28.0,28.02,28.41,27.94,11845,33354363.45,1.65,-1.51,-0.43,5.23
奥美森,2025-12-19,27.93,28.01,28.39,27.93,8278,23255670.45,1.64,-0.04,-0.01,3.65
奥美森,2025-12-22,28.1,27.94,28.17,27.83,7709,21527313.32,1.21,-0.25,-0.07,3.4
奥美森,2025-12-23,27.94,27.02,27.94,27.01,11945,32674785.93,3.33,-3.29,-0.92,5.27
奥美森,2025-12-24,27.1,27.18,27.29,26.99,5337,14500892.72,1.11,0.59,0.16,2.36
奥美森,2025-12-25,27.33,27.52,27.59,27.12,5524,15158534.26,1.73,1.25,0.34,2.44
奥美森,2025-12-26,27.51,27.48,27.82,27.25,7910,21741849.19,2.07,-0.15,-0.04,3.49
