名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
绿亨科技,2022-12-09,6.38,6.75,7.08,6.31,94523,67666649.12,10.13,-11.18,-0.85,18.84
绿亨科技,2022-12-12,6.6,6.51,6.61,6.49,18171,12581461.38,1.78,-3.56,-0.24,3.62
绿亨科技,2022-12-13,6.55,6.5,6.55,6.49,6641,4589472.08,0.92,-0.15,-0.01,1.32
绿亨科技,2022-12-14,6.5,6.37,6.5,6.36,9603,6519538.16,2.15,-2.0,-0.13,1.91
绿亨科技,2022-12-15,6.36,6.38,6.45,6.34,5463,3702854.6,1.73,0.16,0.01,1.09
绿亨科技,2022-12-16,6.41,6.29,6.42,6.27,6887,4627269.72,2.35,-1.41,-0.09,1.37
绿亨科技,2022-12-19,6.34,6.07,6.34,6.07,6813,4463508.02,4.29,-3.5,-0.22,1.36
绿亨科技,2022-12-20,6.16,6.03,6.16,5.96,4996,3191692.29,3.29,-0.66,-0.04,1.0
绿亨科技,2022-12-21,5.96,6.0,6.08,5.96,1981,1271568.44,1.99,-0.5,-0.03,0.39
绿亨科技,2022-12-22,6.0,5.89,6.01,5.89,4553,2884605.79,2.0,-1.83,-0.11,0.91
绿亨科技,2022-12-23,5.89,5.78,5.89,5.76,3745,2328396.63,2.21,-1.87,-0.11,0.75
绿亨科技,2022-12-26,5.75,5.78,5.85,5.74,4187,2581428.3,1.9,0.0,0.0,0.83
绿亨科技,2022-12-27,5.74,6.03,6.13,5.74,8064,5125918.06,6.75,4.33,0.25,1.61
绿亨科技,2022-12-28,5.99,5.9,5.99,5.89,2431,1538499.09,1.66,-2.16,-0.13,0.48
绿亨科技,2022-12-29,5.85,5.8,5.86,5.77,2270,1407702.27,1.53,-1.69,-0.1,0.45
绿亨科技,2022-12-30,5.87,5.82,5.88,5.77,2147,1332545.72,1.9,0.34,0.02,0.43
绿亨科技,2023-01-03,5.79,5.84,5.86,5.78,3247,2017246.55,1.37,0.34,0.02,0.65
绿亨科技,2023-01-04,5.78,5.84,5.85,5.78,1255,782105.62,1.2,0.0,0.0,0.25
绿亨科技,2023-01-05,5.81,5.84,5.87,5.81,1681,1047523.67,1.03,0.0,0.0,0.33
绿亨科技,2023-01-06,5.87,5.82,5.87,5.79,2507,1558701.25,1.37,-0.34,-0.02,0.5
绿亨科技,2023-01-09,5.8,5.93,5.93,5.78,3731,2342227.52,2.58,1.89,0.11,0.74
绿亨科技,2023-01-10,5.94,5.92,5.96,5.9,1309,827955.86,1.01,-0.17,-0.01,0.26
绿亨科技,2023-01-11,5.96,5.94,5.96,5.87,3953,2497923.69,1.52,0.34,0.02,0.79
绿亨科技,2023-01-12,5.94,5.82,5.94,5.78,2251,1402752.41,2.69,-2.02,-0.12,0.45
绿亨科技,2023-01-13,5.87,5.86,5.88,5.8,1536,960416.11,1.37,0.69,0.04,0.31
绿亨科技,2023-01-16,5.82,5.89,5.93,5.82,1545,972708.88,1.88,0.51,0.03,0.31
绿亨科技,2023-01-17,5.89,5.9,5.92,5.87,1350,848927.1,0.85,0.17,0.01,0.27
绿亨科技,2023-01-18,5.9,5.91,5.91,5.85,1368,860828.06,1.02,0.17,0.01,0.27
绿亨科技,2023-01-19,5.9,5.91,5.92,5.89,1585,999104.5,0.51,0.0,0.0,0.32
绿亨科技,2023-01-20,5.93,5.94,5.95,5.91,2020,1278938.92,0.68,0.51,0.03,0.4
绿亨科技,2023-01-30,5.94,5.97,5.98,5.94,2745,1745491.25,0.67,0.51,0.03,0.55
绿亨科技,2023-01-31,5.95,6.22,6.25,5.95,11102,7274572.9,5.03,4.19,0.25,2.21
绿亨科技,2023-02-01,6.22,6.24,6.26,6.15,8415,5553673.63,1.77,0.32,0.02,1.68
绿亨科技,2023-02-02,6.21,6.24,6.25,6.2,4344,2877508.48,0.8,0.0,0.0,0.87
绿亨科技,2023-02-03,6.24,6.16,6.25,6.16,4241,2800115.08,1.44,-1.28,-0.08,0.85
绿亨科技,2023-02-06,6.23,6.13,6.23,6.12,1577,1034030.11,1.79,-0.49,-0.03,0.31
绿亨科技,2023-02-07,6.12,6.26,6.31,6.12,7248,4820441.31,3.1,2.12,0.13,1.44
绿亨科技,2023-02-08,6.22,6.17,6.22,6.14,3702,2434230.32,1.28,-1.44,-0.09,0.74
绿亨科技,2023-02-09,6.15,6.16,6.21,6.14,3346,2197542.25,1.13,-0.16,-0.01,0.67
绿亨科技,2023-02-10,6.16,6.27,6.46,6.14,7303,4898201.95,5.19,1.79,0.11,1.46
绿亨科技,2023-02-13,6.37,6.32,6.37,6.27,5597,3763848.27,1.59,0.8,0.05,1.12
绿亨科技,2023-02-14,6.4,6.24,6.4,6.24,5144,3442064.92,2.53,-1.27,-0.08,1.03
绿亨科技,2023-02-15,6.23,6.21,6.24,6.18,3635,2406333.68,0.96,-0.48,-0.03,0.72
绿亨科技,2023-02-16,6.22,6.17,6.25,6.16,2361,1560205.93,1.45,-0.64,-0.04,0.47
绿亨科技,2023-02-17,6.16,6.15,6.24,6.13,2113,1386771.72,1.78,-0.32,-0.02,0.42
绿亨科技,2023-02-20,6.15,6.15,6.18,6.11,2570,1680309.04,1.14,0.0,0.0,0.51
绿亨科技,2023-02-21,6.12,6.13,6.19,6.12,1924,1259984.66,1.14,-0.33,-0.02,0.38
绿亨科技,2023-02-22,6.13,6.17,6.18,6.13,2319,1524260.03,0.82,0.65,0.04,0.46
