名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
巴兰仕,2025-08-28,49.5,47.65,50.99,44.51,185677,890543875.66,42.41,211.85,32.37,80.09
巴兰仕,2025-08-29,48.1,44.46,48.1,44.4,103778,477956593.21,7.76,-6.69,-3.19,44.76
巴兰仕,2025-09-01,44.52,43.15,45.17,42.88,69382,305595717.41,5.15,-2.95,-1.31,29.93
巴兰仕,2025-09-02,43.3,43.16,43.76,42.43,48903,212438141.62,3.08,0.02,0.01,21.09
巴兰仕,2025-09-03,42.98,42.79,43.3,42.51,29330,126869141.11,1.83,-0.86,-0.37,12.65
巴兰仕,2025-09-04,42.85,43.43,43.88,42.7,37057,161654662.47,2.76,1.5,0.64,15.98
巴兰仕,2025-09-05,43.05,43.46,43.74,42.76,37047,162229648.5,2.26,0.07,0.03,15.98
巴兰仕,2025-09-08,43.47,43.65,44.5,43.43,38969,172953278.07,2.46,0.44,0.19,16.81
巴兰仕,2025-09-09,43.63,42.41,43.68,42.41,29320,127063193.21,2.91,-2.84,-1.24,12.65
巴兰仕,2025-09-10,42.28,41.73,42.64,41.73,19451,82851753.86,2.15,-1.6,-0.68,8.39
巴兰仕,2025-09-11,41.8,42.22,42.29,41.71,16982,72071142.53,1.39,1.17,0.49,7.33
巴兰仕,2025-09-12,42.22,41.56,42.33,41.56,12899,54713789.02,1.82,-1.56,-0.66,5.56
巴兰仕,2025-09-15,41.6,41.92,42.49,41.18,18374,77621906.13,3.15,0.87,0.36,7.93
巴兰仕,2025-09-16,41.92,41.9,42.31,41.5,13546,57451462.09,1.93,-0.05,-0.02,5.84
巴兰仕,2025-09-17,42.17,41.72,42.25,41.66,9398,39753202.99,1.41,-0.43,-0.18,4.05
巴兰仕,2025-09-18,41.74,41.21,42.16,41.05,18042,76196728.05,2.66,-1.22,-0.51,7.78
巴兰仕,2025-09-19,41.06,40.57,41.1,40.5,12945,53300302.76,1.46,-1.55,-0.64,5.58
巴兰仕,2025-09-22,40.69,39.68,40.7,39.58,10838,43778323.65,2.76,-2.19,-0.89,4.67
巴兰仕,2025-09-23,39.68,38.77,39.8,38.0,12785,50036588.85,4.54,-2.29,-0.91,5.51
巴兰仕,2025-09-24,38.65,39.03,39.37,38.51,7282,28775733.2,2.22,0.67,0.26,3.14
巴兰仕,2025-09-25,38.91,39.08,39.79,38.84,8667,34521305.12,2.43,0.13,0.05,3.74
巴兰仕,2025-09-26,39.24,39.68,40.68,39.01,13769,55830294.64,4.27,1.54,0.6,5.94
巴兰仕,2025-09-29,39.75,39.23,40.01,39.02,8543,33974666.81,2.49,-1.13,-0.45,3.68
巴兰仕,2025-09-30,39.23,38.8,39.37,38.73,7700,30349324.46,1.63,-1.1,-0.43,3.32
巴兰仕,2025-10-09,39.16,38.84,39.23,38.8,5906,23346347.99,1.11,0.1,0.04,2.55
巴兰仕,2025-10-10,39.0,39.26,39.36,38.88,5378,21318700.4,1.24,1.08,0.42,2.32
巴兰仕,2025-10-13,38.67,38.81,38.89,38.2,5843,22843351.41,1.76,-1.15,-0.45,2.52
巴兰仕,2025-10-14,38.9,38.74,39.28,38.61,5294,20868429.82,1.73,-0.18,-0.07,2.28
巴兰仕,2025-10-15,38.85,38.94,39.09,38.51,4830,18979028.49,1.5,0.52,0.2,2.08
巴兰仕,2025-10-16,38.97,39.5,39.5,38.79,7220,28637177.34,1.82,1.44,0.56,3.11
巴兰仕,2025-10-17,39.32,38.95,39.81,38.88,6807,27119672.59,2.35,-1.39,-0.55,2.94
巴兰仕,2025-10-20,38.98,38.83,39.14,38.53,4344,17095525.96,1.57,-0.31,-0.12,1.87
巴兰仕,2025-10-21,38.97,39.33,39.47,38.77,5645,22438041.86,1.8,1.29,0.5,2.43
巴兰仕,2025-10-22,39.18,39.66,40.0,38.99,7523,30143813.03,2.57,0.84,0.33,3.25
