名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
能之光,2025-08-22,36.0,32.04,37.0,31.96,223859,757855130.93,69.9,344.38,24.83,73.08
能之光,2025-08-25,30.3,30.35,31.0,29.21,121948,364878789.39,5.59,-5.27,-1.69,39.81
能之光,2025-08-26,30.42,33.0,36.3,30.36,154775,516659770.61,19.57,8.73,2.65,50.53
能之光,2025-08-27,31.37,30.57,31.96,30.33,107578,334567833.77,4.94,-7.36,-2.43,35.12
能之光,2025-08-28,30.0,29.81,30.5,29.31,71175,210975061.75,3.89,-2.49,-0.76,23.24
能之光,2025-08-29,30.0,29.53,30.0,29.31,41867,123784975.92,2.31,-0.94,-0.28,13.67
能之光,2025-09-01,29.38,30.15,30.18,28.83,49712,145740892.57,4.57,2.1,0.62,16.23
能之光,2025-09-02,30.0,29.43,30.0,29.15,35116,103513733.21,2.82,-2.39,-0.72,11.46
能之光,2025-09-03,29.45,30.38,31.8,29.45,67826,207457439.63,7.99,3.23,0.95,22.14
能之光,2025-09-04,30.0,31.85,32.97,29.51,94482,296887043.96,11.39,4.84,1.47,30.85
能之光,2025-09-05,31.85,33.19,33.98,30.78,106044,346163836.72,10.05,4.21,1.34,34.62
能之光,2025-09-08,32.5,31.4,32.93,31.33,70702,224363771.21,4.82,-5.39,-1.79,23.08
能之光,2025-09-09,31.0,30.42,31.39,30.42,37364,115197353.32,3.09,-3.12,-0.98,12.2
能之光,2025-09-10,30.12,30.18,30.9,29.83,26989,81448794.68,3.52,-0.79,-0.24,8.81
能之光,2025-09-11,30.39,30.35,30.77,30.02,27685,84104556.39,2.49,0.56,0.17,9.04
能之光,2025-09-12,30.28,29.68,30.32,29.5,34345,102506353.35,2.7,-2.21,-0.67,11.21
能之光,2025-09-15,30.1,30.26,30.6,29.67,30070,90612292.73,3.13,1.95,0.58,9.82
能之光,2025-09-16,30.15,29.61,30.27,29.52,27364,81283251.13,2.48,-2.15,-0.65,8.93
能之光,2025-09-17,29.61,29.7,29.81,29.4,16253,48191367.06,1.38,0.3,0.09,5.31
能之光,2025-09-18,29.8,30.0,30.45,29.53,34296,103046371.97,3.1,1.01,0.3,11.2
能之光,2025-09-19,30.04,29.34,30.17,29.12,30500,89974316.88,3.5,-2.2,-0.66,9.96
能之光,2025-09-22,29.34,28.16,29.56,28.1,28240,80408883.48,4.98,-4.02,-1.18,9.22
能之光,2025-09-23,28.16,26.87,28.32,26.51,30697,83150703.92,6.43,-4.58,-1.29,10.02
能之光,2025-09-24,26.87,27.13,27.34,26.72,17292,46884870.33,2.31,0.97,0.26,5.65
能之光,2025-09-25,27.1,26.72,27.2,26.7,14659,39417743.24,1.84,-1.51,-0.41,4.79
能之光,2025-09-26,26.66,27.92,28.5,26.65,37894,105857913.25,6.92,4.49,1.2,12.37
能之光,2025-09-29,27.91,27.34,27.91,27.11,19169,52455997.64,2.87,-2.08,-0.58,6.26
能之光,2025-09-30,27.33,27.02,27.6,27.0,15150,41137370.62,2.19,-1.17,-0.32,4.95
能之光,2025-10-09,27.15,27.06,27.27,26.94,15662,42377558.51,1.22,0.15,0.04,5.11
能之光,2025-10-10,27.07,27.24,27.35,27.05,15219,41369299.09,1.11,0.67,0.18,4.97
能之光,2025-10-13,26.66,26.78,26.88,26.52,13549,36160057.09,1.32,-1.69,-0.46,4.42
能之光,2025-10-14,26.89,26.8,27.23,26.74,17753,47884836.17,1.83,0.07,0.02,5.8
能之光,2025-10-15,26.7,27.05,27.1,26.5,14958,39965677.6,2.24,0.93,0.25,4.88
能之光,2025-10-16,27.28,26.79,27.28,26.66,11078,29793134.27,2.29,-0.96,-0.26,3.62
能之光,2025-10-17,26.72,26.44,27.12,26.4,15552,41693086.74,2.69,-1.31,-0.35,5.08
能之光,2025-10-20,26.66,26.15,26.69,26.04,10812,28430953.25,2.46,-1.1,-0.29,3.53
能之光,2025-10-21,26.27,26.59,26.62,26.26,12479,33079532.89,1.38,1.68,0.44,4.07
能之光,2025-10-22,26.68,27.06,27.28,26.3,16409,44239201.25,3.69,1.77,0.47,5.36
能之光,2025-10-23,26.96,27.15,27.3,26.5,15683,42135633.83,2.96,0.33,0.09,5.12
能之光,2025-10-24,27.23,26.94,27.23,26.78,12698,34209143.82,1.66,-0.77,-0.21,4.15
能之光,2025-10-27,27.1,26.75,27.1,26.68,8419,22540134.0,1.56,-0.71,-0.19,2.75
能之光,2025-10-28,26.76,26.56,26.88,26.51,8048,21471700.11,1.38,-0.71,-0.19,2.63
能之光,2025-10-29,26.56,27.41,27.55,26.35,19306,52156946.16,4.52,3.2,0.85,6.3
能之光,2025-10-30,27.42,27.09,28.12,27.0,32506,89974111.63,4.09,-1.17,-0.32,10.61
能之光,2025-10-31,27.0,27.21,27.56,26.91,15897,43405772.37,2.4,0.44,0.12,5.19
能之光,2025-11-03,27.1,27.26,27.49,27.05,11337,30909050.47,1.62,0.18,0.05,3.7
能之光,2025-11-04,27.24,26.72,27.24,26.59,11176,29939768.4,2.38,-1.98,-0.54,3.65
能之光,2025-11-05,26.58,26.78,26.96,26.5,9783,26194644.93,1.72,0.22,0.06,3.19
能之光,2025-11-06,26.83,26.68,26.86,26.56,8204,21871534.86,1.12,-0.37,-0.1,2.68
能之光,2025-11-07,26.83,26.57,26.86,26.52,7658,20426585.51,1.27,-0.41,-0.11,2.5
能之光,2025-11-10,26.57,26.67,26.7,26.39,8243,21885418.84,1.17,0.38,0.1,2.69
