名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
中国通号,2019-07-22,10.62,11.19,14.13,6.61,9251077,9780594180.0,157.65,134.59,6.42,78.11
中国通号,2019-07-23,8.8,8.93,9.9,8.53,4117654,4240207982.0,12.24,-20.2,-2.26,34.77
中国通号,2019-07-24,9.01,9.12,9.18,8.82,3116230,3143948986.0,4.03,2.13,0.19,26.31
中国通号,2019-07-25,9.06,9.53,9.82,9.02,3524738,3731989983.0,8.77,4.5,0.41,29.76
中国通号,2019-07-26,9.31,8.93,9.36,8.88,2323492,2358661124.0,5.04,-6.3,-0.6,19.62
中国通号,2019-07-29,9.02,9.2,9.34,8.97,1987332,2041184117.0,4.14,3.02,0.27,16.78
中国通号,2019-07-30,9.15,9.15,9.26,9.02,1811294,1854930005.0,2.61,-0.54,-0.05,15.29
中国通号,2019-07-31,9.15,9.25,9.45,9.11,2041653,2116341538.0,3.72,1.09,0.1,17.24
中国通号,2019-08-01,9.1,9.5,9.56,9.05,2897059,3010885562.0,5.51,2.7,0.25,24.46
中国通号,2019-08-02,9.27,11.04,11.6,9.24,6038059,7026327662.0,24.84,16.21,1.54,50.98
中国通号,2019-08-05,11.04,11.48,11.52,10.56,4057334,4994476989.0,8.7,3.99,0.44,34.26
中国通号,2019-08-06,11.3,10.95,12.69,10.47,5536118,7117531993.0,19.34,-4.62,-0.53,46.74
中国通号,2019-08-07,11.22,10.75,11.39,10.25,3359791,3982878867.0,10.41,-1.83,-0.2,28.37
中国通号,2019-08-08,10.65,10.14,10.79,10.1,2233556,2556344803.0,6.42,-5.67,-0.61,18.86
中国通号,2019-08-09,10.25,9.88,10.34,9.82,1926298,2142892400.0,5.13,-2.56,-0.26,16.26
中国通号,2019-08-12,9.92,9.47,9.92,9.26,1804605,1908802819.0,6.68,-4.15,-0.41,15.24
中国通号,2019-08-13,9.43,9.67,9.74,9.38,1375050,1468268001.0,3.8,2.11,0.2,11.61
中国通号,2019-08-14,9.81,9.59,9.84,9.56,1242639,1337963900.0,2.9,-0.83,-0.08,10.49
中国通号,2019-08-15,9.31,9.5,9.57,9.25,1078135,1130292417.0,3.34,-0.94,-0.09,9.1
中国通号,2019-08-16,9.5,9.49,9.66,9.48,877567,932861695.0,1.89,-0.11,-0.01,7.41
中国通号,2019-08-19,9.52,9.53,9.55,9.3,1159658,1219744181.0,2.63,0.42,0.04,9.79
中国通号,2019-08-20,9.54,9.45,9.58,9.43,796480,841423790.0,1.57,-0.84,-0.08,6.72
中国通号,2019-08-21,9.44,9.07,9.51,8.98,1497758,1539342350.0,5.61,-4.02,-0.38,12.65
中国通号,2019-08-22,9.08,9.03,9.16,8.9,758612,767266409.0,2.87,-0.44,-0.04,6.41
中国通号,2019-08-23,9.05,8.69,9.09,8.62,1309320,1300340000.0,5.2,-3.77,-0.34,11.05
中国通号,2019-08-26,8.58,8.74,8.9,8.54,756740,744006252.0,4.14,0.58,0.05,6.39
中国通号,2019-08-27,8.8,8.82,8.86,8.69,649760,641406424.0,1.95,0.92,0.08,5.49
中国通号,2019-08-28,8.82,8.72,8.84,8.69,554494,545918271.0,1.7,-1.13,-0.1,4.68
中国通号,2019-08-29,8.72,8.54,8.73,8.49,810204,781285924.0,2.75,-2.06,-0.18,6.84
中国通号,2019-08-30,8.58,8.4,8.61,8.39,733641,701180938.0,2.58,-1.64,-0.14,6.19
中国通号,2019-09-02,8.44,8.5,8.55,8.4,530018,506581836.0,1.79,1.19,0.1,4.48
中国通号,2019-09-03,8.51,9.01,9.19,8.48,1643995,1643996725.0,8.35,6.0,0.51,13.88
中国通号,2019-09-04,8.94,8.87,9.08,8.83,814616,813628178.0,2.77,-1.55,-0.14,6.88
中国通号,2019-09-05,8.91,8.95,9.1,8.84,987743,992986360.0,2.93,0.9,0.08,8.34
中国通号,2019-09-06,8.92,8.84,8.98,8.8,632084,629154231.0,2.01,-1.23,-0.11,5.34
中国通号,2019-09-09,8.9,8.87,8.93,8.84,499612,496860598.0,1.02,0.34,0.03,4.22
中国通号,2019-09-10,8.89,8.91,9.05,8.85,651000,652615391.0,2.25,0.45,0.04,5.5
中国通号,2019-09-11,8.9,8.8,8.92,8.78,610327,605547594.0,1.57,-1.23,-0.11,5.15
中国通号,2019-09-12,8.82,8.59,8.84,8.57,736339,715310789.0,3.07,-2.39,-0.21,6.22
中国通号,2019-09-16,8.61,8.6,8.7,8.58,341802,331623594.0,1.4,0.12,0.01,2.89
中国通号,2019-09-17,8.61,8.34,8.63,8.33,577127,549792116.0,3.49,-3.02,-0.26,4.87
中国通号,2019-09-18,8.39,8.17,8.41,8.13,552398,513624373.0,3.36,-2.04,-0.17,4.66
中国通号,2019-09-19,8.18,8.3,8.46,8.05,572040,537073794.0,5.02,1.59,0.13,4.83
中国通号,2019-09-20,8.41,8.38,8.49,8.33,470516,446151251.0,1.93,0.96,0.08,3.97
中国通号,2019-09-23,8.34,8.19,8.39,8.14,363302,338190133.0,2.98,-2.27,-0.19,3.07
中国通号,2019-09-24,8.18,8.34,8.43,8.17,489342,460722027.0,3.17,1.83,0.15,4.13
中国通号,2019-09-25,8.33,8.15,8.39,8.14,359577,333938212.0,3.0,-2.28,-0.19,3.04
中国通号,2019-09-26,8.15,7.67,8.19,7.67,735022,654869502.0,6.38,-5.89,-0.48,6.21
中国通号,2019-09-27,7.63,7.73,7.82,7.63,311008,274158342.0,2.48,0.78,0.06,2.63
中国通号,2019-09-30,7.73,7.38,7.73,7.38,419313,359175174.0,4.53,-4.53,-0.35,3.54
中国通号,2019-10-08,7.4,7.22,7.43,7.22,304009,254368874.0,2.85,-2.17,-0.16,2.57
中国通号,2019-10-09,7.2,7.27,7.32,7.15,227048,188950463.0,2.35,0.69,0.05,1.92
中国通号,2019-10-10,7.3,7.35,7.37,7.25,260940,219444278.0,1.65,1.1,0.08,2.2
中国通号,2019-10-11,7.38,7.29,7.38,7.27,224536,188319598.0,1.5,-0.82,-0.06,1.9
中国通号,2019-10-14,7.34,7.4,7.46,7.31,323336,273752002.0,2.06,1.51,0.11,2.73
中国通号,2019-10-15,7.39,7.27,7.39,7.26,210318,176590093.0,1.76,-1.76,-0.13,1.78
中国通号,2019-10-16,7.29,7.11,7.33,7.1,344645,285151543.0,3.16,-2.2,-0.16,2.91
中国通号,2019-10-17,7.11,7.02,7.16,7.01,320116,261183049.0,2.11,-1.27,-0.09,2.7
中国通号,2019-10-18,7.02,7.05,7.26,6.98,460293,378001450.0,3.99,0.43,0.03,3.89
中国通号,2019-10-21,7.05,6.82,7.06,6.73,411918,325585662.0,4.68,-3.26,-0.23,3.48
中国通号,2019-10-22,6.84,6.83,6.87,6.76,206168,162597312.0,1.61,0.15,0.01,1.74
中国通号,2019-10-23,6.82,7.14,7.22,6.77,654952,531424180.0,6.59,4.54,0.31,5.53
中国通号,2019-10-24,7.05,7.01,7.16,7.0,351636,286666963.0,2.24,-1.82,-0.13,2.97
中国通号,2019-10-25,6.98,6.92,7.03,6.87,249455,199603603.0,2.28,-1.28,-0.09,2.11
中国通号,2019-10-28,6.93,7.02,7.07,6.9,303788,245148747.0,2.46,1.45,0.1,2.56
中国通号,2019-10-29,7.07,6.84,7.07,6.83,312693,250902648.0,3.42,-2.56,-0.18,2.64
中国通号,2019-10-30,6.84,6.73,6.89,6.72,260389,204600172.0,2.49,-1.61,-0.11,2.2
中国通号,2019-10-31,6.74,6.53,6.75,6.52,368956,283407060.0,3.42,-2.97,-0.2,3.12
中国通号,2019-11-01,6.55,6.56,6.61,6.5,189574,144867563.0,1.68,0.46,0.03,1.6
中国通号,2019-11-04,6.62,6.6,6.7,6.59,211131,163316518.0,1.68,0.61,0.04,1.78
中国通号,2019-11-05,6.63,6.51,6.63,6.45,274061,207901216.0,2.73,-1.36,-0.09,2.31
中国通号,2019-11-06,6.49,6.47,6.58,6.45,208541,158050131.0,2.0,-0.61,-0.04,1.76
中国通号,2019-11-07,6.48,6.48,6.52,6.42,251890,190156944.0,1.55,0.15,0.01,2.13
中国通号,2019-11-08,6.5,6.43,6.52,6.43,220888,166983274.0,1.39,-0.77,-0.05,1.87
中国通号,2019-11-11,6.41,6.04,6.41,6.02,418449,301887456.0,6.07,-6.07,-0.39,3.53
中国通号,2019-11-12,6.06,5.91,6.08,5.85,270605,190092814.0,3.81,-2.15,-0.13,2.28
