名称,日期,开盘,收盘,最高,最低,成交量
丰倍生物,2025-11-05,66.0,66.76,76.0,66.0,239000
丰倍生物,2025-11-06,60.0,57.13,63.1,57.07,176849
丰倍生物,2025-11-07,55.12,54.42,58.0,53.0,140680
丰倍生物,2025-11-10,54.06,52.12,54.76,52.02,108277
丰倍生物,2025-11-11,51.03,50.91,52.06,50.71,76450
丰倍生物,2025-11-12,50.96,52.22,54.29,49.61,112941
丰倍生物,2025-11-13,50.11,50.33,51.25,49.63,83927
丰倍生物,2025-11-14,49.6,48.3,50.17,48.29,79087
丰倍生物,2025-11-17,48.12,47.95,48.35,47.68,38881
丰倍生物,2025-11-18,48.0,46.46,48.0,46.36,48390
丰倍生物,2025-11-19,46.46,46.54,47.32,46.31,30757
丰倍生物,2025-11-20,46.39,46.88,47.55,46.39,39402
丰倍生物,2025-11-21,46.58,43.76,46.58,43.7,50209
丰倍生物,2025-11-24,43.74,43.44,44.3,42.98,27286
丰倍生物,2025-11-25,43.53,43.59,43.78,43.3,26632
丰倍生物,2025-11-26,43.59,43.97,44.51,43.42,32366
丰倍生物,2025-11-27,44.31,43.9,44.59,43.82,23517
丰倍生物,2025-11-28,43.8,43.49,43.98,43.23,21747
丰倍生物,2025-12-01,43.49,43.86,43.99,43.31,18113
丰倍生物,2025-12-02,43.8,45.2,45.77,43.48,46190
丰倍生物,2025-12-03,44.9,44.24,44.99,43.93,26906
丰倍生物,2025-12-04,44.1,43.04,44.1,43.04,21652
丰倍生物,2025-12-05,43.05,42.91,43.23,42.51,18005
丰倍生物,2025-12-08,42.99,43.18,43.39,42.82,14894
丰倍生物,2025-12-09,43.05,43.98,44.26,43.01,26126
丰倍生物,2025-12-10,44.11,43.82,44.11,43.1,19590
丰倍生物,2025-12-11,43.85,43.8,44.34,43.53,23215
丰倍生物,2025-12-12,43.5,43.09,43.63,43.05,21728
丰倍生物,2025-12-15,43.0,43.85,44.7,42.71,30197
丰倍生物,2025-12-16,43.35,42.92,43.35,42.78,19774
丰倍生物,2025-12-17,43.06,42.17,43.07,41.9,20090
丰倍生物,2025-12-18,42.15,42.0,42.35,41.93,11382
丰倍生物,2025-12-19,41.8,42.18,42.2,41.8,11537
丰倍生物,2025-12-22,42.11,42.33,42.57,42.11,10974
丰倍生物,2025-12-23,42.2,42.01,42.35,41.9,13502
丰倍生物,2025-12-24,41.91,42.09,42.15,41.85,9832
丰倍生物,2025-12-25,42.1,42.32,42.41,42.09,14418
丰倍生物,2025-12-26,42.34,42.05,42.34,41.9,17398
丰倍生物,2025-12-29,42.0,42.35,42.87,41.98,17349
丰倍生物,2025-12-30,42.2,41.9,42.27,41.85,14777
丰倍生物,2025-12-31,41.84,41.8,41.97,41.31,14999
丰倍生物,2026-01-05,41.78,42.39,42.44,41.7,20007
丰倍生物,2026-01-06,42.39,43.1,43.15,42.39,28949
丰倍生物,2026-01-07,43.0,43.7,44.48,42.86,38730
丰倍生物,2026-01-08,43.55,44.6,45.57,43.46,43182
丰倍生物,2026-01-09,45.3,49.06,49.06,45.1,100221
