名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
锴威特,2023-08-18,79.73,85.23,96.72,74.75,142380,1186963009.0,54.17,110.13,44.67,86.57
锴威特,2023-08-21,76.73,73.6,78.03,70.43,96411,710687427.0,8.92,-13.65,-11.63,58.62
锴威特,2023-08-22,72.54,65.62,74.44,64.82,73708,508850578.0,13.07,-10.84,-7.98,44.82
锴威特,2023-08-23,63.35,59.13,66.33,59.12,49585,308839607.0,10.99,-9.89,-6.49,30.15
锴威特,2023-08-24,59.73,60.76,66.06,59.14,63459,398001798.0,11.7,2.76,1.63,38.59
锴威特,2023-08-25,57.76,53.69,59.03,53.23,54320,302132006.0,9.55,-11.64,-7.07,33.03
锴威特,2023-08-28,57.73,54.91,59.23,54.76,48351,274964394.0,8.33,2.27,1.22,29.4
锴威特,2023-08-29,53.76,61.15,63.06,53.73,60568,359434124.0,16.99,11.36,6.24,36.83
锴威特,2023-08-30,62.93,62.42,66.33,62.14,69115,442175714.0,6.85,2.08,1.27,42.03
锴威特,2023-08-31,61.53,67.87,70.33,60.83,87874,584490600.0,15.22,8.73,5.45,53.43
锴威特,2023-09-01,67.75,66.59,70.72,65.93,60222,409178137.0,7.06,-1.89,-1.28,36.62
锴威特,2023-09-04,65.78,65.35,67.41,63.03,41723,272271695.0,6.58,-1.86,-1.24,25.37
锴威特,2023-09-05,65.23,64.88,67.09,63.88,44168,291166827.0,4.91,-0.72,-0.47,26.86
锴威特,2023-09-06,65.01,65.72,66.21,63.93,37383,245308697.0,3.51,1.29,0.84,22.73
锴威特,2023-09-07,63.93,59.25,64.04,58.08,49592,301639209.0,9.07,-9.84,-6.47,30.15
锴威特,2023-09-08,58.48,63.65,66.56,57.86,45910,283757895.0,14.68,7.43,4.4,27.92
锴威特,2023-09-11,62.11,60.53,62.7,60.53,26039,160753805.0,3.41,-4.9,-3.12,15.83
锴威特,2023-09-12,60.79,59.23,61.33,59.23,16672,100768511.0,3.47,-2.15,-1.3,10.14
锴威特,2023-09-13,59.71,57.07,59.71,56.48,17657,101879003.0,5.45,-3.65,-2.16,10.74
锴威特,2023-09-14,56.91,53.72,57.2,53.54,25142,137958178.0,6.41,-5.87,-3.35,15.29
锴威特,2023-09-15,54.04,53.93,55.59,52.84,21923,119419822.0,5.12,0.39,0.21,13.33
锴威特,2023-09-18,53.29,54.33,55.59,53.01,14602,80131877.0,4.78,0.74,0.4,8.88
锴威特,2023-09-19,53.99,52.88,54.48,52.08,18182,96732341.0,4.42,-2.67,-1.45,11.06
锴威特,2023-09-20,52.86,53.55,55.08,52.23,20822,112983492.0,5.39,1.27,0.67,12.66
锴威特,2023-09-21,53.32,52.51,54.47,52.22,15958,85085295.0,4.2,-1.94,-1.04,9.7
锴威特,2023-09-22,52.68,53.67,53.93,51.71,17242,91752122.0,4.23,2.21,1.16,10.48
锴威特,2023-09-25,54.01,53.13,54.1,52.93,13273,71385441.0,2.18,-1.01,-0.54,8.07
锴威特,2023-09-26,53.18,53.33,54.09,52.47,13418,72194933.0,3.05,0.38,0.2,8.16
锴威特,2023-09-27,53.03,53.34,54.3,52.74,12897,69504236.0,2.93,0.02,0.01,7.84
锴威特,2023-09-28,53.74,55.03,55.03,53.73,17337,94810535.0,2.44,3.17,1.69,10.54
锴威特,2023-10-09,54.9,54.22,55.7,53.98,14249,78341155.0,3.13,-1.47,-0.81,8.66
锴威特,2023-10-10,54.34,54.21,55.13,53.69,11730,63983735.0,2.66,-0.02,-0.01,7.13
锴威特,2023-10-11,54.19,54.56,55.29,53.72,12191,66789352.0,2.9,0.65,0.35,7.41
锴威特,2023-10-12,54.24,54.78,55.11,51.95,19732,105506646.0,5.79,0.4,0.22,12.0
锴威特,2023-10-13,54.02,53.14,55.04,53.14,10628,57760218.0,3.47,-2.99,-1.64,6.46
锴威特,2023-10-16,53.63,51.56,53.99,51.18,12596,65831155.0,5.29,-2.97,-1.58,7.66
锴威特,2023-10-17,52.59,52.31,52.59,51.03,7756,40516301.0,3.03,1.45,0.75,4.72
锴威特,2023-10-18,52.23,50.82,52.53,50.82,10125,52422795.0,3.27,-2.85,-1.49,6.16
锴威特,2023-10-19,50.31,57.88,59.52,50.31,48660,276631424.0,18.12,13.89,7.06,29.59
锴威特,2023-10-20,56.44,52.52,57.01,52.11,30319,164614305.0,8.47,-9.26,-5.36,18.44
锴威特,2023-10-23,51.72,50.49,52.61,49.33,21366,108524132.0,6.25,-3.87,-2.03,12.99
锴威特,2023-10-24,50.54,52.83,54.21,48.89,22801,119025800.0,10.54,4.63,2.34,13.86
锴威特,2023-10-25,53.62,52.98,53.62,51.73,14465,76382958.0,3.58,0.28,0.15,8.8
锴威特,2023-10-26,52.59,51.43,52.59,50.73,12893,66509508.0,3.51,-2.93,-1.55,7.84
锴威特,2023-10-27,51.09,53.19,53.95,50.83,15268,80362898.0,6.07,3.42,1.76,9.28
锴威特,2023-10-30,50.86,53.65,54.29,50.73,18264,97152302.0,6.69,0.86,0.46,11.11
锴威特,2023-10-31,53.39,53.07,54.71,52.51,12014,64638237.0,4.1,-1.08,-0.58,7.31
锴威特,2023-11-01,52.41,52.23,54.39,52.23,11199,59625575.0,4.07,-1.58,-0.84,6.81
锴威特,2023-11-02,52.21,49.89,52.91,49.84,14077,72002049.0,5.88,-4.48,-2.34,8.56
锴威特,2023-11-03,50.02,52.56,53.11,50.02,16868,88338612.0,6.19,5.35,2.67,10.26
锴威特,2023-11-06,53.51,55.07,55.7,53.14,18105,99589968.0,4.87,4.78,2.51,11.01
锴威特,2023-11-07,54.86,55.98,56.62,54.47,19016,106345103.0,3.9,1.65,0.91,11.56
锴威特,2023-11-08,57.72,54.83,57.72,54.25,13290,73623165.0,6.2,-2.05,-1.15,8.08
锴威特,2023-11-09,55.18,53.96,55.78,53.55,10385,56823875.0,4.07,-1.59,-0.87,6.31
锴威特,2023-11-10,54.49,54.24,56.73,53.43,15756,87220559.0,6.12,0.52,0.28,9.58
锴威特,2023-11-13,54.24,54.52,55.43,53.73,11285,61778133.0,3.13,0.52,0.28,6.86
锴威特,2023-11-14,54.31,55.25,55.99,53.76,14523,80184783.0,4.09,1.34,0.73,8.83
锴威特,2023-11-15,55.9,55.52,56.03,54.72,13878,77238728.0,2.37,0.49,0.27,8.44
锴威特,2023-11-16,55.13,54.27,55.88,54.23,12980,71822584.0,2.97,-2.25,-1.25,7.89
锴威特,2023-11-17,54.32,54.92,55.53,54.27,10988,60745353.0,2.32,1.2,0.65,6.68
锴威特,2023-11-20,55.32,55.43,55.89,54.43,14182,78626006.0,2.66,0.93,0.51,8.62
锴威特,2023-11-21,55.46,53.34,55.71,53.11,17520,95207889.0,4.69,-3.77,-2.09,10.65
