日期,开盘,收盘,最高,最低,成交量
2020-07-15,216.0,151.0,220.4,141.88,424292
2020-07-16,145.0,126.3,145.0,124.56,220260
2020-07-17,129.02,115.99,130.01,113.51,153331
2020-07-20,116.5,111.65,117.9,105.85,125120
2020-07-21,113.0,116.2,119.9,112.5,113673
2020-07-22,116.88,117.4,121.99,113.76,94906
2020-07-23,113.88,123.13,125.5,112.0,123050
2020-07-24,120.12,114.36,127.94,114.1,98435
2020-07-27,114.0,107.0,116.88,106.03,73310
2020-07-28,108.3,105.5,108.88,104.0,61001
2020-07-29,109.0,126.6,126.6,108.0,168039
2020-07-30,133.0,130.41,138.38,126.5,187387
2020-07-31,129.05,132.0,132.58,125.5,111630
2020-08-03,133.0,136.45,139.22,127.91,119594
2020-08-04,134.0,131.6,145.9,130.25,136683
2020-08-05,127.0,129.1,129.73,123.5,79460
2020-08-06,128.0,121.85,130.66,120.96,87622
2020-08-07,123.58,115.95,124.4,112.5,72545
2020-08-10,114.61,121.27,123.0,114.1,56449
2020-08-11,120.53,114.25,121.29,114.2,51952
2020-08-12,115.0,112.94,115.84,109.8,40469
2020-08-13,114.0,110.52,114.29,110.36,30153
2020-08-14,111.0,109.01,112.59,105.8,41659
2020-08-17,109.64,109.32,111.0,107.1,31133
2020-08-18,109.97,111.49,114.97,109.34,42029
2020-08-19,111.49,104.7,111.9,104.51,45611
2020-08-20,103.67,101.28,103.67,101.03,32773
2020-08-21,102.77,101.39,103.5,101.1,25364
2020-08-24,102.01,93.51,102.5,93.5,59093
2020-08-25,92.99,91.4,94.99,90.2,48173
2020-08-26,90.99,88.9,93.68,88.05,40136
2020-08-27,89.51,90.4,91.49,85.88,38685
2020-08-28,89.99,90.8,91.87,88.08,28457
2020-08-31,91.0,92.06,94.5,90.4,30795
2020-09-01,91.98,90.0,92.0,89.63,20208
2020-09-02,89.99,88.3,90.56,88.03,24402
2020-09-03,89.57,91.35,93.75,88.31,41239
2020-09-04,90.14,95.49,95.5,90.08,37467
2020-09-07,94.48,91.28,95.38,90.75,27404
2020-09-08,91.56,91.91,94.9,90.82,22307
2020-09-09,91.08,86.4,91.08,86.33,31509
2020-09-10,87.04,82.26,87.5,81.8,30797
2020-09-11,84.0,85.21,85.99,83.32,20320
2020-09-14,86.63,86.58,88.4,85.33,18697
2020-09-15,86.29,86.93,86.99,84.18,16057
2020-09-16,86.64,87.98,89.5,86.06,23064
2020-09-17,88.56,92.23,93.8,87.4,46800
2020-09-18,91.88,92.59,94.6,91.1,28751
2020-09-21,93.01,91.5,93.01,90.8,16105
2020-09-22,90.3,90.93,93.74,90.22,19864
2020-09-23,91.0,94.29,95.98,90.55,36716
2020-09-24,92.99,91.9,93.48,91.36,21594
2020-09-25,91.89,89.51,93.6,89.07,21532
2020-09-28,89.07,84.33,89.79,84.0,25165
2020-09-29,85.77,85.15,86.17,84.38,14294
2020-09-30,86.6,85.01,87.57,84.82,12663
2020-10-09,93.2,90.52,94.5,89.82,36064
2020-10-12,91.39,93.25,93.48,90.39,30717
2020-10-13,93.0,94.0,94.99,92.36,29713
2020-10-14,92.0,92.7,94.99,91.92,27373
2020-10-15,92.0,91.68,93.89,91.68,19461
2020-10-16,91.73,91.14,92.4,89.5,20184
2020-10-19,91.0,90.56,91.99,90.18,14547
2020-10-20,90.02,89.82,90.26,88.6,14060
2020-10-21,89.52,90.61,92.95,89.52,22204
2020-10-22,89.99,87.8,90.0,87.8,18965
2020-10-23,87.85,85.01,88.69,84.9,18935
2020-10-26,84.01,85.3,85.99,83.61,9823
2020-10-27,85.0,85.16,85.7,84.27,9007
2020-10-28,85.0,85.01,85.66,83.88,11928
2020-10-29,85.01,87.24,87.97,84.31,18960
2020-10-30,87.18,84.48,87.18,84.33,17356
2020-11-02,84.92,77.83,84.93,76.0,46120
2020-11-03,78.0,78.63,79.3,76.99,18681
2020-11-04,78.99,78.29,79.96,77.95,13416
2020-11-05,79.73,80.88,82.0,78.84,18966
2020-11-06,80.98,78.66,81.0,77.57,18318
2020-11-09,79.28,80.76,81.32,79.0,19334
2020-11-10,82.69,82.29,84.88,81.8,23906
2020-11-11,82.0,79.17,82.29,79.1,15574
2020-11-12,79.17,76.0,80.1,75.18,23410
2020-11-13,72.0,71.27,73.49,67.5,74677
2020-11-16,72.3,69.58,72.9,69.58,25848
2020-11-17,70.2,68.05,70.79,67.31,27641
2020-11-18,68.2,68.75,69.55,67.97,15800
2020-11-19,68.1,68.93,69.39,67.75,13707
2020-11-20,68.88,69.49,69.66,68.08,14306
2020-11-23,69.49,68.05,69.49,67.91,17013
2020-11-24,67.95,67.9,68.35,67.23,13133
2020-11-25,67.6,70.03,71.87,67.32,35253
2020-11-26,69.5,69.9,71.34,69.31,18261
2020-11-27,69.9,70.44,70.63,69.6,10000
2020-11-30,70.99,71.2,71.99,69.92,14785
2020-12-01,70.89,71.15,71.99,70.68,12893
2020-12-02,71.49,70.5,71.49,69.4,15143
2020-12-03,70.7,71.09,71.84,70.05,13836
2020-12-04,70.7,71.45,72.0,70.45,12771
2020-12-07,71.45,71.07,71.94,70.7,10326
2020-12-08,71.0,69.97,71.32,69.8,10643
2020-12-09,69.8,68.09,69.8,68.0,12513
2020-12-10,68.29,67.65,68.6,67.5,11385
2020-12-11,67.5,65.21,67.72,64.8,20753
2020-12-14,67.0,67.01,67.99,66.6,13593
2020-12-15,67.48,70.13,71.15,66.76,24280
2020-12-16,70.0,70.0,70.89,68.65,14710
2020-12-17,70.5,69.19,71.2,66.78,24488
2020-12-18,69.1,72.08,72.51,67.79,30451
2020-12-21,71.77,71.37,72.4,70.68,19938
2020-12-22,70.88,73.07,74.83,70.01,38480
2020-12-23,73.0,73.42,74.08,71.83,18894
2020-12-24,74.08,73.08,75.75,72.6,22106
2020-12-25,72.85,72.27,73.6,71.77,20186
2020-12-28,72.27,72.23,74.38,70.62,19345
2020-12-29,73.62,71.23,74.45,71.21,21446
2020-12-30,70.98,69.24,71.04,69.1,23153
2020-12-31,69.69,81.1,82.0,69.52,73359
2021-01-04,80.99,81.16,82.33,78.57,32178
2021-01-05,81.12,79.5,82.5,79.01,24200
2021-01-06,80.09,84.0,85.5,79.02,42495
2021-01-07,83.4,80.37,84.26,80.32,27453
2021-01-08,79.01,79.31,82.48,78.6,19244
2021-01-11,79.0,78.0,80.86,77.27,19665
2021-01-12,78.5,80.0,82.17,78.5,21004
2021-01-13,79.01,78.1,79.1,76.69,22752
2021-01-14,77.5,80.0,81.99,77.15,27915
2021-01-15,80.0,78.0,80.6,77.27,32629
