名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
两面针,2004-01-30,3.93,4.08,4.37,3.9,243173,335337996.0,13.99,21.43,0.72,40.53
两面针,2004-02-02,4.22,4.03,4.22,3.8,109237,145436262.0,10.29,-1.23,-0.05,18.21
两面针,2004-02-03,3.99,3.99,4.03,3.9,51090,67558463.0,3.23,-0.99,-0.04,8.52
两面针,2004-02-04,4.01,4.08,4.12,4.0,62999,84971289.0,3.01,2.26,0.09,10.5
两面针,2004-02-05,4.12,4.11,4.19,4.09,64959,88990866.0,2.45,0.74,0.03,10.83
两面针,2004-02-06,4.12,4.03,4.13,4.01,44284,59579535.0,2.92,-1.95,-0.08,7.38
两面针,2004-02-09,4.02,4.13,4.13,4.01,40809,55262335.0,2.98,2.48,0.1,6.8
两面针,2004-02-10,4.15,4.16,4.16,4.09,48945,67085335.0,1.69,0.73,0.03,8.16
两面针,2004-02-11,4.18,4.18,4.19,4.13,37441,51701554.0,1.44,0.48,0.02,6.24
两面针,2004-02-12,4.18,4.21,4.26,4.16,47249,66018896.0,2.39,0.72,0.03,7.87
两面针,2004-02-13,4.24,4.18,4.26,4.13,35865,49509657.0,3.09,-0.71,-0.03,5.98
两面针,2004-02-16,4.21,4.22,4.25,4.17,43361,60455411.0,1.91,0.96,0.04,7.23
两面针,2004-02-17,4.26,4.22,4.26,4.2,38236,53487733.0,1.42,0.0,0.0,6.37
两面针,2004-02-18,4.23,4.21,4.24,4.18,59439,82739648.0,1.42,-0.24,-0.01,9.91
两面针,2004-02-19,4.21,4.35,4.5,4.21,75806,109863876.0,6.89,3.33,0.14,12.63
两面针,2004-02-20,4.33,4.26,4.35,4.26,29048,41082259.0,2.07,-2.07,-0.09,4.84
两面针,2004-02-23,4.29,4.13,4.31,4.12,29669,41337639.0,4.46,-3.05,-0.13,4.94
两面针,2004-02-24,4.1,4.05,4.11,3.98,25762,34610865.0,3.15,-1.94,-0.08,4.29
两面针,2004-02-25,4.06,4.0,4.12,3.98,19929,26786659.0,3.46,-1.23,-0.05,3.32
两面针,2004-02-26,4.0,4.07,4.11,4.0,21690,29329787.0,2.75,1.75,0.07,3.61
两面针,2004-02-27,4.1,4.05,4.11,4.02,15851,21351080.0,2.21,-0.49,-0.02,2.64
两面针,2004-03-01,4.06,4.06,4.07,4.0,12930,17306416.0,1.73,0.25,0.01,2.15
两面针,2004-03-02,4.08,4.08,4.16,4.01,17426,23684107.0,3.69,0.49,0.02,2.9
两面针,2004-03-03,4.08,4.11,4.18,4.03,17802,24279820.0,3.68,0.74,0.03,2.97
两面针,2004-03-04,4.06,4.05,4.11,4.0,10127,13622816.0,2.68,-1.46,-0.06,1.69
两面针,2004-03-05,4.06,4.02,4.1,4.01,10277,13831274.0,2.22,-0.74,-0.03,1.71
两面针,2004-03-08,3.99,3.9,4.02,3.89,17439,22908707.0,3.23,-2.99,-0.12,2.91
两面针,2004-03-09,3.88,3.87,3.95,3.86,9320,12139446.0,2.31,-0.77,-0.03,1.55
两面针,2004-03-10,3.86,3.94,3.95,3.86,8885,11548352.0,2.33,1.81,0.07,1.48
两面针,2004-03-11,3.93,3.94,3.96,3.9,8932,11722212.0,1.52,0.0,0.0,1.49
两面针,2004-03-12,3.94,3.95,3.98,3.93,8178,10767868.0,1.27,0.25,0.01,1.36
两面针,2004-03-15,3.95,3.99,4.0,3.91,12275,16180820.0,2.28,1.01,0.04,2.05
两面针,2004-03-16,4.0,3.97,4.01,3.94,11017,14565441.0,1.75,-0.5,-0.02,1.84
两面针,2004-03-17,3.97,3.93,3.98,3.92,12537,16448637.0,1.51,-1.01,-0.04,2.09
两面针,2004-03-18,3.92,3.9,3.97,3.89,10081,13201877.0,2.04,-0.76,-0.03,1.68
两面针,2004-03-19,3.89,3.93,3.93,3.88,8225,10700907.0,1.28,0.77,0.03,1.37
两面针,2004-03-22,3.9,3.95,3.98,3.9,7408,9730510.0,2.04,0.51,0.02,1.23
两面针,2004-03-23,3.95,3.92,3.95,3.89,9242,12062226.0,1.52,-0.76,-0.03,1.54
两面针,2004-03-24,3.9,3.95,3.98,3.9,7616,10021384.0,2.04,0.77,0.03,1.27
两面针,2004-03-25,3.94,3.92,3.98,3.9,6673,8753417.0,2.03,-0.76,-0.03,1.11
两面针,2004-03-26,3.94,3.92,3.96,3.9,7735,10098168.0,1.53,0.0,0.0,1.29
两面针,2004-03-29,3.91,3.96,3.99,3.9,10460,13750128.0,2.3,1.02,0.04,1.74
两面针,2004-03-30,3.96,3.98,3.99,3.95,7318,9686117.0,1.01,0.51,0.02,1.22
