日期,开盘,收盘,最高,最低,成交量
2020-07-10,251.55,251.98,327.37,251.37,101479
2020-07-13,240.57,229.59,247.37,211.44,55965
2020-07-14,227.37,243.25,246.03,219.23,46292
2020-07-15,243.25,212.06,243.25,211.57,39576
2020-07-16,206.87,175.43,206.87,175.37,33379
2020-07-17,169.47,168.38,182.37,166.87,20123
2020-07-20,168.38,160.53,170.63,155.37,20589
2020-07-21,162.7,166.17,167.98,160.37,16795
2020-07-22,164.38,177.55,182.97,161.4,23979
2020-07-23,172.59,175.37,181.36,171.35,16983
2020-07-24,173.35,156.38,173.47,156.38,19464
2020-07-27,156.68,150.44,161.35,149.45,10725
2020-07-28,152.87,152.57,155.05,150.36,7410
2020-07-29,152.88,158.47,159.23,151.07,11741
2020-07-30,159.48,160.45,165.37,159.48,12288
2020-07-31,160.45,159.67,164.36,156.37,11815
2020-08-03,160.67,170.94,173.87,159.88,20041
2020-08-04,172.37,166.4,174.87,165.42,13148
2020-08-05,168.4,170.3,174.15,166.47,12697
2020-08-06,170.3,163.96,170.3,162.37,11953
2020-08-07,163.17,154.7,163.93,153.38,11323
2020-08-10,154.38,157.46,159.8,154.27,6278
2020-08-11,158.37,152.47,158.97,152.03,7239
2020-08-12,153.37,148.4,155.65,145.7,9889
2020-08-13,149.37,148.67,151.25,147.39,4860
2020-08-14,148.03,150.42,150.86,147.87,4072
2020-08-17,149.38,152.14,153.87,149.38,4955
2020-08-18,152.14,151.05,153.36,150.05,4124
2020-08-19,151.06,144.5,152.27,144.38,8339
2020-08-20,144.17,139.18,144.17,138.92,5743
2020-08-21,141.37,139.4,142.17,138.97,3620
2020-08-24,140.34,146.29,147.04,137.37,6230
2020-08-25,144.66,143.56,146.75,142.92,4075
2020-08-26,145.17,136.72,145.17,136.17,6523
2020-08-27,138.35,138.11,138.95,133.66,5584
2020-08-28,138.11,135.57,138.64,134.37,4627
2020-08-31,137.15,137.87,139.95,136.28,4775
2020-09-01,137.37,137.55,138.55,136.63,2725
2020-09-02,138.43,134.55,139.34,134.18,4731
2020-09-03,134.55,135.24,136.18,133.63,3076
2020-09-04,133.37,133.7,135.17,132.37,2911
2020-09-07,133.7,127.4,135.07,127.38,5748
2020-09-08,128.67,125.57,128.77,123.52,3564
2020-09-09,124.57,117.01,125.13,117.01,7389
2020-09-10,118.87,113.96,120.37,112.37,4606
2020-09-11,113.37,116.48,117.17,112.8,4083
2020-09-14,118.37,120.06,124.35,117.18,5096
2020-09-15,120.77,121.17,122.74,118.43,2433
2020-09-16,121.36,119.29,121.36,117.93,2626
2020-09-17,118.25,142.92,143.14,118.18,19729
2020-09-18,139.1,132.96,142.37,132.96,14084
2020-09-21,134.17,132.19,135.84,131.56,5292
2020-09-22,131.07,129.58,133.88,129.5,4727
2020-09-23,130.17,134.44,135.72,130.17,6248
2020-09-24,134.29,131.81,134.29,130.27,4536
2020-09-25,132.55,128.98,134.3,128.25,3409
2020-09-28,131.56,125.38,131.58,124.37,3450
2020-09-29,126.37,125.64,127.81,125.41,2443
2020-09-30,125.67,121.77,127.61,121.77,2644
2020-10-09,122.77,125.34,127.36,122.77,2860
2020-10-12,125.86,133.86,134.37,125.27,7554
2020-10-13,134.34,133.07,135.37,132.36,5664
2020-10-14,131.9,132.47,133.8,131.23,3601
2020-10-15,132.53,132.65,136.03,131.9,5048
2020-10-16,132.97,129.72,132.97,128.38,4104
2020-10-19,129.4,128.37,132.36,127.38,2851
