日期,开盘,收盘,最高,最低,成交量
2020-07-20,250.0,212.4,295.0,205.6,242490
2020-07-21,208.0,274.0,285.6,202.0,175891
2020-07-22,260.0,281.0,284.33,257.77,127046
2020-07-23,274.92,281.5,297.77,268.0,99225
2020-07-24,273.0,259.33,276.0,240.44,113868
2020-07-27,252.28,234.01,257.9,227.94,83416
2020-07-28,236.0,238.64,243.8,227.5,59880
2020-07-29,234.53,241.5,245.78,229.66,54790
2020-07-30,240.0,243.17,254.99,236.36,61841
2020-07-31,238.01,249.6,255.55,237.1,56339
2020-08-03,250.01,249.5,257.88,247.01,69731
2020-08-04,250.97,235.0,252.88,232.99,59103
2020-08-05,246.0,236.92,246.0,236.79,40828
2020-08-06,233.96,243.83,247.45,231.8,50147
2020-08-07,240.98,227.44,240.98,223.37,48547
2020-08-10,219.99,222.5,225.89,218.0,25177
2020-08-11,220.88,221.49,226.3,219.1,22440
2020-08-12,220.33,217.76,222.0,213.5,20285
2020-08-13,219.0,212.5,219.6,212.0,17451
2020-08-14,212.33,212.68,213.9,207.5,16536
2020-08-17,213.0,219.08,219.8,209.68,20576
2020-08-18,219.18,213.81,219.18,212.3,18410
2020-08-19,213.88,205.2,214.5,204.87,19700
2020-08-20,204.0,201.51,207.27,200.11,16346
2020-08-21,202.5,204.95,205.62,201.11,10831
2020-08-24,206.3,197.9,207.84,196.5,20423
2020-08-25,198.38,189.98,199.88,189.66,26482
2020-08-26,189.66,176.4,190.92,173.51,39258
2020-08-27,177.2,182.56,188.87,170.51,32646
2020-08-28,177.73,174.28,177.88,168.02,35150
2020-08-31,173.0,170.0,177.2,170.0,22035
2020-09-01,170.21,171.18,173.8,169.03,15944
2020-09-02,170.99,167.76,172.35,167.12,14696
2020-09-03,167.9,170.09,172.56,164.28,25848
2020-09-04,166.78,174.53,182.3,166.78,34323
2020-09-07,170.4,163.52,172.8,163.52,28288
2020-09-08,163.51,160.86,163.51,160.01,14652
2020-09-09,159.0,160.68,165.9,155.0,22431
