日期,开盘,收盘,最高,最低,成交量
2019-07-22,30.46,33.75,48.68,21.6,288452
2019-07-23,28.89,30.83,33.03,27.33,140042
2019-07-24,31.49,35.03,35.39,30.83,170692
2019-07-25,35.46,36.46,38.48,34.03,180725
2019-07-26,35.32,38.03,38.18,33.68,164158
2019-07-29,41.18,43.23,45.38,38.82,193793
2019-07-30,41.33,46.18,46.65,40.68,188934
2019-07-31,44.75,46.33,46.66,43.07,163384
2019-08-01,45.6,47.7,48.75,45.18,166666
2019-08-02,46.23,49.32,53.89,46.19,212693
2019-08-05,49.31,53.39,53.81,47.25,168910
2019-08-06,52.24,45.38,55.38,43.46,189370
2019-08-07,46.88,45.6,47.4,43.03,118751
2019-08-08,44.75,41.18,46.75,41.18,111788
2019-08-09,41.39,43.27,43.95,39.5,132438
2019-08-12,42.95,42.6,43.58,40.47,85399
2019-08-13,42.61,43.96,43.96,41.18,113267
2019-08-14,44.75,44.98,45.32,43.45,107823
2019-08-15,43.32,47.53,48.23,43.03,139844
2019-08-16,47.57,46.03,47.92,45.9,101473
2019-08-19,45.39,44.88,46.09,43.89,80398
2019-08-20,44.9,45.82,46.91,44.7,99977
2019-08-21,45.98,41.05,45.98,40.33,117028
2019-08-22,40.86,39.42,41.77,39.33,65387
2019-08-23,39.88,37.75,41.46,36.28,93291
2019-08-26,38.32,38.99,39.18,37.64,66899
2019-08-27,39.07,40.75,41.74,37.52,104169
2019-08-28,39.85,40.48,42.43,39.72,91686
2019-08-29,39.75,41.1,42.19,39.14,90354
2019-08-30,40.75,42.56,43.32,40.75,109148
2019-09-02,44.03,42.57,45.06,42.3,105253
2019-09-03,41.75,44.95,45.98,41.18,134811
2019-09-04,44.15,43.31,45.38,43.14,82617
2019-09-05,43.33,43.15,44.12,42.79,67152
2019-09-06,43.14,40.53,43.6,40.46,74471
2019-09-09,40.82,40.93,41.18,40.37,37653
2019-09-10,40.97,40.93,42.25,40.82,40571
2019-09-11,41.02,40.68,41.41,40.3,34275
2019-09-12,40.82,39.23,40.82,38.82,43365
2019-09-16,39.35,40.0,40.1,39.18,28829
2019-09-17,39.81,41.12,42.24,39.81,79880
