日期,开盘,收盘,最高,最低,成交量
2020-08-25,32.52,39.8,39.8,32.52,1220
2020-08-26,44.17,44.17,44.17,44.17,433
2020-08-27,48.98,48.98,48.98,48.98,611
2020-08-28,54.27,54.27,54.27,54.27,882
2020-08-31,60.09,60.09,60.09,60.09,6277
2020-09-01,66.49,66.49,66.49,66.49,15120
2020-09-02,73.53,73.53,73.53,73.53,2268
2020-09-03,81.12,81.27,81.27,71.33,168412
2020-09-04,81.12,83.49,84.73,74.63,144704
2020-09-07,85.12,79.82,88.12,79.65,87967
2020-09-08,76.12,71.45,78.12,71.45,76152
2020-09-09,70.12,72.25,74.5,69.63,83037
2020-09-10,75.12,74.8,76.06,70.71,73095
2020-09-11,76.12,80.21,82.67,75.13,91313
2020-09-14,78.02,76.89,79.11,74.9,77232
2020-09-15,75.33,71.61,76.21,71.0,66601
2020-09-16,70.52,77.44,78.94,70.52,76690
2020-09-17,75.48,74.4,75.92,73.0,43469
2020-09-18,74.12,76.6,77.53,73.62,44902
2020-09-21,76.1,76.38,80.72,76.02,49824
2020-09-22,74.95,74.64,76.52,74.01,33896
2020-09-23,75.78,75.22,76.97,74.65,34345
2020-09-24,73.82,70.24,76.01,69.67,42449
2020-09-25,70.09,65.22,70.11,64.77,38522
2020-09-28,65.4,65.7,67.09,65.4,22404
2020-09-29,65.7,69.61,70.67,63.22,25696
2020-09-30,70.12,71.22,71.82,69.1,21035
2020-10-09,70.84,74.99,75.78,70.33,25680
2020-10-12,75.02,75.88,77.71,73.12,31210
2020-10-13,74.87,81.12,83.1,74.38,33330
2020-10-14,80.9,82.08,84.69,78.12,31371
2020-10-15,81.4,81.72,82.92,79.33,19156
2020-10-16,81.78,83.51,86.09,81.62,28859
2020-10-19,81.89,78.08,83.14,77.97,26036
2020-10-20,77.59,79.67,79.92,76.47,15201
2020-10-21,79.83,74.82,80.61,74.78,19170
2020-10-22,75.22,74.13,76.49,72.48,18430
2020-10-23,74.55,74.54,75.77,72.62,15118
2020-10-26,73.47,74.82,76.7,73.12,12076
2020-10-27,74.32,73.82,77.17,73.53,17303
2020-10-28,74.12,72.74,74.12,70.59,15710
2020-10-29,72.33,70.51,72.92,70.12,13440
2020-10-30,71.82,70.04,72.22,67.64,15211
2020-11-02,70.5,70.15,70.86,68.67,11913
2020-11-03,70.34,74.12,74.82,70.26,16372
2020-11-04,74.46,72.97,74.72,72.82,11632
2020-11-05,73.9,73.13,74.12,69.42,26692
2020-11-06,72.35,72.95,73.61,70.12,18050
2020-11-09,72.52,72.45,73.11,71.15,21897
2020-11-10,71.8,69.76,72.6,69.62,19253
2020-11-11,69.07,71.03,73.62,68.08,29154
2020-11-12,71.02,67.82,71.22,67.79,17189
2020-11-13,67.29,68.32,70.48,66.82,12556
2020-11-16,68.38,68.32,69.52,67.83,10350
2020-11-17,68.11,67.63,69.62,67.22,12168
2020-11-18,67.32,67.71,68.42,67.32,9135
2020-11-19,67.48,70.64,71.0,66.84,22851
2020-11-20,70.17,72.87,73.6,68.82,27657
2020-11-23,72.82,71.63,72.82,71.28,19834
2020-11-24,71.38,71.72,74.62,71.01,22050
2020-11-25,71.42,69.12,72.29,69.02,15506
2020-11-26,69.02,70.6,71.67,68.62,16202
2020-11-27,70.76,70.92,72.07,69.12,14209
2020-11-30,70.12,68.84,71.62,68.83,12526
2020-12-01,68.15,69.95,70.13,68.15,10914
2020-12-02,70.0,68.81,70.21,68.58,9113
2020-12-03,68.83,67.86,69.12,67.84,10075
2020-12-04,68.01,69.1,69.41,67.66,9394
2020-12-07,68.63,69.35,69.59,68.33,8821
2020-12-08,69.22,68.42,69.92,68.37,8700
2020-12-09,68.32,70.5,71.6,68.17,20168
2020-12-10,70.13,69.79,70.53,68.57,14155
2020-12-11,69.3,66.72,70.02,65.57,19272
2020-12-14,66.12,66.55,67.83,64.78,12648
2020-12-15,66.52,66.34,66.92,65.72,5484
2020-12-16,64.02,62.65,64.61,61.0,23543
2020-12-17,62.84,65.92,66.62,61.83,15136
2020-12-18,66.24,65.62,66.82,64.12,10059
2020-12-21,65.51,67.2,68.62,63.72,12898
2020-12-22,67.79,65.62,68.12,65.42,8135
2020-12-23,65.62,67.62,67.82,65.32,7967
2020-12-24,67.52,73.91,74.72,67.14,31437
2020-12-25,72.33,78.07,78.71,72.3,28208
2020-12-28,80.12,78.27,83.6,77.27,35611
2020-12-29,79.12,77.04,79.12,75.12,19060
2020-12-30,78.21,75.98,78.22,74.24,18965
2020-12-31,75.96,76.48,76.77,74.45,17942
2021-01-04,77.02,81.45,81.72,75.31,30564
2021-01-05,80.13,79.85,82.59,78.12,22637
2021-01-06,79.04,78.62,80.64,77.8,16976
2021-01-07,78.19,70.37,78.45,70.37,28404
2021-01-08,68.93,67.62,69.12,64.47,35043
2021-01-11,66.32,68.62,69.11,63.02,30824
2021-01-12,66.66,68.02,69.08,65.67,15873
2021-01-13,67.18,68.87,70.8,67.03,17508
2021-01-14,68.98,66.04,68.98,65.12,12975
2021-01-15,66.04,67.3,67.51,65.0,12734
