名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
国投资本,1997-05-19,2.14,1.82,2.21,1.72,131000,196512000.0,116.67,333.33,1.4,48.52
国投资本,1997-05-20,1.8,1.73,1.8,1.72,38944,55877000.0,4.4,-4.95,-0.09,14.42
国投资本,1997-05-21,1.74,1.77,1.88,1.69,43303,63495000.0,10.98,2.31,0.04,16.04
国投资本,1997-05-22,1.55,1.53,1.65,1.53,17447,23007000.0,6.78,-13.56,-0.24,6.46
国投资本,1997-05-23,1.44,1.5,1.57,1.43,24197,31082000.0,9.15,-1.96,-0.03,8.96
国投资本,1997-05-26,1.54,1.42,1.56,1.34,18204,22460000.0,14.67,-5.33,-0.08,6.74
国投资本,1997-05-27,1.44,1.46,1.5,1.4,15518,19500000.0,7.04,2.82,0.04,5.75
国投资本,1997-05-28,1.46,1.48,1.53,1.39,20076,25332000.0,9.59,1.37,0.02,7.44
国投资本,1997-05-29,1.48,1.44,1.6,1.43,23777,30924000.0,11.49,-2.7,-0.04,8.81
国投资本,1997-05-30,1.45,1.52,1.52,1.43,13149,16700000.0,6.25,5.56,0.08,4.87
国投资本,1997-06-02,1.58,1.65,1.65,1.53,21332,28546000.0,7.89,8.55,0.13,7.9
国投资本,1997-06-03,1.65,1.64,1.73,1.61,30524,42422000.0,7.27,-0.61,-0.01,11.31
国投资本,1997-06-04,1.66,1.59,1.68,1.57,17666,23813000.0,6.71,-3.05,-0.05,6.54
国投资本,1997-06-05,1.53,1.54,1.59,1.52,11697,15365000.0,4.4,-3.14,-0.05,4.33
国投资本,1997-06-06,1.39,1.37,1.46,1.33,16938,20528000.0,8.44,-11.04,-0.17,6.27
国投资本,1997-06-09,1.36,1.31,1.36,1.26,7120,8308000.0,7.3,-4.38,-0.06,2.64
国投资本,1997-06-10,1.3,1.23,1.37,1.22,6357,7418000.0,11.45,-6.11,-0.08,2.35
国投资本,1997-06-11,1.23,1.28,1.29,1.17,8081,9047000.0,9.76,4.07,0.05,2.99
国投资本,1997-06-12,1.29,1.32,1.39,1.23,16549,19603000.0,12.5,3.13,0.04,6.13
国投资本,1997-06-13,1.23,1.46,1.47,1.23,21543,26271000.0,18.18,10.61,0.14,7.98
国投资本,1997-06-16,1.46,1.41,1.47,1.38,13252,16393000.0,6.16,-3.42,-0.05,4.91
国投资本,1997-06-17,1.4,1.33,1.4,1.32,7463,8911000.0,5.67,-5.67,-0.08,2.76
国投资本,1997-06-18,1.32,1.28,1.36,1.2,7381,8536000.0,12.03,-3.76,-0.05,2.73
国投资本,1997-06-19,1.28,1.28,1.34,1.25,7907,9118000.0,7.03,0.0,0.0,2.93
国投资本,1997-06-20,1.31,1.37,1.39,1.28,7606,9040000.0,8.59,7.03,0.09,2.82
国投资本,1997-06-23,1.4,1.27,1.41,1.26,9580,11216000.0,10.95,-7.3,-0.1,3.55
国投资本,1997-06-24,1.27,1.29,1.32,1.26,5087,5873000.0,4.72,1.57,0.02,1.88
国投资本,1997-06-25,1.31,1.26,1.31,1.25,5352,6125000.0,4.65,-2.33,-0.03,1.98
国投资本,1997-06-26,1.25,1.22,1.26,1.2,8379,9331000.0,4.76,-3.17,-0.04,3.1
国投资本,1997-06-27,1.24,1.11,1.25,1.11,9329,10121000.0,11.48,-9.02,-0.11,3.46
国投资本,1997-07-02,1.12,1.08,1.13,0.99,10820,10850000.0,12.61,-2.7,-0.03,4.01
国投资本,1997-07-03,1.05,1.04,1.11,0.99,6530,6528000.0,11.11,-3.7,-0.04,2.42
国投资本,1997-07-04,1.09,1.07,1.12,1.04,7396,7591000.0,7.69,2.88,0.03,2.74
国投资本,1997-07-07,1.06,0.95,1.07,0.9,4758,4613000.0,15.89,-11.21,-0.12,1.76
国投资本,1997-07-08,0.92,0.94,0.98,0.88,4706,4385000.0,10.53,-1.05,-0.01,1.74
国投资本,1997-07-09,0.94,0.93,0.94,0.89,4117,3789000.0,5.32,-1.06,-0.01,1.52
国投资本,1997-07-10,0.93,0.89,0.93,0.89,3442,3159000.0,4.3,-4.3,-0.04,1.27
国投资本,1997-07-11,0.88,1.0,1.02,0.86,6893,6511000.0,17.98,12.36,0.11,2.55
国投资本,1997-07-14,1.0,1.04,1.05,0.97,11424,11339000.0,8.0,4.0,0.04,4.23
国投资本,1997-07-15,1.04,0.98,1.04,0.97,6333,6160000.0,6.73,-5.77,-0.06,2.35
国投资本,1997-07-16,0.98,0.98,1.03,0.95,4728,4584000.0,8.16,0.0,0.0,1.75
国投资本,1997-07-17,0.99,1.03,1.08,0.99,11369,11430000.0,9.18,5.1,0.05,4.21
国投资本,1997-07-18,1.03,1.05,1.05,1.02,6008,6015000.0,2.91,1.94,0.02,2.23
国投资本,1997-07-21,1.06,1.04,1.09,1.03,6701,6837000.0,5.71,-0.95,-0.01,2.48
国投资本,1997-07-22,1.03,1.04,1.06,0.98,4407,4356000.0,7.69,0.0,0.0,1.63
国投资本,1997-07-23,1.09,1.03,1.09,1.02,4022,4033000.0,6.73,-0.96,-0.01,1.49
国投资本,1997-07-24,1.03,0.98,1.03,0.98,3216,3144000.0,4.85,-4.85,-0.05,1.19
国投资本,1997-07-25,0.97,0.98,1.0,0.93,3912,3723000.0,7.14,0.0,0.0,1.45
国投资本,1997-07-28,0.96,0.94,0.99,0.94,2459,2336000.0,5.1,-4.08,-0.04,0.91
国投资本,1997-07-29,0.94,0.93,0.96,0.89,3181,2959000.0,7.45,-1.06,-0.01,1.18
国投资本,1997-07-30,0.93,1.0,1.0,0.93,2663,2554000.0,7.53,7.53,0.07,0.99
国投资本,1997-07-31,1.0,1.01,1.02,0.97,3443,3370000.0,5.0,1.0,0.01,1.28
国投资本,1997-08-01,1.01,1.04,1.05,1.0,3671,3639000.0,4.95,2.97,0.03,1.36
国投资本,1997-08-04,1.06,1.12,1.12,1.04,11196,11594000.0,7.69,7.69,0.08,4.15
国投资本,1997-08-05,1.12,1.1,1.12,1.07,5951,6184000.0,4.46,-1.79,-0.02,2.2
国投资本,1997-08-06,1.06,1.02,1.1,1.01,5223,5288000.0,8.18,-7.27,-0.08,1.93
国投资本,1997-08-07,1.01,1.08,1.09,1.01,5216,5245000.0,7.84,5.88,0.06,1.93
国投资本,1997-08-08,1.08,1.05,1.13,1.03,7268,7442000.0,9.26,-2.78,-0.03,2.69
国投资本,1997-08-11,1.05,1.1,1.12,1.04,9707,10013000.0,7.62,4.76,0.05,3.6
国投资本,1997-08-12,1.09,1.02,1.11,1.02,5438,5554000.0,8.18,-7.27,-0.08,2.01
国投资本,1997-08-13,1.01,1.0,1.05,0.99,2886,2848000.0,5.88,-1.96,-0.02,1.07
国投资本,1997-08-14,1.04,1.06,1.06,1.0,3268,3238000.0,6.0,6.0,0.06,1.21
国投资本,1997-08-15,1.03,0.99,1.06,0.96,3207,3150000.0,9.43,-6.6,-0.07,1.19
国投资本,1997-08-18,0.99,1.02,1.04,0.97,4226,4141000.0,7.07,3.03,0.03,1.57
国投资本,1997-08-19,1.02,1.01,1.06,1.01,3339,3342000.0,4.9,-0.98,-0.01,1.24
国投资本,1997-08-20,1.02,1.09,1.1,1.02,9927,10154000.0,7.92,7.92,0.08,3.68
国投资本,1997-08-21,1.1,1.09,1.11,1.07,7027,7253000.0,3.67,0.0,0.0,2.6
国投资本,1997-08-22,1.09,1.15,1.17,1.09,22126,23590000.0,7.34,5.5,0.06,8.19
国投资本,1997-08-25,1.18,1.2,1.21,1.16,13226,14480000.0,4.35,4.35,0.05,4.9
国投资本,1997-08-26,1.19,1.18,1.19,1.15,6567,7115000.0,3.33,-1.67,-0.02,2.43
国投资本,1997-08-27,1.18,1.19,1.22,1.17,6719,7369000.0,4.24,0.85,0.01,2.49
国投资本,1997-08-28,1.18,1.17,1.2,1.15,6312,6821000.0,4.2,-1.68,-0.02,2.34
国投资本,1997-08-29,1.18,1.18,1.19,1.16,5403,5866000.0,2.56,0.85,0.01,2.0
国投资本,1997-09-01,1.2,1.19,1.23,1.17,5393,5932000.0,5.08,0.85,0.01,2.0
