date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,code
2016-10-17,603160,19.61,24.27,24.27,19.61,145,404954.0,29.62,54.29,8.54,0.03,603160
2016-10-18,603160,27.07,27.07,27.07,27.07,41,127223.0,0.0,11.54,2.8,0.01,603160
2016-10-19,603160,30.15,30.15,30.15,30.15,46,155664.0,0.0,11.38,3.08,0.01,603160
2016-10-20,603160,33.53,33.53,33.53,33.53,157,585508.0,0.0,11.21,3.38,0.03,603160
2016-10-21,603160,37.25,37.25,37.25,37.25,104,427209.0,0.0,11.09,3.72,0.02,603160
2016-10-24,603160,41.34,41.34,41.34,41.34,449,2023333.0,0.0,10.98,4.09,0.1,603160
2016-10-25,603160,45.84,45.84,45.84,45.84,333,1649349.0,0.0,10.89,4.5,0.07,603160
2016-10-26,603160,50.79,50.79,50.79,50.79,254,1385208.0,0.0,10.8,4.95,0.06,603160
2016-10-27,603160,56.24,56.24,56.24,56.24,631,3784160.0,0.0,10.73,5.45,0.14,603160
2016-10-28,603160,62.23,62.23,62.23,62.23,724,4772608.0,0.0,10.65,5.99,0.16,603160
2016-10-31,603160,68.82,68.82,68.82,68.82,1729,12537269.0,0.0,10.59,6.59,0.38,603160
2016-11-01,603160,76.07,76.07,76.07,76.07,1422,11341393.0,0.0,10.53,7.25,0.32,603160
2016-11-02,603160,84.05,84.05,84.05,84.05,754,6612876.0,0.0,10.49,7.98,0.17,603160
2016-11-03,603160,92.82,92.82,92.82,92.82,970,9363786.0,0.0,10.43,8.77,0.22,603160
2016-11-04,603160,102.47,102.47,102.47,102.47,2959,31411258.0,0.0,10.4,9.65,0.66,603160
2016-11-07,603160,113.09,113.09,113.09,113.09,3127,36515004.0,0.0,10.36,10.62,0.69,603160
2016-11-08,603160,124.77,124.77,124.77,124.77,3781,48576764.0,0.0,10.33,11.68,0.84,603160
2016-11-09,603160,137.62,137.62,137.62,137.62,7859,111051996.0,0.0,10.3,12.85,1.75,603160
2016-11-10,603160,151.75,151.75,151.75,151.75,26570,413009520.0,0.0,10.27,14.13,5.9,603160
2016-11-11,603160,167.29,167.29,167.29,167.29,9681,165527619.0,0.0,10.24,15.54,2.15,603160
2016-11-14,603160,174.31,150.19,174.31,150.19,266704,4341645568.0,14.42,-10.22,-17.1,59.27,603160
2016-11-15,603160,146.31,141.85,149.8,139.09,147124,2172375232.0,7.13,-5.55,-8.34,32.69,603160
2016-11-16,603160,141.49,140.97,144.29,139.01,80267,1162727552.0,3.72,-0.62,-0.88,17.84,603160
2016-11-17,603160,140.3,140.19,143.31,136.92,74527,1070581264.0,4.53,-0.55,-0.78,16.56,603160
2016-11-18,603160,138.78,138.25,141.99,137.83,52458,750829040.0,2.97,-1.38,-1.94,11.66,603160
2016-11-21,603160,138.23,133.75,138.23,132.31,60600,837641968.0,4.28,-3.25,-4.5,13.47,603160
2016-11-22,603160,134.01,135.55,138.14,134.01,56918,794686496.0,3.09,1.35,1.8,12.65,603160
2016-11-23,603160,135.1,135.46,137.17,134.32,35433,494191952.0,2.1,-0.07,-0.09,7.87,603160
2016-11-24,603160,134.81,137.64,141.28,134.47,56361,799809328.0,5.03,1.61,2.18,12.52,603160
2016-11-25,603160,136.26,132.97,137.01,128.31,55216,751781296.0,6.32,-3.39,-4.67,12.27,603160
2016-11-28,603160,132.31,131.17,134.31,130.32,28559,387609872.0,3.0,-1.35,-1.8,6.35,603160
2016-11-29,603160,130.61,124.48,131.79,124.08,53372,701023712.0,5.88,-5.1,-6.69,11.86,603160
2016-11-30,603160,124.32,125.28,126.3,123.32,24486,314603968.0,2.39,0.64,0.8,5.44,603160
2016-12-01,603160,125.26,125.35,126.56,124.33,21660,279775264.0,1.78,0.06,0.07,4.81,603160
2016-12-02,603160,125.31,118.02,125.71,117.53,44256,552557600.0,6.53,-5.85,-7.33,9.83,603160
2016-12-05,603160,115.81,116.56,119.9,115.21,21316,259550944.0,3.97,-1.24,-1.46,4.74,603160
2016-12-06,603160,116.94,116.76,118.28,116.01,18615,224762895.0,1.95,0.17,0.2,4.14,603160
2016-12-07,603160,116.31,122.9,124.21,114.36,44022,542766176.0,8.44,5.26,6.14,9.78,603160
2016-12-08,603160,122.19,120.05,124.31,119.69,28939,363214688.0,3.76,-2.32,-2.85,6.43,603160
2016-12-09,603160,119.81,119.47,122.29,118.61,20780,257459828.0,3.07,-0.48,-0.58,4.62,603160
2016-12-12,603160,119.5,108.17,120.27,107.81,39137,458710320.0,10.43,-9.46,-11.3,8.7,603160
2016-12-13,603160,107.36,105.78,108.31,102.64,33175,361956176.0,5.24,-2.21,-2.39,7.37,603160
2016-12-14,603160,104.42,103.1,106.92,102.64,22913,247403544.0,4.05,-2.53,-2.68,5.09,603160
2016-12-15,603160,102.11,104.35,107.31,101.31,25875,281110960.0,5.82,1.21,1.25,5.75,603160
2016-12-16,603160,103.16,105.01,106.11,103.16,17299,187363138.0,2.83,0.63,0.66,3.84,603160
2016-12-19,603160,104.52,102.34,105.21,102.08,19244,205413236.0,2.98,-2.54,-2.67,4.28,603160
2016-12-20,603160,102.54,103.29,104.29,102.19,15119,161411373.0,2.05,0.93,0.95,3.36,603160
2016-12-21,603160,103.99,103.3,104.19,102.24,16860,179897698.0,1.89,0.01,0.01,3.75,603160
2016-12-22,603160,103.11,103.89,105.19,102.21,19793,212783133.0,2.88,0.57,0.59,4.4,603160
2016-12-23,603160,103.51,102.26,106.09,102.11,21654,233150624.0,3.83,-1.57,-1.63,4.81,603160
2016-12-26,603160,101.01,100.37,101.01,96.67,21358,218911375.0,4.24,-1.85,-1.89,4.75,603160
2016-12-27,603160,99.92,99.48,100.88,99.31,10538,109274287.0,1.56,-0.89,-0.89,2.34,603160
2016-12-28,603160,99.47,101.34,102.14,99.31,19450,203182619.0,2.84,1.87,1.86,4.32,603160
2016-12-29,603160,100.65,99.14,101.31,99.11,14300,148554398.0,2.17,-2.17,-2.2,3.18,603160
2016-12-30,603160,98.94,99.05,99.96,97.81,12700,130381295.0,2.17,-0.09,-0.09,2.82,603160
2017-01-03,603160,98.54,100.46,100.86,98.54,12292,127476500.0,2.34,1.42,1.41,2.73,603160
2017-01-04,603160,100.61,103.74,104.54,99.53,27374,290620672.0,4.99,3.26,3.28,6.08,603160
2017-01-05,603160,103.31,101.72,104.15,101.64,16265,172857437.0,2.42,-1.95,-2.02,3.61,603160
2017-01-06,603160,102.0,99.84,103.46,99.68,16469,173001176.0,3.72,-1.85,-1.88,3.66,603160
2017-01-09,603160,98.79,98.57,99.24,97.31,13789,140657586.0,1.93,-1.27,-1.27,3.06,603160
2017-01-10,603160,98.7,97.7,99.3,97.41,10481,107024213.0,1.92,-0.88,-0.87,2.33,603160
2017-01-11,603160,96.71,91.15,96.71,91.01,38145,371504352.0,5.83,-6.7,-6.55,8.48,603160
2017-01-12,603160,90.61,89.34,92.56,89.17,15016,141583904.0,3.72,-1.99,-1.81,3.34,603160
2017-01-13,603160,89.54,86.33,89.58,85.8,20674,188119801.0,4.23,-3.37,-3.01,4.59,603160
2017-01-16,603160,84.91,81.05,85.01,78.79,26095,225092899.0,7.2,-6.12,-5.28,5.8,603160
2017-01-17,603160,80.41,86.54,86.69,79.91,29766,260371196.0,8.37,6.77,5.49,6.61,603160
2017-01-18,603160,85.62,83.66,85.75,83.63,16403,144679458.0,2.45,-3.33,-2.88,3.65,603160
2017-01-19,603160,81.55,85.6,88.84,81.55,28155,253796074.0,8.71,2.32,1.94,6.26,603160
2017-01-20,603160,84.79,87.21,88.1,84.44,23245,210463363.0,4.28,1.88,1.61,5.17,603160
2017-01-23,603160,87.26,89.28,91.81,86.81,23596,219533831.0,5.73,2.37,2.07,5.24,603160
