date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,code
2005-06-07,002050,-1.39,-1.52,-1.38,-1.52,123501,108531754.21,-8.59,6.75,0.11,51.46,002050
2005-06-08,002050,-1.55,-1.42,-1.42,-1.55,93040,82478851.53,-8.55,6.58,0.1,38.77,002050
2005-06-09,002050,-1.42,-1.35,-1.32,-1.42,87345,85364478.01,-7.04,4.93,0.07,36.39,002050
2005-06-10,002050,-1.36,-1.39,-1.35,-1.4,50324,48374205.68,-3.7,-2.96,-0.04,20.97,002050
2005-06-13,002050,-1.39,-1.4,-1.37,-1.43,31287,29573736.42,-4.32,-0.72,-0.01,13.04,002050
2005-06-14,002050,-1.39,-1.37,-1.3,-1.4,52537,51625146.85,-7.14,2.14,0.03,21.89,002050
2005-06-15,002050,-1.4,-1.41,-1.39,-1.42,22076,20638408.5,-2.19,-2.92,-0.04,9.2,002050
2005-06-16,002050,-1.42,-1.43,-1.4,-1.48,33714,30342823.63,-5.67,-1.42,-0.02,14.05,002050
2005-06-17,002050,-1.43,-1.47,-1.43,-1.47,19998,17774853.76,-2.8,-2.8,-0.04,8.33,002050
2005-06-20,002050,-1.46,-1.37,-1.37,-1.52,46824,43440160.28,-10.2,6.8,0.1,19.51,002050
2005-06-21,002050,-1.39,-1.36,-1.31,-1.4,55267,54340687.77,-6.57,0.73,0.01,23.03,002050
2005-06-22,002050,-1.37,-1.32,-1.28,-1.39,64482,66096294.7,-8.09,2.94,0.04,26.87,002050
2005-06-23,002050,-1.33,-1.36,-1.28,-1.37,43807,44192153.74,-6.82,-3.03,-0.04,18.25,002050
2005-06-24,002050,-1.37,-1.33,-1.33,-1.37,24825,24664178.75,-2.94,2.21,0.03,10.34,002050
2005-06-27,002050,-1.3,-1.24,-1.21,-1.3,59296,64022943.85,-6.77,6.77,0.09,24.71,002050
2005-06-28,002050,-1.27,-1.25,-1.21,-1.28,40041,43247562.29,-5.65,-0.81,-0.01,16.68,002050
2005-06-29,002050,-1.25,-1.28,-1.22,-1.29,32092,34254747.56,-5.6,-2.4,-0.03,13.37,002050
2005-06-30,002050,-1.28,-1.32,-1.28,-1.32,23264,23884428.99,-3.13,-3.13,-0.04,9.69,002050
2005-07-01,002050,-1.32,-1.34,-1.3,-1.36,21787,21802823.11,-4.55,-1.52,-0.02,9.08,002050
2005-07-04,002050,-1.33,-1.3,-1.3,-1.35,17124,17277483.55,-3.73,2.99,0.04,7.14,002050
2005-07-05,002050,-1.31,-1.34,-1.29,-1.35,17209,17391049.38,-4.62,-3.08,-0.04,7.17,002050
2005-07-06,002050,-1.33,-1.37,-1.31,-1.4,17931,17539081.71,-6.72,-2.24,-0.03,7.47,002050
2005-07-07,002050,-1.38,-1.38,-1.37,-1.42,16125,15312856.92,-3.65,-0.73,-0.01,6.72,002050
2005-07-08,002050,-1.39,-1.42,-1.39,-1.43,11325,10527114.18,-2.9,-2.9,-0.04,4.72,002050
2005-07-11,002050,-1.39,-1.41,-1.34,-1.41,21458,20599664.9,-4.93,0.7,0.01,8.94,002050
2005-07-12,002050,-1.41,-1.33,-1.31,-1.42,29627,29159873.4,-7.8,5.67,0.08,12.34,002050
2005-07-13,002050,-1.33,-1.35,-1.32,-1.35,18976,18923832.3,-2.26,-1.5,-0.02,7.91,002050
2005-07-14,002050,-1.35,-1.34,-1.32,-1.36,11076,11049331.48,-2.96,0.74,0.01,4.62,002050
2005-07-15,002050,-1.36,-1.38,-1.34,-1.4,13095,12651432.6,-4.48,-2.99,-0.04,5.46,002050
2005-07-18,002050,-1.39,-1.37,-1.37,-1.4,6629,6361241.63,-2.17,0.72,0.01,2.76,002050
2005-07-19,002050,-1.38,-1.36,-1.35,-1.39,5512,5348224.72,-2.92,0.73,0.01,2.3,002050
2005-07-20,002050,-1.36,-1.37,-1.35,-1.38,8208,8015554.73,-2.21,-0.74,-0.01,3.42,002050
2005-07-21,002050,-1.37,-1.4,-1.36,-1.42,12465,11756905.56,-4.38,-2.19,-0.03,5.19,002050
2005-07-22,002050,-1.39,-1.4,-1.37,-1.45,20679,19331218.13,-5.71,0.0,0.0,8.62,002050
2005-07-26,002050,-1.45,-1.42,-1.41,-1.47,29076,26368029.72,-4.29,-1.43,-0.02,12.11,002050
2005-07-27,002050,-1.44,-1.4,-1.4,-1.45,18848,17303739.89,-3.52,1.41,0.02,7.85,002050
2005-07-28,002050,-1.4,-1.41,-1.39,-1.41,19482,18408912.48,-1.43,-0.71,-0.01,8.12,002050
2005-07-29,002050,-1.41,-1.42,-1.4,-1.42,9872,9178132.67,-1.42,-0.71,-0.01,4.11,002050
2005-08-01,002050,-1.41,-1.38,-1.37,-1.41,20470,19565148.66,-2.82,2.82,0.04,8.53,002050
2005-08-02,002050,-1.37,-1.36,-1.33,-1.37,28786,28292048.63,-2.9,1.45,0.02,11.99,002050
2005-08-03,002050,-1.36,-1.36,-1.34,-1.37,18357,18053675.74,-2.21,0.0,0.0,7.65,002050
2005-08-04,002050,-1.36,-1.36,-1.33,-1.37,13346,13146910.11,-2.94,0.0,0.0,5.56,002050
2005-08-05,002050,-1.35,-1.3,-1.29,-1.36,30171,30674666.06,-5.15,4.41,0.06,12.57,002050
2005-08-08,002050,-1.25,-1.29,-1.24,-1.3,34384,36219077.35,-4.62,0.77,0.01,14.33,002050
2005-08-09,002050,-1.29,-1.27,-1.27,-1.31,20576,21487154.84,-3.1,1.55,0.02,8.57,002050
2005-08-10,002050,-1.27,-1.28,-1.27,-1.31,18028,18662765.27,-3.15,-0.79,-0.01,7.51,002050
2005-08-11,002050,-1.29,-1.24,-1.23,-1.31,30325,32071487.73,-6.25,3.13,0.04,12.64,002050
2005-08-12,002050,-1.22,-1.25,-1.2,-1.28,29012,31653585.94,-6.45,-0.81,-0.01,12.09,002050
2005-08-15,002050,-1.25,-1.15,-1.14,-1.25,39803,45510888.5,-8.8,8.0,0.1,16.58,002050
2005-08-16,002050,-1.14,-1.15,-1.12,-1.17,31131,36409497.84,-4.35,0.0,0.0,12.97,002050
2005-08-17,002050,-1.16,-1.08,-1.04,-1.16,38516,46958506.17,-10.43,6.09,0.07,16.05,002050
2005-08-18,002050,-1.09,-1.18,-1.07,-1.21,31500,37637084.87,-12.96,-9.26,-0.1,13.13,002050
2005-08-19,002050,-1.18,-1.17,-1.15,-1.22,25353,28781224.66,-5.93,0.85,0.01,10.56,002050
2005-08-22,002050,-1.19,-1.2,-1.18,-1.23,10839,12100520.46,-4.27,-2.56,-0.03,4.52,002050
2005-08-23,002050,-1.2,-1.19,-1.18,-1.22,13746,15378714.05,-3.33,0.83,0.01,5.73,002050
2005-08-24,002050,-1.18,-1.15,-1.13,-1.19,19879,23116068.35,-5.04,3.36,0.04,8.28,002050
2005-08-25,002050,-1.15,-1.14,-1.13,-1.19,16117,18483468.9,-5.22,0.87,0.01,6.72,002050
2005-08-26,002050,-1.16,-1.16,-1.14,-1.18,9511,10948981.28,-3.51,-1.75,-0.02,3.96,002050
2005-08-29,002050,-1.15,-1.18,-1.14,-1.18,9322,10680733.66,-3.45,-1.72,-0.02,3.88,002050
2005-08-30,002050,-1.18,-1.2,-1.17,-1.2,8612,9702277.07,-2.54,-1.69,-0.02,3.59,002050
2005-08-31,002050,-1.19,-1.12,-1.12,-1.19,21159,24633241.52,-5.83,6.67,0.08,8.82,002050
2005-09-01,002050,-1.11,-1.11,-1.09,-1.14,16011,19196154.63,-4.46,0.89,0.01,6.67,002050
2005-09-02,002050,-1.1,-1.12,-1.05,-1.13,28757,34922046.09,-7.21,-0.9,-0.01,11.98,002050
2005-09-05,002050,-1.12,-1.1,-1.09,-1.13,18094,21582436.91,-3.57,1.79,0.02,7.54,002050
2005-09-06,002050,-1.1,-1.14,-1.09,-1.15,14686,17468401.32,-5.45,-3.64,-0.04,6.12,002050
2005-09-07,002050,-1.15,-1.08,-1.08,-1.17,29512,34839393.06,-7.89,5.26,0.06,9.84,002050
2005-09-08,002050,-1.06,-1.1,-1.06,-1.13,21037,25483758.19,-6.48,-1.85,-0.02,7.01,002050
2005-09-09,002050,-1.1,-1.1,-1.07,-1.12,20550,24944467.38,-4.55,0.0,0.0,6.85,002050
2005-09-12,002050,-1.09,-1.12,-1.09,-1.14,16709,19814002.7,-4.55,-1.82,-0.02,5.57,002050
2005-09-13,002050,-1.12,-1.13,-1.12,-1.17,15582,18183388.03,-4.46,-0.89,-0.01,5.19,002050
2005-09-14,002050,-1.14,-1.14,-1.12,-1.15,17042,20012872.15,-2.65,-0.88,-0.01,5.68,002050
2005-09-16,002050,-1.14,-1.18,-1.14,-1.18,20797,23871611.74,-3.51,-3.51,-0.04,6.93,002050
2005-09-29,002050,-1.23,-1.24,-1.23,-1.29,15287,16531294.95,-5.08,-5.08,-0.06,5.1,002050
2005-09-30,002050,-1.24,-1.22,-1.21,-1.24,7155,7829360.45,-2.42,1.61,0.02,2.39,002050
2005-10-10,002050,-1.23,-1.26,-1.21,-1.28,12569,13659824.41,-5.74,-3.28,-0.04,4.19,002050
2005-11-21,002050,-1.51,-1.53,-1.49,-1.53,66110,55859642.34,-3.17,-21.43,-0.27,16.95,002050
2005-11-22,002050,-1.54,-1.54,-1.52,-1.54,30297,25125518.9,-1.31,-0.65,-0.01,7.77,002050
2005-11-23,002050,-1.54,-1.52,-1.51,-1.54,24413,20425844.91,-1.95,1.3,0.02,6.26,002050
2005-11-24,002050,-1.52,-1.53,-1.51,-1.53,16763,14034532.83,-1.32,-0.66,-0.01,4.3,002050
2005-11-25,002050,-1.53,-1.52,-1.52,-1.53,10398,8655464.35,-0.65,0.65,0.01,2.67,002050
2005-11-28,002050,-1.52,-1.54,-1.52,-1.55,15546,12743703.35,-1.97,-1.32,-0.02,3.99,002050
2005-11-29,002050,-1.53,-1.53,-1.52,-1.54,19714,16301997.95,-1.3,0.65,0.01,5.05,002050
2005-11-30,002050,-1.53,-1.5,-1.49,-1.53,38980,32966463.04,-2.61,1.96,0.03,9.99,002050
