date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,code
2006-08-01,601006,-1.15,-2.02,-1.15,-2.05,6144364,3525562395.0,-34.75,22.01,0.57,50.69,601006
2006-08-02,601006,-2.0,-1.81,-1.72,-2.02,2326504,1320554672.0,-14.85,10.4,0.21,19.19,601006
2006-08-03,601006,-1.85,-1.83,-1.7,-1.88,1004981,576989747.0,-9.94,-1.1,-0.02,8.29,601006
2006-08-04,601006,-1.81,-1.88,-1.75,-1.9,791739,451126577.0,-8.2,-2.73,-0.05,6.53,601006
2006-08-07,601006,-1.9,-1.66,-1.58,-1.95,1263765,729556788.0,-19.68,11.7,0.22,10.43,601006
2006-08-08,601006,-1.67,-1.63,-1.59,-1.7,697984,410854724.0,-6.63,1.81,0.03,5.76,601006
2006-08-09,601006,-1.64,-1.79,-1.64,-1.81,570568,329890163.0,-10.43,-9.82,-0.16,4.71,601006
2006-08-10,601006,-1.79,-1.74,-1.73,-1.83,464743,267724624.0,-5.59,2.79,0.05,3.83,601006
2006-08-11,601006,-1.77,-1.75,-1.73,-1.84,443818,255447822.0,-6.32,-0.57,-0.01,3.66,601006
2006-08-14,601006,-1.74,-1.88,-1.7,-1.9,508284,290596317.0,-11.43,-7.43,-0.13,4.19,601006
2006-08-15,601006,-1.88,-1.85,-1.82,-1.93,267057,151439409.0,-5.85,1.6,0.03,2.2,601006
2006-08-16,601006,-1.85,-1.74,-1.71,-1.88,575323,331073566.0,-9.19,5.95,0.11,4.75,601006
2006-08-17,601006,-1.79,-1.85,-1.79,-1.88,228383,130225737.0,-5.17,-6.32,-0.11,1.88,601006
2006-08-18,601006,-1.87,-1.91,-1.81,-1.94,369589,208428706.0,-7.03,-3.24,-0.06,3.05,601006
2006-08-21,601006,-2.04,-1.9,-1.86,-2.07,341005,191295199.0,-10.99,0.52,0.01,2.81,601006
2006-08-22,601006,-1.93,-1.9,-1.83,-1.94,259144,146977583.0,-5.79,0.0,0.0,2.14,601006
2006-08-23,601006,-1.86,-1.93,-1.86,-1.95,258858,145399394.0,-4.74,-1.58,-0.03,2.14,601006
2006-08-24,601006,-1.93,-1.86,-1.86,-1.97,210970,118824493.0,-5.7,3.63,0.07,1.74,601006
2006-08-25,601006,-1.86,-1.82,-1.76,-1.89,454478,259852769.0,-6.99,2.15,0.04,3.75,601006
2006-08-28,601006,-1.8,-1.79,-1.77,-1.88,420627,240602296.0,-6.04,1.65,0.03,3.47,601006
2006-08-29,601006,-1.8,-1.82,-1.73,-1.86,507708,292193052.0,-7.26,-1.68,-0.03,4.19,601006
2006-08-30,601006,-1.82,-1.76,-1.73,-1.89,412435,236495168.0,-8.79,3.3,0.06,3.4,601006
2006-08-31,601006,-1.78,-1.81,-1.76,-1.84,236638,135615183.0,-4.55,-2.84,-0.05,1.95,601006
2006-09-01,601006,-1.81,-1.91,-1.79,-1.92,288511,163500042.0,-7.18,-5.52,-0.1,2.38,601006
2006-09-04,601006,-1.91,-1.87,-1.86,-1.92,156240,88274781.0,-3.14,2.09,0.04,1.29,601006
2006-09-05,601006,-1.88,-1.9,-1.83,-1.92,272708,153977488.0,-4.81,-1.6,-0.03,2.25,601006
2006-09-06,601006,-1.89,-1.9,-1.88,-1.93,230279,129531921.0,-2.63,0.0,0.0,1.9,601006
2006-09-07,601006,-1.89,-1.97,-1.88,-1.98,333134,186296098.0,-5.26,-3.68,-0.07,2.75,601006
2006-09-08,601006,-1.94,-1.95,-1.93,-2.0,315275,175669847.0,-3.55,1.02,0.02,2.6,601006
2006-09-11,601006,-1.94,-1.93,-1.9,-1.97,295650,165845506.0,-3.59,1.03,0.02,2.44,601006
2006-09-12,601006,-1.91,-1.55,-1.48,-1.93,1684285,983996366.0,-23.32,19.69,0.38,13.9,601006
2006-09-13,601006,-1.57,-1.46,-1.27,-1.6,1828692,1120141451.0,-21.29,5.81,0.09,15.09,601006
2006-09-14,601006,-1.44,-1.42,-1.38,-1.52,605524,368440658.0,-9.59,2.74,0.04,5.0,601006
2006-09-15,601006,-1.43,-1.06,-0.96,-1.45,1593759,1018610318.0,-34.51,25.35,0.36,13.15,601006
2006-09-18,601006,-0.94,-1.07,-0.81,-1.11,1209368,793642761.0,-28.3,-0.94,-0.01,9.98,601006
2006-09-19,601006,-1.04,-1.08,-0.92,-1.12,652999,425330397.0,-18.69,-0.93,-0.01,5.39,601006
2006-09-20,601006,-1.08,-1.11,-1.04,-1.17,622272,399225031.0,-12.04,-2.78,-0.03,5.13,601006
2006-09-21,601006,-1.11,-1.15,-1.0,-1.24,760910,486663362.0,-21.62,-3.6,-0.04,6.28,601006
2006-09-22,601006,-1.15,-1.13,-1.09,-1.26,561340,356840704.0,-14.78,1.74,0.02,4.63,601006
2006-09-25,601006,-1.13,-1.37,-1.13,-1.41,622961,388916414.0,-24.78,-21.24,-0.24,5.14,601006
2006-09-26,601006,-1.38,-1.34,-1.29,-1.44,464968,287019173.0,-10.95,2.19,0.03,3.84,601006
2006-09-27,601006,-1.35,-1.31,-1.3,-1.49,266015,163779741.0,-14.18,2.24,0.03,2.19,601006
2006-09-28,601006,-1.29,-1.29,-1.21,-1.36,268901,168345438.0,-11.45,1.53,0.02,2.22,601006
2006-09-29,601006,-1.29,-1.24,-1.15,-1.31,359010,226641574.0,-12.4,3.88,0.05,2.96,601006
2006-10-09,601006,-1.18,-1.24,-1.12,-1.28,493976,313274735.0,-12.9,0.0,0.0,4.08,601006
2006-10-10,601006,-1.21,-1.2,-1.05,-1.24,384824,246008059.0,-15.32,3.23,0.04,3.17,601006
2006-10-11,601006,-1.2,-1.32,-1.18,-1.36,317153,197450137.0,-15.0,-10.0,-0.12,2.62,601006
2006-10-12,601006,-1.34,-1.38,-1.28,-1.44,270261,166212857.0,-12.12,-4.55,-0.06,2.23,601006
2006-10-13,601006,-1.4,-1.39,-1.34,-1.44,154363,95127066.0,-7.25,-0.72,-0.01,1.27,601006
2006-10-16,601006,-1.38,-1.49,-1.36,-1.52,438840,266364070.0,-11.51,-7.19,-0.1,3.62,601006
2006-10-17,601006,-1.51,-1.51,-1.44,-1.54,198791,120153710.0,-6.71,-1.34,-0.02,1.64,601006
2006-10-18,601006,-1.49,-1.45,-1.44,-1.55,344340,208488915.0,-7.28,3.97,0.06,2.84,601006
2006-10-19,601006,-1.44,-1.44,-1.38,-1.48,390000,238232271.0,-6.9,0.69,0.01,3.22,601006
2006-10-20,601006,-1.44,-1.51,-1.42,-1.54,383400,232251132.0,-8.33,-4.86,-0.07,3.16,601006
2006-10-23,601006,-1.52,-1.54,-1.49,-1.6,364748,217797819.0,-7.28,-1.99,-0.03,3.01,601006
2006-10-24,601006,-1.54,-1.38,-1.38,-1.54,355188,217107843.0,-10.39,10.39,0.16,2.93,601006
2006-10-25,601006,-1.35,-1.43,-1.29,-1.47,494601,304847326.0,-13.04,-3.62,-0.05,4.08,601006
2006-10-26,601006,-1.39,-1.28,-1.21,-1.44,662510,411842716.0,-16.08,10.49,0.15,5.47,601006
2006-10-27,601006,-1.29,-1.43,-1.28,-1.46,470727,289864272.0,-14.06,-11.72,-0.15,3.88,601006
2006-10-30,601006,-1.45,-1.38,-1.36,-1.58,354705,214553960.0,-15.38,3.5,0.05,2.93,601006
2006-10-31,601006,-1.38,-1.14,-1.13,-1.43,986483,621296858.0,-21.74,17.39,0.24,8.14,601006
2006-11-01,601006,-1.19,-1.07,-1.03,-1.23,1407091,904898998.0,-17.54,6.14,0.07,8.44,601006
2006-11-02,601006,-1.1,-1.08,-0.95,-1.17,915729,593259283.0,-20.56,-0.93,-0.01,5.49,601006
2006-11-03,601006,-1.07,-1.15,-1.0,-1.16,545696,351223992.0,-14.81,-6.48,-0.07,3.27,601006
2006-11-06,601006,-1.19,-0.91,-0.86,-1.22,739349,482825316.0,-31.3,20.87,0.24,4.44,601006
2006-11-07,601006,-0.87,-0.83,-0.75,-1.04,819513,545474243.0,-31.87,8.79,0.08,4.92,601006
2006-11-08,601006,-0.84,-1.07,-0.84,-1.1,575471,376329943.0,-31.33,-28.92,-0.24,3.45,601006
2006-11-09,601006,-1.08,-0.95,-0.89,-1.14,624950,407646755.0,-23.36,11.21,0.12,3.75,601006
2006-11-10,601006,-0.94,-1.12,-0.86,-1.22,805455,526121496.0,-37.89,-17.89,-0.17,4.83,601006
2006-11-13,601006,-1.13,-1.33,-1.06,-1.36,596351,376997421.0,-26.79,-18.75,-0.21,3.58,601006
2006-11-14,601006,-1.34,-1.09,-1.09,-1.35,520823,328249880.0,-19.55,18.05,0.24,3.12,601006
2006-11-15,601006,-1.09,-0.97,-0.96,-1.17,604194,392299462.0,-19.27,11.01,0.12,3.63,601006
2006-11-16,601006,-0.94,-1.04,-0.77,-1.09,956618,632819629.0,-32.99,-7.22,-0.07,5.74,601006
2006-11-17,601006,-1.07,-0.66,-0.59,-1.12,1185324,800228310.0,-50.96,36.54,0.38,7.11,601006
2006-11-20,601006,-0.64,-0.54,-0.48,-0.75,921039,636656252.0,-40.91,18.18,0.12,5.53,601006
2006-11-21,601006,-0.57,-0.51,-0.47,-0.71,678941,472392469.0,-44.44,5.56,0.03,4.07,601006
2006-11-22,601006,-0.55,-0.61,-0.52,-0.69,623209,430772655.0,-33.33,-19.61,-0.1,3.74,601006
2006-11-23,601006,-0.62,-0.5,-0.38,-0.74,637789,445286473.0,-59.02,18.03,0.11,3.83,601006
2006-11-24,601006,-0.55,-0.46,-0.39,-0.69,570800,401027980.0,-60.0,8.0,0.04,3.42,601006
2006-11-27,601006,-0.46,-0.54,-0.39,-0.62,446512,313005523.0,-50.0,-17.39,-0.08,2.68,601006
2006-11-28,601006,-0.54,-0.54,-0.47,-0.69,436305,304206685.0,-40.74,0.0,0.0,2.62,601006
2006-11-29,601006,-0.7,-0.64,-0.55,-0.76,323280,223584585.0,-38.89,-18.52,-0.1,1.94,601006
2006-11-30,601006,-0.61,-0.3,-0.26,-0.69,716923,507469490.0,-67.19,53.13,0.34,4.3,601006
2006-12-01,601006,-0.33,-0.35,-0.27,-0.39,443892,319733082.0,-40.0,-16.67,-0.05,2.66,601006
2006-12-04,601006,-0.39,-0.02,0.13,-0.43,774920,577894898.0,-160.0,94.29,0.33,4.65,601006
2006-12-05,601006,-0.03,-0.09,0.17,-0.12,629263,476486846.0,-1450.0,-350.0,-0.07,3.78,601006
2006-12-06,601006,-0.14,-0.16,0.08,-0.4,686634,505288708.0,-533.33,-77.78,-0.07,4.12,601006
2006-12-07,601006,-0.16,0.39,0.58,-0.21,1107633,871761598.0,-493.75,343.75,0.55,6.65,601006
2006-12-08,601006,0.29,-0.04,0.46,-0.19,975552,749757868.0,166.67,-110.26,-0.43,5.85,601006
2006-12-11,601006,-0.13,0.28,0.31,-0.13,554321,427212581.0,-1100.0,800.0,0.32,3.33,601006
2006-12-12,601006,0.34,0.18,0.41,0.05,592676,459089781.0,128.57,-35.71,-0.1,3.56,601006
2006-12-13,601006,0.2,0.37,0.38,0.14,392719,305701959.0,133.33,105.56,0.19,2.36,601006
2006-12-14,601006,0.37,0.54,0.56,0.28,417364,332709875.0,75.68,45.95,0.17,2.5,601006
2006-12-15,601006,0.55,0.52,0.61,0.44,277057,223275625.0,31.48,-3.7,-0.02,1.66,601006
2006-12-18,601006,0.57,0.55,0.64,0.41,512072,412753729.0,44.23,5.77,0.03,3.07,601006
2006-12-19,601006,0.58,0.46,0.63,0.32,484938,387613131.0,56.36,-16.36,-0.09,2.91,601006
