date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,code
2020-02-21,688169,116.68,124.52,134.61,110.96,112927,5423759234.0,36.44,91.86,59.62,72.7,688169
2020-02-24,688169,121.14,114.6,123.18,113.56,50303,2376652912.0,7.73,-7.97,-9.92,32.38,688169
2020-02-25,688169,108.87,116.42,118.5,107.59,34847,1614975807.0,9.52,1.59,1.82,22.43,688169
2020-02-26,688169,114.34,109.66,115.38,108.35,26776,1207243210.0,6.04,-5.81,-6.76,17.24,688169
2020-02-27,688169,110.56,103.19,110.56,102.93,25818,1098879080.0,6.96,-5.9,-6.47,16.62,688169
2020-02-28,688169,101.06,107.05,109.52,99.5,25877,1104687796.0,9.71,3.74,3.86,16.66,688169
2020-03-02,688169,107.15,109.82,110.86,104.19,18853,827243846.0,6.23,2.59,2.77,12.14,688169
2020-03-03,688169,111.44,106.81,112.27,106.8,16556,732376320.0,4.98,-2.74,-3.01,10.66,688169
2020-03-04,688169,104.81,104.06,105.49,102.37,13566,568469896.0,2.92,-2.57,-2.75,8.73,688169
2020-03-05,688169,105.4,107.63,109.91,105.4,13441,586997430.0,4.33,3.43,3.57,8.65,688169
2020-03-06,688169,106.16,113.57,116.16,105.24,19537,885557408.0,10.15,5.52,5.94,12.58,688169
2020-03-09,688169,111.47,108.58,112.03,108.58,12472,553539488.0,3.04,-4.39,-4.99,8.03,688169
2020-03-10,688169,108.58,110.86,110.95,104.24,15281,668574768.0,6.18,2.1,2.28,9.84,688169
2020-03-11,688169,110.18,106.53,110.95,106.3,10089,442580672.0,4.19,-3.91,-4.33,6.49,688169
2020-03-12,688169,103.92,102.78,104.81,101.85,9767,408196952.0,2.78,-3.52,-3.75,6.29,688169
2020-03-13,688169,95.85,99.63,101.8,95.34,9841,392547636.0,6.29,-3.06,-3.15,6.34,688169
2020-03-16,688169,100.93,91.94,100.97,91.74,12107,469789872.0,9.26,-7.72,-7.69,7.79,688169
2020-03-17,688169,93.51,89.58,94.53,84.99,11200,406363648.0,10.38,-2.57,-2.36,7.21,688169
2020-03-18,688169,90.12,85.05,91.31,84.92,8982,324791104.0,7.13,-5.06,-4.53,5.78,688169
2020-03-19,688169,84.4,84.92,86.22,81.12,10543,361482208.0,6.0,-0.15,-0.13,6.79,688169
2020-03-20,688169,85.96,85.75,86.48,84.14,6229,217971466.0,2.76,0.98,0.83,4.01,688169
