date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,code
2015-01-29,603799,0.04,0.53,0.53,0.04,649,443333.0,-136.11,247.22,0.89,0.07,603799
2015-01-30,603799,0.82,0.82,0.82,0.82,296,223776.0,0.0,54.72,0.29,0.03,603799
2015-02-02,603799,1.14,1.14,1.14,1.14,331,275392.0,0.0,39.02,0.32,0.04,603799
2015-02-03,603799,1.49,1.49,1.49,1.49,314,287310.0,0.0,30.7,0.35,0.03,603799
2015-02-04,603799,1.88,1.88,1.88,1.88,355,357485.0,0.0,26.17,0.39,0.04,603799
2015-02-05,603799,2.31,2.31,2.31,2.31,547,606076.0,0.0,22.87,0.43,0.06,603799
2015-02-06,603799,2.77,2.77,2.77,2.77,7004,8537876.0,0.0,19.91,0.46,0.77,603799
2015-02-09,603799,3.29,3.29,3.29,3.29,23028,30880079.0,0.0,18.77,0.52,2.53,603799
2015-02-10,603799,3.86,3.86,3.86,3.86,24669,36387247.0,0.0,17.33,0.57,2.71,603799
2015-02-11,603799,4.48,4.48,4.48,4.48,12254,19888843.0,0.0,16.06,0.62,1.35,603799
2015-02-12,603799,5.17,5.17,5.17,5.17,9500,16956911.0,0.0,15.4,0.69,1.04,603799
2015-02-13,603799,5.92,5.92,5.92,5.92,9968,19576229.0,0.0,14.51,0.75,1.1,603799
2015-02-16,603799,6.75,6.75,6.75,6.75,14781,31926506.0,0.0,14.02,0.83,1.62,603799
2015-02-17,603799,7.66,7.66,7.66,7.17,309732,734246608.0,7.26,13.48,0.91,34.04,603799
2015-02-25,603799,7.78,6.66,7.98,6.66,346607,779556672.0,17.23,-13.05,-1.0,38.09,603799
2015-02-26,603799,6.16,6.4,6.5,6.03,364080,745252432.0,7.06,-3.9,-0.26,40.01,603799
2015-02-27,603799,6.4,7.28,7.28,6.24,387284,842686016.0,16.25,13.75,0.88,42.56,603799
2015-03-02,603799,7.34,7.02,7.34,6.71,361063,798680304.0,8.65,-3.57,-0.26,39.68,603799
2015-03-03,603799,7.01,6.53,7.01,6.5,297005,635844048.0,7.26,-6.98,-0.49,32.64,603799
2015-03-04,603799,6.31,6.29,6.34,6.12,206964,421807328.0,3.37,-3.68,-0.24,22.74,603799
2015-03-05,603799,6.31,6.51,6.62,6.15,224770,466724224.0,7.47,3.5,0.22,24.7,603799
2015-03-06,603799,6.38,6.09,6.42,6.08,174147,352909712.0,5.22,-6.45,-0.42,19.14,603799
2015-03-09,603799,5.78,5.72,5.83,5.57,141916,270590944.0,4.27,-6.08,-0.37,15.6,603799
2015-03-10,603799,5.67,5.81,5.89,5.61,88957,172063455.0,4.9,1.57,0.09,9.78,603799
2015-03-11,603799,5.76,5.64,5.78,5.61,85694,163702491.0,2.93,-2.93,-0.17,9.42,603799
