日期,开盘,收盘,最高,最低,成交量
2022-05-17,54.03,56.83,60.82,52.5,99106
2022-05-18,50.1,52.42,54.03,46.77,84228
2022-05-19,51.41,56.3,58.33,50.97,80817
2022-05-20,56.34,49.81,57.31,49.8,74643
2022-05-23,48.5,48.7,51.11,47.59,55428
2022-05-24,47.19,41.8,47.48,41.73,67647
2022-05-25,41.73,40.87,42.33,40.19,39475
2022-05-26,40.92,39.77,41.34,39.02,35545
2022-05-27,39.32,39.42,40.48,39.27,31950
2022-05-30,39.57,41.11,41.11,37.97,38437
2022-05-31,40.51,40.6,41.19,39.77,30796
2022-06-01,40.2,39.7,41.56,39.51,33940
2022-06-02,39.36,40.3,40.34,38.93,25686
2022-06-06,40.73,42.35,42.91,40.73,37126
2022-06-07,41.5,40.81,42.0,40.49,25464
2022-06-08,40.57,39.84,41.26,39.61,21720
2022-06-09,40.17,37.55,40.17,37.38,25238
2022-06-10,37.11,37.91,38.07,36.8,12641
2022-06-13,37.26,37.88,38.03,37.26,10770
2022-06-14,37.5,36.78,37.64,35.65,18630
2022-06-15,36.95,37.2,37.49,36.57,14566
2022-06-16,37.73,38.25,39.26,37.5,24469
2022-06-17,37.35,37.92,38.13,36.73,17556
2022-06-20,38.01,38.11,38.62,37.81,11971
2022-06-21,38.42,39.03,39.32,38.1,17026
2022-06-22,39.03,37.33,39.25,37.33,14882
2022-06-23,37.11,37.63,37.77,37.1,8546
2022-06-24,37.63,37.8,38.27,37.57,12366
2022-06-27,37.98,38.11,38.57,35.58,14157
2022-06-28,38.2,38.26,38.37,37.8,11312
2022-06-29,38.3,36.83,38.48,36.55,14844
2022-06-30,36.95,37.1,37.43,36.61,10970
2022-07-01,37.57,37.3,37.57,36.34,9007
2022-07-04,36.98,38.45,38.65,36.98,19686
2022-07-05,38.17,38.88,40.09,37.66,27278
2022-07-06,38.67,39.19,40.33,38.67,24685
2022-07-07,40.27,39.1,42.03,38.95,24323
2022-07-08,38.5,40.55,41.38,38.29,29173
2022-07-11,40.57,43.46,44.71,40.55,53021
2022-07-12,43.1,42.5,44.23,42.16,29254
2022-07-13,42.03,41.53,42.2,40.57,19998
2022-07-14,40.97,46.13,46.32,40.97,37551
2022-07-15,45.57,46.42,47.63,44.5,34181
2022-07-18,46.34,47.3,47.94,44.8,21494
2022-07-19,47.11,45.1,47.11,43.67,20512
2022-07-20,45.1,45.34,46.1,44.5,15240
2022-07-21,45.19,44.37,45.95,44.3,11250
2022-07-22,44.11,44.26,46.53,43.37,13837
2022-07-25,44.22,46.3,47.02,44.07,18142
2022-07-26,45.73,45.96,46.78,43.56,19172
2022-07-27,45.03,46.23,46.73,44.65,14170
2022-07-28,46.23,47.19,50.07,46.19,19630
2022-07-29,46.33,46.12,48.63,45.03,16405
2022-08-01,46.34,48.27,49.93,45.79,15134
2022-08-02,48.1,47.83,48.63,45.6,15827
2022-08-03,47.13,47.8,49.73,46.57,13304
2022-08-04,47.8,50.03,50.03,46.51,18814
2022-08-05,49.42,49.84,53.17,49.19,19081
2022-08-08,49.04,50.63,51.52,48.06,12577
2022-08-09,50.22,52.97,53.03,48.67,18175
2022-08-10,53.5,50.97,53.5,50.81,13337
2022-08-11,51.0,50.3,53.23,50.11,17429
2022-08-12,50.42,48.29,50.73,48.15,14080
2022-08-15,48.03,48.71,49.31,47.31,5449
2022-08-16,48.97,47.8,49.65,47.7,5917
2022-08-17,48.15,47.78,48.63,46.5,10738
2022-08-18,47.0,46.65,47.02,44.52,22721
2022-08-19,47.2,45.57,47.38,45.18,10207
2022-08-22,45.57,45.95,46.64,44.04,8087
2022-08-23,45.61,43.76,46.88,43.46,11245
2022-08-24,45.2,42.17,45.2,42.15,6765
2022-08-25,41.96,41.53,42.47,41.02,5209
2022-08-26,41.5,40.4,43.26,40.22,9836
2022-08-29,40.07,40.77,42.17,39.57,6654
2022-08-30,40.27,40.91,41.42,39.97,6344
2022-08-31,41.04,42.11,42.8,40.27,15258
2022-09-01,41.73,42.15,43.88,41.69,14154
2022-09-02,43.11,40.05,43.11,39.13,15646
2022-09-05,39.76,36.88,39.79,36.5,20640
2022-09-06,37.0,36.57,37.0,35.16,16833
2022-09-07,36.3,36.19,36.73,35.96,7714
2022-09-08,35.96,36.35,36.69,35.67,9124
2022-09-09,36.72,36.16,36.96,35.96,7838
2022-09-13,36.33,35.87,36.33,35.61,5020
2022-09-14,35.47,35.97,36.54,34.98,6801
2022-09-15,36.02,36.34,36.65,34.86,9437
2022-09-16,35.94,34.86,36.24,34.84,6280
2022-09-19,34.72,32.33,34.8,32.03,11180
2022-09-20,32.87,33.43,33.85,32.23,9182
2022-09-21,33.44,32.49,33.62,32.4,9619
2022-09-22,32.34,32.3,32.88,32.03,10062
2022-09-23,32.49,30.81,32.49,30.73,9349
2022-09-26,30.8,30.71,31.26,30.2,5333
2022-09-27,31.1,31.87,32.02,30.63,10964
2022-09-28,31.91,31.21,32.69,30.84,7818
2022-09-29,31.38,32.82,33.47,31.33,14394
2022-09-30,32.5,32.04,32.75,31.58,8168
2022-10-10,32.03,30.3,32.49,30.1,6839
2022-10-11,30.33,30.57,30.67,29.11,5990
2022-10-12,30.5,31.23,31.3,29.7,4539
2022-10-13,31.03,31.98,32.43,30.96,6072
2022-10-14,32.11,34.6,35.47,31.99,14702
2022-10-17,34.8,37.18,37.25,34.8,16171
2022-10-18,36.6,35.96,37.13,35.27,18938
2022-10-19,36.33,35.88,37.49,35.43,8410
2022-10-20,35.59,36.19,37.3,35.07,10330
2022-10-21,35.76,36.23,37.08,35.08,9870
2022-10-24,37.03,34.7,37.03,34.63,7651
2022-10-25,33.85,34.1,35.07,33.34,5381
2022-10-26,33.65,35.9,37.5,33.65,12682
2022-10-27,35.68,36.34,37.44,35.57,12560
2022-10-28,37.11,34.4,37.4,34.31,8992
2022-10-31,34.4,34.87,35.42,33.88,6441
2022-11-01,34.82,35.57,36.0,33.85,9098
2022-11-02,35.49,37.33,38.07,35.2,12870
2022-11-03,37.33,39.72,40.47,36.84,21027
2022-11-04,39.73,39.85,40.63,38.82,16617
2022-11-07,39.85,41.71,41.73,39.83,17635
2022-11-08,41.73,41.3,42.0,40.2,12262
2022-11-09,41.0,45.09,45.96,40.61,25220
2022-11-10,44.04,43.22,46.1,42.53,20610
2022-11-11,45.41,45.52,47.27,43.94,25438
2022-11-14,44.91,44.19,45.57,43.1,13135
2022-11-15,43.8,43.36,44.42,42.61,11323
2022-11-16,43.78,43.89,44.54,42.3,10848
2022-11-17,43.64,42.64,44.69,41.9,11775
2022-11-18,42.65,42.72,44.7,41.93,16678
2022-11-21,42.67,43.42,43.87,41.62,6382
2022-11-22,43.12,41.21,43.26,40.7,7499
2022-11-23,41.2,38.2,41.34,37.97,13449
2022-11-24,38.72,39.65,39.65,38.58,9558
2022-11-25,39.17,38.04,39.68,37.89,4586
2022-11-28,37.4,37.2,38.45,36.69,4803
2022-11-29,37.5,38.15,38.63,36.34,5472
2022-11-30,38.17,37.03,38.23,36.71,5854
2022-12-01,37.37,37.36,38.63,36.74,12075
2022-12-02,37.7,37.01,37.71,36.77,6283
2022-12-05,37.23,36.59,37.23,36.43,4923
2022-12-06,36.62,35.85,36.62,35.7,5350
2022-12-07,35.53,36.48,36.93,35.25,9325
2022-12-08,36.23,36.53,37.0,35.96,5452
2022-12-09,36.78,35.97,37.34,35.96,7481
2022-12-12,35.87,37.74,37.77,35.72,9835
2022-12-13,37.73,36.81,37.73,36.1,7736
2022-12-14,36.55,35.17,36.55,34.96,7520
2022-12-15,35.16,35.3,36.15,35.0,4029
2022-12-16,35.27,36.34,37.0,35.2,7512
2022-12-19,36.33,34.26,36.52,34.03,8008
2022-12-20,33.77,33.95,34.42,33.53,3567
2022-12-21,34.03,33.39,34.78,33.29,3328
2022-12-22,33.7,32.63,33.91,32.63,3282
2022-12-23,32.73,33.05,33.26,32.52,2768
2022-12-26,33.19,33.27,33.75,32.76,4387
2022-12-27,33.41,35.13,35.17,32.16,8643
2022-12-28,34.8,34.73,35.11,34.15,4895
2022-12-29,34.53,36.33,36.72,33.66,12534
2022-12-30,36.8,36.28,37.17,36.08,5712
2023-01-03,36.39,38.32,38.65,36.12,9348
2023-01-04,37.88,40.26,41.33,37.73,15148
2023-01-05,40.26,40.64,41.25,40.14,6424
2023-01-06,40.65,39.65,40.77,39.56,5158
2023-01-09,39.2,39.57,40.42,39.19,7221
2023-01-10,39.36,42.79,43.8,38.79,13459
2023-01-11,43.7,44.24,44.68,41.96,12113
2023-01-12,44.19,43.77,45.81,43.03,11507
2023-01-13,44.42,44.53,45.09,43.34,9124
2023-01-16,44.53,47.1,47.57,44.43,13428
2023-01-17,46.95,45.84,46.95,45.43,5976
2023-01-18,46.33,44.4,46.38,44.15,11916
2023-01-19,44.99,45.23,46.18,43.7,7913
2023-01-20,45.18,44.78,45.93,44.67,6422
2023-01-30,44.03,44.03,46.43,43.28,14203
2023-01-31,43.96,43.87,44.4,42.48,6567
2023-02-01,43.67,43.79,44.03,43.0,3813
2023-02-02,43.93,45.5,45.75,43.87,9555
2023-02-03,45.5,46.48,46.98,44.5,8941
2023-02-06,46.48,44.38,46.48,44.34,9102
2023-02-07,44.38,46.37,47.5,44.19,9948
2023-02-08,46.97,48.5,50.63,46.96,23094
2023-02-09,48.65,48.99,49.53,47.42,9626
2023-02-10,48.8,47.63,49.27,46.8,8385
2023-02-13,47.63,50.17,50.53,46.42,12483
2023-02-14,50.58,51.5,51.77,47.89,11418
2023-02-15,50.57,49.17,51.63,48.9,5252
2023-02-16,49.2,47.27,49.67,47.12,4977
2023-02-17,47.29,49.27,50.34,47.28,8202
2023-02-20,48.9,50.8,51.55,48.03,9087
2023-02-21,51.17,49.87,51.47,49.44,4728
2023-02-22,49.64,48.56,50.53,47.92,6058
2023-02-23,48.56,48.41,49.33,47.98,2523
2023-02-24,48.65,46.43,48.72,45.97,7487
2023-02-27,46.57,44.42,46.57,43.95,14828
2023-02-28,44.93,45.17,45.42,43.93,5528
