日期,开盘,收盘,最高,最低,成交量
2024-02-28,79.24,68.92,87.24,68.24,153814
2024-02-29,62.23,69.54,74.16,59.42,134001
2024-03-01,68.24,59.72,69.54,59.58,113020
2024-03-04,57.29,58.02,61.92,57.29,85249
2024-03-05,56.89,54.56,57.36,54.39,76795
2024-03-06,54.32,55.01,55.92,52.98,67108
2024-03-07,54.44,52.65,55.44,51.94,67936
2024-03-08,51.44,51.15,52.44,51.05,44436
2024-03-11,51.25,52.19,52.42,51.06,40262
2024-03-12,51.72,54.23,54.42,51.65,59814
2024-03-13,53.74,52.3,53.94,52.14,46515
2024-03-14,51.74,49.14,52.11,48.75,46862
2024-03-15,48.99,50.32,50.44,48.86,31256
2024-03-18,51.92,51.23,52.22,50.79,35057
2024-03-19,50.61,50.34,51.62,50.22,29374
2024-03-20,50.54,49.99,50.55,49.69,21981
2024-03-21,49.97,52.2,52.22,49.81,49640
2024-03-22,51.93,50.11,51.93,49.85,37821
2024-03-25,49.81,46.09,49.81,46.07,40929
2024-03-26,45.67,44.88,46.52,43.94,27096
2024-03-27,44.63,42.85,44.69,42.84,22441
2024-03-28,43.07,44.99,46.3,42.95,35821
2024-03-29,44.44,44.69,45.42,44.27,20630
2024-04-01,45.27,45.64,45.7,44.7,22689
2024-04-02,45.42,45.0,46.18,44.84,23477
2024-04-03,45.2,43.6,45.44,43.18,21705
2024-04-08,43.64,41.05,44.06,40.95,24596
2024-04-09,41.34,42.42,42.42,41.24,16694
2024-04-10,42.24,41.99,42.4,40.65,19828
2024-04-11,41.82,42.4,42.59,41.28,16355
2024-04-12,42.48,44.23,44.49,41.37,35281
2024-04-15,44.06,42.08,45.62,41.82,34637
2024-04-16,39.76,35.39,39.93,33.74,34602
2024-04-17,36.08,37.6,38.06,36.08,28659
2024-04-18,37.6,37.52,38.33,36.27,24201
2024-04-19,37.24,36.44,37.51,36.24,18130
2024-04-22,37.53,37.84,38.92,36.45,27679
2024-04-23,37.43,36.77,38.08,36.56,18900
2024-04-24,36.84,37.69,37.92,36.34,17310
2024-04-25,37.46,38.34,38.74,37.27,23280
2024-04-26,37.56,38.14,38.29,36.89,21937
2024-04-29,38.09,38.78,39.0,37.95,20419
2024-04-30,38.9,37.77,38.99,37.77,16556
2024-05-06,38.19,39.06,39.14,38.19,20124
2024-05-07,38.99,40.39,40.39,38.8,25818
2024-05-08,40.04,39.43,40.19,38.82,22230
2024-05-09,40.81,39.67,40.98,39.54,25166
2024-05-10,39.24,38.06,39.39,37.96,20749
2024-05-13,37.24,36.87,37.74,36.83,14005
2024-05-14,37.17,38.16,38.77,37.12,17525
2024-05-15,38.16,38.24,38.66,37.61,13153
2024-05-16,39.06,40.01,40.65,38.38,32333
2024-05-17,39.81,48.16,48.16,39.6,107215
2024-05-20,47.24,45.22,47.68,44.09,83439
2024-05-21,44.74,44.24,45.12,43.09,53406
2024-05-22,43.85,46.44,47.04,43.35,68728
2024-05-23,46.3,55.88,55.88,46.28,134928
2024-05-24,51.88,53.73,60.31,50.26,127588
2024-05-27,53.28,51.42,56.24,50.74,87942
2024-05-28,49.74,47.56,49.74,46.4,74377
2024-05-29,46.84,53.94,56.05,45.44,93941
2024-05-30,51.24,48.73,53.14,48.6,74495
2024-05-31,48.27,47.55,50.54,47.35,57407
2024-06-03,47.15,46.59,48.35,46.2,44667
2024-06-04,46.59,49.13,50.78,45.56,64716
2024-06-05,47.55,43.82,47.6,43.77,56449
2024-06-06,43.25,40.67,44.48,40.38,45371
2024-06-07,41.31,41.75,41.75,40.05,32687
2024-06-11,41.97,43.69,45.32,41.28,42789
2024-06-12,43.05,43.85,44.46,42.55,37381
2024-06-13,43.83,43.74,45.0,43.36,37005
2024-06-14,43.31,42.56,43.73,41.97,33891
2024-06-17,42.41,42.63,43.05,41.49,28566
2024-06-18,43.29,45.53,46.13,43.29,59438
2024-06-19,44.75,48.12,52.02,44.75,81424
2024-06-20,47.05,45.01,48.55,44.88,53598
2024-06-21,45.45,42.9,45.58,42.66,33946
2024-06-24,42.45,39.74,42.74,39.26,35872
2024-06-25,39.61,39.92,41.24,39.36,32005
2024-06-26,39.54,41.31,41.45,38.13,32075
2024-06-27,41.49,39.69,41.49,39.64,23737
2024-06-28,39.42,40.27,40.93,39.42,21727
2024-07-01,40.22,39.95,40.98,38.96,20052
2024-07-02,40.36,38.57,40.45,38.34,21190
2024-07-03,38.82,37.25,38.92,36.95,20229
2024-07-04,37.25,36.74,38.43,36.7,19689
2024-07-05,36.35,36.56,36.95,35.55,17276
2024-07-08,36.56,35.35,36.56,34.95,17410
2024-07-09,35.88,37.12,37.12,34.75,22126
2024-07-10,36.47,36.38,37.22,36.21,16299
2024-07-11,37.05,37.56,37.85,36.85,20558
2024-07-12,37.29,36.81,38.15,36.81,13649
2024-07-15,36.76,35.73,36.91,35.65,12954
2024-07-16,35.66,35.6,35.95,34.8,12816
2024-07-17,35.56,34.23,35.65,34.23,15516
2024-07-18,34.13,33.81,34.13,32.76,16278
2024-07-19,33.77,35.0,35.33,33.43,19042
2024-07-22,34.95,34.89,35.34,34.62,12164
2024-07-23,34.89,34.06,35.19,33.98,10975
2024-07-24,34.02,33.24,34.88,32.92,13952
2024-07-25,32.97,33.66,34.14,32.58,14016
2024-07-26,34.41,35.71,36.13,33.75,29902
2024-07-29,35.42,35.41,36.05,34.9,18125
2024-07-30,35.14,35.45,35.83,34.74,14856
