日期,开盘,收盘,最高,最低,成交量
2023-06-21,55.91,56.95,64.3,53.55,147139
2023-06-26,58.25,68.75,72.74,57.26,140355
2023-06-27,63.3,61.55,67.86,60.25,109464
2023-06-28,59.26,61.74,65.35,58.13,106426
2023-06-29,59.25,63.0,66.15,57.33,102977
2023-06-30,60.6,59.08,62.6,56.71,101233
2023-07-03,57.57,53.85,58.12,53.76,81743
2023-07-04,52.85,52.67,54.08,51.75,60563
2023-07-05,52.45,51.25,53.21,51.25,48857
2023-07-06,50.85,51.42,51.77,50.75,41549
2023-07-07,50.43,47.61,50.75,47.51,59133
2023-07-10,47.63,47.84,48.12,47.35,28644
2023-07-11,47.57,48.5,48.63,47.49,31480
2023-07-12,48.45,46.96,49.23,46.63,44002
2023-07-13,47.45,49.37,51.55,47.45,62923
2023-07-14,48.86,51.3,52.31,48.86,73705
2023-07-17,50.75,50.41,51.33,49.4,42515
2023-07-18,50.18,48.45,50.24,48.13,33241
2023-07-19,49.78,58.29,58.29,49.78,71328
2023-07-20,62.47,62.26,64.15,59.75,145687
2023-07-21,61.88,53.06,62.05,53.06,102405
2023-07-24,51.05,53.9,54.52,50.25,72137
2023-07-25,53.6,55.75,57.83,53.0,80311
2023-07-26,55.58,56.64,59.95,55.58,85740
2023-07-27,53.56,54.08,58.24,53.43,62736
2023-07-28,53.24,65.05,65.05,53.24,101975
2023-07-31,70.25,65.34,74.83,65.34,148619
2023-08-01,63.2,76.05,78.56,63.2,153518
2023-08-02,73.36,78.34,82.75,72.37,142431
2023-08-03,78.51,80.05,83.73,74.25,130000
2023-08-04,80.75,78.25,89.91,76.49,144608
2023-08-07,72.84,74.66,79.75,72.82,103138
2023-08-08,72.26,70.03,73.86,69.75,84291
2023-08-09,68.47,70.39,73.25,68.47,67684
2023-08-10,68.93,84.62,84.62,68.93,133672
2023-08-11,79.3,83.25,88.05,76.25,142794
2023-08-14,80.75,89.02,97.25,80.6,139734
2023-08-15,89.21,93.75,93.85,84.47,126624
2023-08-16,88.63,85.5,98.63,85.24,124847
2023-08-17,81.75,81.09,87.25,79.45,90967
2023-08-18,80.49,85.18,88.63,80.49,106830
2023-08-21,81.76,88.01,91.21,81.76,101272
2023-08-22,87.25,90.26,97.81,85.47,113326
2023-08-23,87.1,78.03,87.1,77.83,84866
2023-08-24,78.25,76.66,82.55,75.25,73680
2023-08-25,74.28,76.59,79.43,74.16,55242
2023-08-28,92.06,78.25,92.06,77.35,97210
2023-08-29,74.76,81.28,83.25,74.76,75584
2023-08-30,79.75,75.96,80.86,74.82,66256
2023-08-31,76.21,73.29,77.51,72.8,49996
2023-09-01,74.05,68.51,74.28,67.85,59067
2023-09-04,68.32,68.46,69.13,67.25,31141
2023-09-05,68.48,65.78,68.63,65.63,35923
2023-09-06,65.37,64.97,65.71,63.65,31278
2023-09-07,65.05,71.93,73.35,64.75,94336
2023-09-08,69.45,69.07,70.53,66.08,66408
2023-09-11,67.68,67.75,70.6,65.05,49372
2023-09-12,66.33,66.68,68.77,66.33,33167
2023-09-13,66.84,65.42,67.63,64.76,28777
2023-09-14,65.25,65.01,65.91,63.29,31061
2023-09-15,65.05,63.2,65.91,63.2,26276
2023-09-18,62.77,63.16,64.12,62.25,20197
2023-09-19,63.18,63.89,64.81,62.76,26267
2023-09-20,63.9,62.65,65.22,62.39,27256
2023-09-21,62.35,61.25,63.65,61.18,24790
2023-09-22,61.75,64.71,65.15,61.75,43250
2023-09-25,63.25,61.76,64.6,61.53,35965
2023-09-26,61.76,63.0,63.2,60.05,34092
2023-09-27,63.37,65.21,66.6,63.37,51766
2023-09-28,64.25,62.4,65.14,61.95,42525
2023-10-09,62.25,61.51,62.25,60.95,23854
2023-10-10,61.98,60.59,62.36,60.57,22138
2023-10-11,60.6,60.63,61.55,59.9,18379
2023-10-12,63.25,60.49,64.0,60.46,24209
2023-10-13,59.37,58.15,59.8,57.95,29329
2023-10-16,58.46,61.13,62.22,57.27,43556
2023-10-17,59.36,58.95,61.05,56.75,40852
2023-10-18,56.91,57.58,58.3,55.65,26065
2023-10-19,56.94,58.39,60.33,56.94,27788
2023-10-20,59.21,58.75,61.81,57.88,37305
2023-10-23,56.25,55.0,57.56,54.56,27977
2023-10-24,55.0,60.24,60.9,55.0,47811
2023-10-25,59.44,58.17,60.12,58.08,30444
2023-10-26,57.25,57.23,58.02,56.62,21243
2023-10-27,56.75,56.38,56.87,53.8,28981
2023-10-30,55.94,56.88,57.44,55.35,19727
2023-10-31,56.55,56.03,57.35,55.12,18431
2023-11-01,56.95,57.0,57.7,55.75,23282
2023-11-02,55.73,54.85,56.92,54.63,22021
2023-11-03,55.26,56.54,57.43,55.26,26357
2023-11-06,58.33,58.77,59.63,57.05,32928
2023-11-07,58.13,59.55,59.85,58.13,31444
2023-11-08,59.56,59.33,60.68,58.84,28185
2023-11-09,59.56,58.78,60.25,58.28,20703
2023-11-10,58.05,58.55,59.75,58.05,20859
2023-11-13,58.56,59.44,59.94,58.56,20951
2023-11-14,60.25,60.52,60.86,59.15,29285
2023-11-15,61.05,62.63,63.63,60.77,54824
2023-11-16,61.68,60.85,62.7,60.25,32593
2023-11-17,60.3,61.9,64.24,60.29,28807
2023-11-20,61.75,62.14,62.93,60.35,28169
2023-11-21,61.65,60.25,62.64,59.95,27467
2023-11-22,59.75,59.94,61.07,59.45,17708
2023-11-23,59.51,58.92,59.89,58.14,19145
2023-11-24,59.15,56.35,59.25,56.19,19733
2023-11-27,56.25,54.91,56.95,54.35,19256
2023-11-28,54.95,55.94,56.51,54.41,19466
2023-11-29,55.92,56.17,57.53,55.09,21270
2023-11-30,55.77,55.55,57.49,54.85,17999
2023-12-01,55.62,56.08,56.14,54.49,17439
2023-12-04,56.17,57.04,58.35,55.84,29340
2023-12-05,56.25,54.6,56.7,54.59,22422
2023-12-06,54.37,54.5,55.51,54.25,14204
2023-12-07,54.49,55.63,56.21,54.4,20908
2023-12-08,55.75,54.91,56.83,54.78,18228
2023-12-11,54.27,56.77,57.25,53.82,28624
2023-12-12,56.38,56.09,57.07,55.75,15801
2023-12-13,56.25,55.24,56.65,54.93,13481
2023-12-14,55.87,54.74,56.24,54.6,15131
2023-12-15,54.13,54.05,55.21,53.89,11939
2023-12-18,54.22,54.41,55.45,53.61,10904
2023-12-19,54.02,53.21,54.4,51.93,17912
2023-12-20,52.79,51.94,53.21,51.94,11813
2023-12-21,51.25,52.56,52.89,51.25,14116
2023-12-22,52.02,50.75,52.25,50.61,18474
2023-12-25,50.58,50.17,51.75,49.84,9373
2023-12-26,50.17,48.85,50.33,48.56,11159
2023-12-27,48.83,49.92,50.55,48.57,13233
2023-12-28,49.51,51.87,52.1,49.51,17945
2023-12-29,51.86,52.11,52.82,51.53,12195
2024-01-02,52.11,51.1,52.61,51.06,8504
2024-01-03,50.9,51.02,51.45,50.25,8078
2024-01-04,51.02,50.77,51.5,50.27,8627
2024-01-05,51.24,52.94,55.74,50.65,38060
2024-01-08,51.41,54.8,55.24,50.95,52339
2024-01-09,54.8,53.89,55.95,53.02,44406
2024-01-10,53.15,49.37,53.83,49.37,35307
2024-01-11,49.05,51.44,51.65,48.75,28979
2024-01-12,50.95,50.17,52.22,50.07,16665
2024-01-15,49.7,48.44,50.05,48.31,19791
2024-01-16,48.45,49.52,50.92,46.93,24953
2024-01-17,49.75,51.48,54.53,48.85,45556
2024-01-18,49.07,53.6,54.55,48.6,52055
2024-01-19,52.19,51.33,52.63,50.83,33708
2024-01-22,50.86,51.4,52.58,49.25,33098
2024-01-23,51.53,54.93,56.34,51.03,66953
2024-01-24,55.23,66.07,66.07,53.72,100360
2024-01-25,62.26,65.11,69.74,61.47,117539
2024-01-26,62.79,63.78,67.24,61.25,88793
2024-01-29,61.75,56.59,63.37,55.67,75400
2024-01-30,53.79,50.07,55.85,49.57,56729
2024-01-31,48.96,50.54,52.67,48.75,47720
2024-02-01,51.25,52.61,54.25,51.25,56379
2024-02-02,52.15,53.65,55.83,48.82,61409
2024-02-05,52.1,56.13,62.05,50.42,82835
2024-02-06,53.75,58.79,60.95,51.05,77634
2024-02-07,57.75,54.74,59.87,54.65,65616
2024-02-08,55.25,56.36,56.84,51.35,55041
2024-02-19,57.37,59.82,60.0,56.43,65093
2024-02-20,58.55,61.07,64.41,57.54,73857
2024-02-21,58.95,59.09,63.8,58.31,76763
2024-02-22,57.53,61.7,62.2,57.53,69945
2024-02-23,61.65,63.77,63.91,60.58,78769
2024-02-26,62.75,62.26,65.58,62.15,70842
2024-02-27,61.25,64.36,64.6,60.45,66890
2024-02-28,64.65,61.79,68.92,61.1,99131
2024-02-29,59.48,63.52,63.69,59.44,63775
2024-03-01,62.71,61.98,63.94,61.61,48133
2024-03-04,61.38,59.48,61.81,58.85,45576
2024-03-05,58.95,59.24,60.51,58.81,33030
2024-03-06,60.25,61.91,62.75,60.25,51552
2024-03-07,61.01,59.85,62.55,59.85,41537
2024-03-08,59.55,58.74,60.22,57.3,34931
2024-03-11,58.25,58.91,58.92,57.13,27880
2024-03-12,58.97,61.59,62.13,58.45,47102
2024-03-13,61.26,60.37,61.71,59.77,35395
2024-03-14,60.21,58.64,61.13,57.89,27935
2024-03-15,58.25,60.47,60.75,57.85,27996
2024-03-18,60.17,61.47,61.87,60.17,35676
2024-03-19,60.86,63.12,68.25,60.86,66590
2024-03-20,62.49,62.34,63.13,61.87,35957
2024-03-21,61.88,63.49,64.24,61.87,40614
2024-03-22,63.05,60.05,63.21,59.61,37662
2024-03-25,59.05,56.48,60.45,56.43,28079
2024-03-26,56.27,54.25,56.85,53.7,24587
2024-03-27,54.35,52.91,54.8,52.67,16824
2024-03-28,53.25,54.8,54.8,52.85,19629
2024-03-29,55.84,55.36,56.66,55.35,21950
2024-04-01,55.33,55.87,56.23,54.87,16083
2024-04-02,55.88,53.39,55.93,53.15,18605
2024-04-03,53.24,51.6,53.54,50.85,17772
2024-04-08,51.35,52.25,52.25,50.42,14556
2024-04-09,52.07,52.45,53.2,52.05,13810
2024-04-10,52.23,50.15,52.75,49.87,14556
2024-04-11,50.06,50.55,50.75,49.86,12036
2024-04-12,51.45,50.19,51.45,50.06,10923
2024-04-15,49.26,51.0,51.9,48.25,17200
2024-04-16,50.25,43.46,50.6,42.53,26843
2024-04-17,44.55,46.17,46.65,44.25,19358
2024-04-18,46.05,45.49,47.05,44.8,16507
2024-04-19,44.89,44.41,45.73,44.02,15632
2024-04-22,43.95,43.43,44.44,42.73,11221
2024-04-23,43.65,44.51,44.55,43.65,11612
2024-04-24,44.28,45.43,45.53,44.15,15130
2024-04-25,45.25,45.05,45.85,44.85,11756
2024-04-26,47.25,50.73,51.67,45.98,47161
2024-04-29,49.39,51.65,54.54,49.25,49015
2024-04-30,50.73,50.25,52.24,50.15,29672
2024-05-06,51.15,50.15,51.44,50.05,20739
2024-05-07,49.65,50.05,50.47,49.19,19865
2024-05-08,49.67,48.81,49.75,48.45,13963
2024-05-09,48.92,49.26,49.8,48.84,12935
