名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
大禹节水,2009-10-30,1.87,2.51,3.66,1.46,130744,378830962.0,309.86,253.52,1.8,90.79
大禹节水,2009-11-02,2.19,2.19,2.33,2.19,53227,154606908.0,5.58,-12.75,-0.32,36.96
大禹节水,2009-11-03,2.07,1.91,2.11,1.9,52615,138923072.0,9.59,-12.79,-0.28,36.54
大禹节水,2009-11-04,2.0,1.96,2.03,1.92,29952,79655659.0,5.76,2.62,0.05,20.8
大禹节水,2009-11-05,1.96,2.08,2.19,1.93,42957,118934381.0,13.27,6.12,0.12,29.83
大禹节水,2009-11-06,2.07,2.0,2.07,1.95,30473,82093467.0,5.77,-3.85,-0.08,21.16
大禹节水,2009-11-09,2.01,1.99,2.03,1.93,18135,48554202.0,5.0,-0.5,-0.01,12.59
大禹节水,2009-11-10,1.98,1.93,2.0,1.93,16540,43719887.0,3.52,-3.02,-0.06,11.49
大禹节水,2009-11-11,1.93,1.93,1.95,1.86,16259,42191827.0,4.66,0.0,0.0,11.29
大禹节水,2009-11-12,1.93,1.97,1.99,1.9,15125,39972916.0,4.66,2.07,0.04,10.5
大禹节水,2009-11-13,1.97,2.24,2.24,1.96,52335,148457541.0,14.21,13.71,0.27,36.34
大禹节水,2009-11-16,2.25,2.29,2.36,2.16,42292,124194133.0,8.93,2.23,0.05,29.37
大禹节水,2009-11-17,2.25,2.25,2.35,2.21,25521,75426034.0,6.11,-1.75,-0.04,17.72
大禹节水,2009-11-18,2.25,2.51,2.54,2.22,46419,143845475.0,14.22,11.56,0.26,32.24
大禹节水,2009-11-19,2.5,2.79,2.83,2.45,58870,200531098.0,15.14,11.16,0.28,40.88
大禹节水,2009-11-20,2.75,2.82,2.91,2.66,39646,138257839.0,8.96,1.08,0.03,27.53
大禹节水,2009-11-23,2.82,2.82,2.9,2.73,27792,97149934.0,6.03,0.0,0.0,19.3
大禹节水,2009-11-24,2.82,2.47,2.91,2.47,35561,120152763.0,15.6,-12.41,-0.35,24.69
大禹节水,2009-11-25,2.43,2.78,2.78,2.32,41438,134958693.0,18.62,12.55,0.31,28.78
