日期,开盘,收盘,最高,最低,成交量
2023-06-01,44.82,45.75,49.6,44.81,116311
2023-06-02,44.79,61.64,68.58,44.79,133744
2023-06-05,54.7,56.95,63.2,50.73,112228
2023-06-06,51.95,53.01,57.0,51.95,81797
2023-06-07,54.39,55.7,60.7,54.39,101945
2023-06-08,56.09,52.8,61.23,51.88,92216
2023-06-09,50.58,47.49,51.66,47.49,81134
2023-06-12,45.71,46.19,46.69,44.4,59664
2023-06-13,45.36,45.66,46.33,45.18,42737
2023-06-14,45.59,44.26,45.64,43.41,54721
2023-06-15,44.26,43.94,44.7,43.58,34348
2023-06-16,43.6,44.32,44.55,42.91,31664
2023-06-19,44.15,44.65,45.19,43.7,35512
2023-06-20,44.7,42.61,44.78,42.43,41955
2023-06-21,42.93,40.64,42.93,40.53,31260
2023-06-26,39.95,40.69,41.69,39.85,21391
2023-06-27,41.0,40.12,41.04,39.9,17650
2023-06-28,40.08,39.1,40.12,38.08,23810
2023-06-29,38.93,40.4,40.59,38.93,22829
2023-06-30,40.11,40.34,40.65,39.92,15153
2023-07-03,40.56,40.09,40.9,40.03,12183
2023-07-04,40.5,40.72,40.88,40.09,15826
2023-07-05,40.57,39.73,40.67,39.7,12983
2023-07-06,39.7,40.44,40.78,39.4,13834
2023-07-07,39.9,39.44,40.34,39.42,12730
2023-07-10,39.66,39.72,39.97,39.2,7783
2023-07-11,39.7,40.56,40.7,39.42,15919
2023-07-12,40.54,39.7,40.97,39.65,13344
2023-07-13,39.65,40.41,40.49,39.46,11373
2023-07-14,40.5,44.48,44.48,40.2,57457
2023-07-17,48.69,48.96,48.96,46.0,54846
2023-07-18,49.2,53.89,53.89,46.26,126539
2023-07-19,53.25,49.64,57.38,49.6,127883
2023-07-20,46.74,54.63,54.63,46.74,111680
2023-07-21,52.7,49.14,56.23,49.14,101315
2023-07-24,46.0,45.2,47.76,44.7,68882
2023-07-25,45.32,48.49,49.49,45.32,74164
2023-07-26,49.76,47.5,51.5,47.26,59627
2023-07-27,47.42,45.96,48.45,45.56,45304
2023-07-28,45.38,44.44,46.2,44.44,37733
2023-07-31,43.7,44.14,44.84,42.49,31665
2023-08-01,43.78,42.56,44.12,42.2,29905
2023-08-02,43.18,42.73,43.18,42.2,17555
2023-08-03,42.67,42.05,42.72,41.71,20962
2023-08-04,42.15,42.31,42.44,41.72,17750
2023-08-07,42.1,43.27,43.27,42.1,30381
2023-08-08,43.4,42.3,43.66,41.98,30840
2023-08-09,41.85,42.96,43.1,41.11,29922
2023-08-10,42.81,44.63,45.2,42.2,54092
2023-08-11,43.7,44.01,45.07,43.47,36476
2023-08-14,43.7,43.71,44.2,42.22,23302
2023-08-15,43.81,48.11,48.11,43.81,86871
2023-08-16,46.7,48.23,49.26,46.01,79987
2023-08-17,47.49,47.76,48.13,46.5,45341
2023-08-18,46.88,46.62,50.2,46.58,59762
2023-08-21,46.0,47.07,47.79,44.49,48191
2023-08-22,46.38,44.96,47.47,43.5,47544
2023-08-23,44.1,43.2,44.61,42.3,34491
2023-08-24,43.21,41.19,43.63,41.15,32535
2023-08-25,40.57,38.5,41.05,38.3,28281
2023-08-28,40.18,38.03,40.68,37.75,25946
2023-08-29,37.71,41.06,41.48,37.55,32986
2023-08-30,40.9,42.14,43.0,40.55,25855
2023-08-31,41.7,43.25,43.55,41.7,21789
2023-09-01,42.79,41.98,43.68,41.92,16993
2023-09-04,42.05,41.86,42.55,41.1,13570
2023-09-05,41.89,42.23,42.66,41.7,17563
2023-09-06,42.5,44.97,46.17,42.23,38541
2023-09-07,44.5,44.97,45.32,43.66,27427
2023-09-08,45.6,45.95,46.33,44.23,37560
2023-09-11,46.05,44.25,46.2,43.47,34355
2023-09-12,43.76,43.15,44.61,42.83,25797
2023-09-13,42.15,43.25,44.1,41.7,21928
2023-09-14,42.41,41.33,43.0,40.9,18908
2023-09-15,41.33,40.5,41.67,40.14,13966
2023-09-18,40.58,40.73,41.25,39.75,11917
2023-09-19,40.86,40.55,41.2,39.79,9611
2023-09-20,40.71,40.2,41.54,40.08,14037
2023-09-21,39.8,41.8,44.25,39.78,36126
2023-09-22,42.7,42.56,43.76,41.8,36013
2023-09-25,41.71,43.4,44.06,41.71,40154
2023-09-26,42.7,41.7,42.7,40.79,27923
2023-09-27,41.56,40.63,42.0,40.26,20920
2023-09-28,40.76,42.08,42.44,40.43,21103
2023-10-09,41.75,42.34,43.03,41.0,20687
2023-10-10,42.5,42.91,43.28,42.09,24736
2023-10-11,42.71,43.3,43.3,42.3,21306
2023-10-12,43.35,42.81,43.35,42.02,18520
2023-10-13,42.82,43.15,44.06,42.1,23847
2023-10-16,43.33,42.39,43.7,41.81,20612
2023-10-17,42.39,42.38,43.39,41.47,17920
2023-10-18,42.29,40.49,42.29,40.15,18580
2023-10-19,40.1,41.18,43.2,40.1,28874
2023-10-20,40.1,38.63,41.48,38.5,22818
2023-10-23,37.87,37.85,39.14,37.6,12299
2023-10-24,37.8,39.5,39.66,37.8,17287
2023-10-25,39.63,39.5,40.14,38.89,10720
2023-10-26,39.11,39.3,39.38,38.45,10611
2023-10-27,38.7,39.7,39.9,38.55,11876
2023-10-30,39.85,41.13,41.78,39.2,22142
2023-10-31,41.04,40.5,41.38,40.08,13934
2023-11-01,40.2,40.52,40.79,39.98,6023
2023-11-02,40.81,39.7,41.15,39.7,8228
2023-11-03,39.5,41.31,41.46,39.4,16404
2023-11-06,41.31,42.08,42.92,41.31,13038
2023-11-07,42.01,42.14,42.42,41.86,8301
2023-11-08,42.16,41.86,42.38,41.39,7896
2023-11-09,41.95,41.36,42.27,41.01,7050
2023-11-10,41.2,42.11,42.97,40.8,16233
2023-11-13,42.11,44.57,46.35,41.93,59434
2023-11-14,45.56,45.19,45.69,43.51,34612
2023-11-15,45.19,44.24,45.3,44.07,19444
2023-11-16,44.45,44.26,44.68,43.36,25380
2023-11-17,44.26,45.65,47.58,44.01,49775
2023-11-20,45.25,46.02,46.7,43.86,46975
2023-11-21,45.34,43.26,45.34,43.25,32871
2023-11-22,42.8,44.8,47.62,42.8,54965
2023-11-23,44.1,47.1,47.59,43.88,58855
2023-11-24,46.12,46.57,49.38,45.95,69886
2023-11-27,45.98,44.58,46.26,43.7,45523
2023-11-28,44.3,46.04,49.07,44.24,46347
2023-11-29,45.42,44.69,46.69,44.53,32531
2023-11-30,44.53,41.2,44.8,40.8,43534
2023-12-01,41.7,41.46,41.85,40.48,19653
2023-12-04,41.26,41.58,42.12,41.23,16304
2023-12-05,41.51,40.57,41.62,40.54,14151
2023-12-06,40.74,40.59,41.1,40.3,10648
2023-12-07,40.7,40.41,40.71,40.22,9080
2023-12-08,40.32,39.7,40.7,39.42,14642
2023-12-11,39.6,40.42,40.51,39.11,13902
2023-12-12,40.31,40.32,40.7,40.05,8070
2023-12-13,40.25,40.1,40.6,39.82,8510
2023-12-14,40.1,39.39,40.5,39.29,10576
2023-12-15,39.73,39.84,40.07,39.22,8035
2023-12-18,39.7,39.38,40.18,39.21,9294
2023-12-19,39.29,39.61,39.84,39.18,6321
2023-12-20,39.72,40.41,41.78,39.71,22268
2023-12-21,40.5,40.34,40.6,38.8,15999
2023-12-22,39.93,39.31,40.51,39.21,11785
2023-12-25,39.1,39.4,39.75,38.85,7849
2023-12-26,39.36,38.47,39.55,38.3,9052
2023-12-27,38.47,42.35,42.35,38.25,32622
2023-12-28,43.2,43.49,44.22,42.7,60690
2023-12-29,42.9,44.55,44.97,42.9,46376
2024-01-02,43.85,44.73,45.65,43.85,34803
2024-01-03,44.54,44.1,45.0,43.29,25794
2024-01-04,44.02,43.42,44.34,43.13,13377
2024-01-05,43.77,42.94,43.85,42.25,14134
