日期,开盘,收盘,最高,最低,成交量
2022-08-31,37.07,38.57,44.11,35.57,122141
2022-09-01,37.07,49.86,57.06,36.21,123296
2022-09-02,46.06,42.24,51.36,41.87,108270
2022-09-05,39.94,40.46,43.73,39.57,84502
2022-09-06,40.86,43.43,43.54,38.96,88322
2022-09-07,42.14,38.4,42.58,38.07,90162
2022-09-08,37.44,36.22,37.69,35.79,74708
2022-09-09,35.93,34.1,36.53,33.79,64552
2022-09-13,34.44,34.81,35.82,34.21,49415
2022-09-14,33.19,35.14,35.42,33.19,38753
2022-09-15,35.21,33.88,36.22,33.58,36594
2022-09-16,33.57,34.16,35.24,33.47,32298
2022-09-19,33.67,31.09,33.68,30.72,37583
2022-09-20,31.27,31.56,31.95,31.12,21282
2022-09-21,31.62,31.77,32.07,31.25,16176
2022-09-22,32.26,33.27,34.64,31.96,39501
2022-09-23,32.72,30.89,33.18,30.87,32987
2022-09-26,30.07,29.94,30.76,29.47,24788
2022-09-27,29.96,30.54,30.56,29.81,20025
2022-09-28,30.26,28.33,30.56,28.24,22139
2022-09-29,29.04,28.33,29.5,28.08,19675
2022-09-30,28.43,27.06,28.64,27.06,16409
2022-10-10,27.64,26.38,27.64,26.11,13003
2022-10-11,26.76,26.43,27.34,26.16,11433
2022-10-12,26.52,27.66,27.66,25.93,15401
2022-10-13,27.61,27.76,28.73,27.39,21008
2022-10-14,27.89,28.39,28.63,27.79,19865
2022-10-17,28.74,29.4,29.68,28.06,22516
2022-10-18,29.34,28.53,29.34,28.1,22187
2022-10-19,28.73,27.99,28.74,27.91,14695
2022-10-20,28.06,28.66,28.99,27.94,20150
2022-10-21,28.86,27.79,28.86,27.42,18381
2022-10-24,27.95,27.66,28.73,27.61,15994
2022-10-25,27.86,28.24,28.69,26.92,21789
2022-10-26,28.24,29.45,30.79,27.76,36827
2022-10-27,29.47,30.44,30.86,28.84,47745
2022-10-28,30.35,28.21,30.35,28.06,31868
2022-10-31,28.52,29.34,29.91,28.48,28290
2022-11-01,29.37,29.96,30.05,28.74,27998
2022-11-02,31.2,30.66,31.91,29.99,41629
2022-11-03,30.39,31.05,31.38,30.11,33865
2022-11-04,32.23,37.45,37.45,32.23,63566
2022-11-07,38.18,36.38,41.2,36.17,127152
2022-11-08,35.26,34.87,35.94,34.58,72387
2022-11-09,34.46,34.92,36.13,34.46,59372
2022-11-10,34.07,33.64,34.86,33.5,48469
2022-11-11,34.18,33.88,34.44,33.17,42833
2022-11-14,33.56,34.47,34.49,32.63,35235
2022-11-15,34.45,36.55,36.66,33.73,70403
2022-11-16,39.06,39.32,43.84,39.06,108226
2022-11-17,39.63,40.75,41.66,38.41,91742
2022-11-18,38.96,37.46,39.48,37.45,70336
2022-11-21,37.76,36.5,38.12,35.77,44272
2022-11-22,36.5,37.51,38.62,36.49,50135
2022-11-23,36.39,35.16,36.64,33.71,54438
2022-11-24,35.06,35.74,36.06,34.53,30492
2022-11-25,35.26,33.96,35.75,33.74,27990
2022-11-28,33.26,34.21,34.26,33.16,17718
2022-11-29,34.04,34.16,34.78,33.89,20754
2022-11-30,34.15,35.07,35.07,33.24,26657
2022-12-01,35.07,35.72,35.93,34.54,34461
2022-12-02,35.32,35.91,37.82,35.06,40683
2022-12-05,35.52,34.58,36.29,34.47,31363
2022-12-06,34.72,33.73,34.72,33.66,20372
2022-12-07,33.56,33.49,34.01,33.24,14225
2022-12-08,33.27,34.15,34.26,31.87,26101
2022-12-09,33.99,33.1,33.99,33.05,17531
2022-12-12,33.31,32.66,33.44,32.39,13693
2022-12-13,32.46,31.76,33.0,31.61,15967
2022-12-14,31.59,31.77,32.28,31.59,9998
2022-12-15,31.77,32.42,32.79,31.51,13213
2022-12-16,32.17,30.57,32.17,30.51,21382
2022-12-19,30.31,30.74,31.03,30.06,9921
2022-12-20,30.51,30.16,30.96,29.92,8632
2022-12-21,29.92,29.63,30.31,29.39,10856
2022-12-22,29.58,28.67,29.86,28.59,9616
2022-12-23,28.56,28.89,29.44,28.37,12201
2022-12-26,28.58,29.77,29.9,28.58,11730
2022-12-27,29.81,29.55,29.99,28.97,9941
